xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	8.5028360618058105	65.406431244660098	65.406431244660098
2	3.1515523918622770	24.242710706632906	89.649141951293004
3	0.92123304068580314	7.0864080052754108	96.735549956568406
4	0.28931614297485403	2.2255087921142622	98.961058748682674
5	8.2089556433062857E-002	0.63145812640817600	99.592516875090851
6	1.8583913658332837E-002	0.14295318198717569	99.735470057078018
7	1.4766189250166092E-002	0.11358607115512380	99.849056128233144
8	1.1511793319898621E-002	8.8552256306912491E-002	99.937608384540056
9	6.5110268783271762E-003	5.0084822140978293E-002	99.987693206681044
10	9.2458841116753508E-004	7.1122185474425800E-003	99.994805425228478
11	5.0042827083610346E-004	3.8494482372007969E-003	99.998654873465682
12	1.5052243206479539E-004	1.1578648620368880E-003	99.999812738327719
13	2.4344017396018155E-005	1.8726167227706280E-004	99.999999999999986
