xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	05.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1982	4.3975059972551414
1983	5.0678999864165508
1984	3.5831127501333859
1985	6.6373739249702481
1986	4.7139204150531446
1987	6.4050243521072998
1988	4.4342214065289243
1989	4.2424684213431085
1990	7.0297068471383550
1991	3.9247356809514069
1992	6.8697783693213754
1993	5.4138041868241586
1994	3.7442493377542814
1995	4.6350432501695886
1996	4.1908657109732390
1997	5.9252498256511883
1998	4.5301341263455424
1999	4.5708327823348061
2000	2.4949872164603368
2001	4.4332787526437940
2002	5.5501481008792783
2003	3.1001272659110222
2004	4.7810455642048799
2005	4.0045139919522486
2006	3.7701096503540485
2007	5.5680713644160722
2008	5.7475214464844884
2009	2.4955035618544730
2010	6.4108090753723523
2011	2.2193812555186918
2012	1.3961315394507459
2013	1.9565013267050864
2014	0.99650170076982203
2015	5.2925253170061879
2016	5.8445334987434334
