xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	12.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1982	3.9172934149818683
1983	3.9602659003841021
1984	4.0503435399923031
1985	3.4125304953742317
1986	4.6039163633496951
1987	3.5337809898727106
1988	3.4736595028427799
1989	3.1959594049549356
1990	3.7597067312910708
1991	4.4637599014478635
1992	4.1802040270690428
1993	3.6481294115094567
1994	3.8369080275742058
1995	3.9031905993178295
1996	4.1268343035360644
1997	3.5788141239021987
1998	3.0457130557438488
1999	2.2652530820992536
2000	4.1557005935094500
2001	3.6138033849244220
2002	4.0196580555754391
2003	2.3971564600301050
2004	4.7222639794211823
2005	3.3613504718034202
2006	2.0866278415176236
2007	3.7148884746381476
2008	3.2299808509508501
2009	2.9716079016037424
2010	3.5515180463227720
2011	1.7917643343928091E-002
2012	2.7247670118358882
2013	2.7000721054984407
2014	4.0938781401267699
2015	4.8570535604498914
2016	4.7953756032042030
