xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	04.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1982	3.8109571654573715
1983	4.8698819455169007
1984	3.3073351891187315
1985	4.8115459709682469
1986	3.9605099484106852
1987	6.2777428962341233
1988	3.6495929453308253
1989	3.7570441434496837
1990	5.4240838104389688
1991	3.7761393065507560
1992	6.7092257714879828
1993	4.7590349231085201
1994	3.3373483029934459
1995	4.1246038973253683
1996	3.0719473678735296
1997	4.7201320643114926
1998	5.2748472184109225
1999	3.3650476534648099
2000	3.4720159804711956
2001	4.8618882547151792
2002	4.8745294188811732
2003	3.2576462606466619
2004	3.6731457319405392
2005	3.7686735557336415
2006	3.3246885034829772
2007	3.5875092486417026
2008	4.1862924048172232
2009	3.3003643746933782
2010	4.8413892468409321
2011	3.1369374464338704
2012	2.5577780576222242
2013	2.3965810871631419
2014	2.1538860791643719
2015	3.3848748498474168
2016	4.7542029784525557
