xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	10.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1982	1.6539440204597504
1983	0.22572248992077970
1984	3.1335690301560435
1985	3.2787219547307895
1986	3.3574348786312629
1987	2.7093283840224256
1988	3.5389318671600329
1989	3.9464825298000052
1990	3.8421181792227532
1991	2.9746695064832260
1992	1.7863733797951180
1993	5.0248462863079659
1994	3.6604717404740796
1995	2.7911083844055278
1996	3.2798038374262188
1997	2.9832390680815251
1998	2.9529515615925814
1999	3.6695477271764751
2000	3.3754346307867724
2001	2.9194618673052877
2002	4.3954317098054174
2003	3.1959051700180412
2004	4.1941511572532750
2005	3.5026939746139067
2006	2.2053900976852945
2007	4.4606761130591126
2008	4.6101481156138320
2009	2.5328648886151055
2010	3.0630972336400588
2011	2.8513200401559451
2012	3.5219868591467534
2013	3.6935915724201069
2014	0.20033879577739766
2015	-1.8724040428335669
2016	2.0555833306134845
