xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	10.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1982	3.5252605884033983
1983	3.0748872740527857
1984	3.1470767654207159
1985	2.7943729373904391
1986	3.3595900547237068
1987	3.2370049068367770
1988	4.2461240130235636
1989	3.9785162320217258
1990	3.2151404182082146
1991	3.0733860030385873
1992	3.4893328459168229
1993	3.2814866010342394
1994	3.0446369550880106
1995	3.0118166461060158
1996	3.3630752849675800
1997	3.3043473367997036
1998	4.6014632168833502
1999	5.1658653015345699
2000	2.4951620963682295
2001	2.7587853542139698
2002	3.1235300400185131
2003	3.4627879701606834
2004	3.4634544688784046
2005	2.7690211587849340
2006	3.4274163239695694
2007	3.2034680624827994
2008	3.5446850568293993
2009	3.0498531345255113
2010	3.2739988566723457
2011	3.3538505439974524
2012	4.3619087155224161
2013	3.0526132536556836
2014	1.6098444304354962
2015	1.1974830741223714
2016	1.9559877408337523
