xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	12.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1982	-1.9212416798172456
1983	3.8859545974537633
1984	4.9275415721154063
1985	3.8918588946895545
1986	5.0980008929740031
1987	5.8571076113784759E-003
1988	0.39512713822430046
1989	-1.1108981612668349
1990	3.8892854551376423
1991	5.8817310964199576
1992	2.8755336506726814
1993	-3.2659448682810108
1994	9.5698461729977202E-002
1995	-0.43504664082684408
1996	3.1888976942832623
1997	-0.16976356593884745
1998	-0.14559627866753999
1999	-0.28447759733365618
2000	5.0974802723414037
2001	2.3597976964057787
2002	3.7964732449806733
2003	0.77710335432539557
2004	6.1207071042568852
2005	1.7784167447064072
2006	2.4722046970946625
2007	-0.29060649383811876
2008	1.6861172033152798
2009	2.4141982997059066
2010	-6.3222267297075252E-002
2011	2.7426043015698793
2012	-10.358971833768647
2013	1.5465029810819735
2014	2.9338370587632632
2015	1.7914914881254329
2016	4.5365222362165483
