xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	02.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1982	3.1529754031894419
1983	4.3079908227807095
1984	3.4046986243598099
1985	4.7889260738031183
1986	3.0107018258194147
1987	4.3889414949551533
1988	2.6509899385862448
1989	0.36313414337920191
1990	3.0767511990942475
1991	3.5381181669663446
1992	5.1289436595344187
1993	3.1164047788681750
1994	0.41775440613053716
1995	-0.20446537113719110
1996	0.78686312718500884
1997	2.1725475126299454
1998	2.0170828618748775
1999	-0.10422419084599444
2000	-1.2476208200478927
2001	4.5297567682434412
2002	1.6432333661664100
2003	2.8055845494461287
2004	0.54472315362196499
2005	5.2267004151801419
2006	2.5788018452288108
2007	3.8626378455144410
2008	3.1858955531884590
2009	3.6391677637298194
2010	2.5208925575195753
2011	3.2856708076384402
2012	0.70415855723859822
2013	6.3889987076062749E-002
2014	1.2427091044549199
2015	2.9632449081708585
2016	3.2368519924815584
