xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	04.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1982	3.3913729256084020
1983	4.1737014691239196
1984	2.3875668611052614
1985	3.7799753980005706
1986	2.0572746538513713
1987	4.4550476710814912
1988	2.0436583647748816
1989	1.7627081206146171
1990	3.9758063923791607
1991	2.0365217225684042
1992	4.4443909400027435
1993	3.2188049752525405
1994	0.82777465634598357
1995	-0.95357334532280724
1996	-0.63134059819433475
1997	3.1470465218501502
1998	2.9951420198481609
1999	2.0531826025515407
2000	7.9902153663265842
2001	4.4780016438327070
2002	3.3131116666440987
2003	2.2288577382966985
2004	5.0243511973751662
2005	4.1704345136901182
2006	3.0224460679115204
2007	3.5610557686339934
2008	1.4549085823456036
2009	2.6664365433488628
2010	3.6778801515698865
2011	3.1156869204328999
2012	0.41867627360774939
2013	-1.4374445580305482
2014	-0.60940079905596312
2015	0.45164621194249222
2016	0.77388453761625442
