Y	M	Lead	P-Y	P-M	Streamflow_CV
2001 05 3 2001 07 1.14137
2002 05 3 2002 07 12.2126
2003 05 3 2003 07 0.703742
2004 05 3 2004 07 0.716389
2005 05 3 2005 07 0.261706
2006 05 3 2006 07 0.208776
2007 05 3 2007 07 16.9771
2008 05 3 2008 07 0.441483
2009 05 3 2009 07 0.96662
2010 05 3 2010 07 3.87479
2011 05 3 2011 07 0.24252
2012 05 3 2012 07 15.7138
2013 05 3 2013 07 130.044
2014 05 3 2014 07 3.1789
2015 05 3 2015 07 672.031
2016 05 3 2016 07 0.0831243
1982 05 4 1982 08 0.289786
1983 05 4 1983 08 3.6496
1984 05 4 1984 08 0.0244186
1985 05 4 1985 08 8.04521
1986 05 4 1986 08 1.71046
1987 05 4 1987 08 5.40848
1988 05 4 1988 08 1.65063
1989 05 4 1989 08 0.00352969
1990 05 4 1990 08 40.2419
1991 05 4 1991 08 0.371037
1992 05 4 1992 08 8.70484
1993 05 4 1993 08 1.43123
1994 05 4 1994 08 0.378938
1995 05 4 1995 08 2.27121
1996 05 4 1996 08 1.23817
1997 05 4 1997 08 15.9356
1998 05 4 1998 08 0.00107
1999 05 4 1999 08 0.153537
2000 05 4 2000 08 0.00410148
2001 05 4 2001 08 2.31326
2002 05 4 2002 08 11.6062
2003 05 4 2003 08 1.78989
2004 05 4 2004 08 13.8332
2005 05 4 2005 08 8.53389
2006 05 4 2006 08 12.836
2007 05 4 2007 08 130.327
2008 05 4 2008 08 0.246457
2009 05 4 2009 08 0.00443058
2010 05 4 2010 08 17.7402
2011 05 4 2011 08 1.43296
2012 05 4 2012 08 0.101858
2013 05 4 2013 08 2.32649
2014 05 4 2014 08 5.69354
2015 05 4 2015 08 2.92402
2016 05 4 2016 08 2.24544
1982 06 0 1982 06 102.8
1983 06 0 1983 06 23.1001
1984 06 0 1984 06 0.00300001
1985 06 0 1985 06 705.7
1986 06 0 1986 06 878.196
1987 06 0 1987 06 5403.97
1988 06 0 1988 06 3.35
1989 06 0 1989 06 7.38999
1990 06 0 1990 06 70.0002
1991 06 0 1991 06 28.0999
1992 06 0 1992 06 903.802
1993 06 0 1993 06 136.7
1994 06 0 1994 06 102.9
1995 06 0 1995 06 108.9
1996 06 0 1996 06 3.09999
1997 06 0 1997 06 1329
1998 06 0 1998 06 3.71976e-11
1999 06 0 1999 06 241.5
2000 06 0 2000 06 103.4
2001 06 0 2001 06 6.30999
2002 06 0 2002 06 3.94002
2003 06 0 2003 06 38.7999
2004 06 0 2004 06 327.9
2005 06 0 2005 06 48.5002
2006 06 0 2006 06 0.78
2007 06 0 2007 06 1402.01
2008 06 0 2008 06 3.03001
2009 06 0 2009 06 0.272999
2010 06 0 2010 06 28.0999
2011 06 0 2011 06 3.71976e-11
2012 06 0 2012 06 4.12001
2013 06 0 2013 06 374.2
2014 06 0 2014 06 2.86001
2015 06 0 2015 06 3272.99
2016 06 0 2016 06 253.9
1982 06 1 1982 06 551.427
1983 06 1 1983 06 0.828121
1984 06 1 1984 06 14.7817
1985 06 1 1985 06 207.113
1986 06 1 1986 06 16.2771
1987 06 1 1987 06 200.532
1988 06 1 1988 06 32.3778
1989 06 1 1989 06 16.9662
1990 06 1 1990 06 175.938
1991 06 1 1991 06 85.8633
1992 06 1 1992 06 9181.9
1993 06 1 1993 06 654.99
1994 06 1 1994 06 53.1801
1995 06 1 1995 06 1.05891
1996 06 1 1996 06 0.00217605
1997 06 1 1997 06 83.7151
1998 06 1 1998 06 0.14785
1999 06 1 1999 06 1.65505
2000 06 1 2000 06 0.525756
2001 06 1 2001 06 70.2483
2002 06 1 2002 06 138.676
2003 06 1 2003 06 3.06183
2004 06 1 2004 06 473.83
2005 06 1 2005 06 41.1938
2006 06 1 2006 06 11.1184
2007 06 1 2007 06 122.398
2008 06 1 2008 06 4.23399
2009 06 1 2009 06 13.5269
2010 06 1 2010 06 33.6167
2011 06 1 2011 06 0.0482158
2012 06 1 2012 06 55.2379
2013 06 1 2013 06 6.19982
2014 06 1 2014 06 30.7011
2015 06 1 2015 06 206.614
2016 06 1 2016 06 15.1428
1982 06 2 1982 07 16.3333
1983 06 2 1983 07 39.8777
1984 06 2 1984 07 0.279546
1985 06 2 1985 07 12.3704
1986 06 2 1986 07 18.6187
1987 06 2 1987 07 245.11
1988 06 2 1988 07 5.5203
1989 06 2 1989 07 3.23045
1990 06 2 1990 07 5.38054
1991 06 2 1991 07 2.5868
1992 06 2 1992 07 11.5087
1993 06 2 1993 07 16.2649
1994 06 2 1994 07 5.59782
1995 06 2 1995 07 11.2201
1996 06 2 1996 07 4.5231
1997 06 2 1997 07 195.677
1998 06 2 1998 07 0.00800808
1999 06 2 1999 07 109.787
2000 06 2 2000 07 27.6958
2001 06 2 2001 07 6.49144
2002 06 2 2002 07 1.48329
2003 06 2 2003 07 2.33234
2004 06 2 2004 07 3228.3
2005 06 2 2005 07 2968.02
2006 06 2 2006 07 3.10115
2007 06 2 2007 07 755.273
2008 06 2 2008 07 0.912171
2009 06 2 2009 07 3.01021
2010 06 2 2010 07 5.74055
2011 06 2 2011 07 0.00106467
2012 06 2 2012 07 7.94033
2013 06 2 2013 07 153.369
2014 06 2 2014 07 1.73865
2015 06 2 2015 07 50.7604
2016 06 2 2016 07 195.179
1982 06 3 1982 08 0.75966
1983 06 3 1983 08 1.43273
1984 06 3 1984 08 0.127819
1985 06 3 1985 08 3.28133
1986 06 3 1986 08 1.39558
1987 06 3 1987 08 2.73754
1988 06 3 1988 08 0.247709
1989 06 3 1989 08 0.0203491
1990 06 3 1990 08 0.502093
1991 06 3 1991 08 5.20279
1992 06 3 1992 08 0.227529
1993 06 3 1993 08 0.10392
1994 06 3 1994 08 3.07194
1995 06 3 1995 08 4.40327
1996 06 3 1996 08 1.72154
1997 06 3 1997 08 1.62965
1998 06 3 1998 08 0.0202888
1999 06 3 1999 08 0.593984
2000 06 3 2000 08 0.191561
2001 06 3 2001 08 1.77446
2002 06 3 2002 08 1.60385
2003 06 3 2003 08 1.27203
2004 06 3 2004 08 3.07892
2005 06 3 2005 08 5.69356
2006 06 3 2006 08 1.50149
2007 06 3 2007 08 18.9417
2008 06 3 2008 08 4.09678
2009 06 3 2009 08 0.330151
2010 06 3 2010 08 38.1348
2011 06 3 2011 08 16.3913
2012 06 3 2012 08 0.0216751
2013 06 3 2013 08 4.03237
2014 06 3 2014 08 0.272947
2015 06 3 2015 08 13.033
2016 06 3 2016 08 8.11203
1982 06 4 1982 09 3.25763
1983 06 4 1983 09 56.0881
1984 06 4 1984 09 1.7141
1985 06 4 1985 09 61.1781
1986 06 4 1986 09 2.03901
1987 06 4 1987 09 434.377
1988 06 4 1988 09 236.556
1989 06 4 1989 09 83.5638
1990 06 4 1990 09 258.673
1991 06 4 1991 09 257.402
1992 06 4 1992 09 121.147
1993 06 4 1993 09 0.10629
1994 06 4 1994 09 81.717
1995 06 4 1995 09 0.634761
1996 06 4 1996 09 10.0958
1997 06 4 1997 09 19.8908
1998 06 4 1998 09 627.28
1999 06 4 1999 09 73.1944
2000 06 4 2000 09 0.2058
2001 06 4 2001 09 7.10754
2002 06 4 2002 09 5.282
2003 06 4 2003 09 9.48358
2004 06 4 2004 09 156.412
2005 06 4 2005 09 137.904
2006 06 4 2006 09 0.00568314
2007 06 4 2007 09 325.066
2008 06 4 2008 09 144.536
2009 06 4 2009 09 1.02254
2010 06 4 2010 09 20.9542
2011 06 4 2011 09 0.59895
2012 06 4 2012 09 0.113471
2013 06 4 2013 09 5.03911
2014 06 4 2014 09 1.02291
2015 06 4 2015 09 2.39156
2016 06 4 2016 09 213.788
1982 07 0 1982 07 4.60001
1983 07 0 1983 07 3.78999
1984 07 0 1984 07 3.71976e-11
1985 07 0 1985 07 712.999
1986 07 0 1986 07 2.59
1987 07 0 1987 07 1047
1988 07 0 1988 07 53.1001
1989 07 0 1989 07 3.71976e-11
1990 07 0 1990 07 1580
1991 07 0 1991 07 0.755
1992 07 0 1992 07 271.7
1993 07 0 1993 07 89.5
1994 07 0 1994 07 0.202999
1995 07 0 1995 07 157.8
1996 07 0 1996 07 22.9
1997 07 0 1997 07 1810
1998 07 0 1998 07 3.71976e-11
1999 07 0 1999 07 410.001
2000 07 0 2000 07 3.71976e-11
2001 07 0 2001 07 20.0001
2002 07 0 2002 07 10360
2003 07 0 2003 07 361.901
2004 07 0 2004 07 1948
2005 07 0 2005 07 117.9
2006 07 0 2006 07 36.1999
2007 07 0 2007 07 5037.02
2008 07 0 2008 07 0.533
2009 07 0 2009 07 3.71976e-11
2010 07 0 2010 07 445.301
2011 07 0 2011 07 8.64999
2012 07 0 2012 07 3.71976e-11
2013 07 0 2013 07 382.099
2014 07 0 2014 07 79.5001
2015 07 0 2015 07 77.1999
2016 07 0 2016 07 18.3001
1982 07 1 1982 07 1.09793
1983 07 1 1983 07 123.752
1984 07 1 1984 07 0.00655231
1985 07 1 1985 07 1.40421
1986 07 1 1986 07 1.71705
1987 07 1 1987 07 207.755
1988 07 1 1988 07 0.774044
1989 07 1 1989 07 9.96013
1990 07 1 1990 07 8.38707
1991 07 1 1991 07 0.361797
1992 07 1 1992 07 4.2254
1993 07 1 1993 07 29.4362
1994 07 1 1994 07 26.0342
1995 07 1 1995 07 8.28438
1996 07 1 1996 07 3.87545
1997 07 1 1997 07 19.8449
1998 07 1 1998 07 0.0311255
1999 07 1 1999 07 13.8793
2000 07 1 2000 07 3.96645
2001 07 1 2001 07 1.2917
2002 07 1 2002 07 43.0693
2003 07 1 2003 07 493.28
2004 07 1 2004 07 45.1159
2005 07 1 2005 07 2523.7
2006 07 1 2006 07 8.41903
2007 07 1 2007 07 536.822
2008 07 1 2008 07 2.64299
2009 07 1 2009 07 4.31177
2010 07 1 2010 07 6.79125
2011 07 1 2011 07 0.074383
2012 07 1 2012 07 2.33332
2013 07 1 2013 07 70.1004
2014 07 1 2014 07 11.4805
2015 07 1 2015 07 10.0647
2016 07 1 2016 07 207.608
1982 07 2 1982 08 1.67939
1983 07 2 1983 08 1.06556
1984 07 2 1984 08 0.00247378
1985 07 2 1985 08 29.3133
1986 07 2 1986 08 0.951963
1987 07 2 1987 08 5.04331
1988 07 2 1988 08 0.160713
1989 07 2 1989 08 0.000653117
1990 07 2 1990 08 11.1222
1991 07 2 1991 08 0.327991
1992 07 2 1992 08 1.24851
1993 07 2 1993 08 4.49255
1994 07 2 1994 08 0.0880443
1995 07 2 1995 08 3.59748
1996 07 2 1996 08 1.06444
1997 07 2 1997 08 9.00447
1998 07 2 1998 08 0.0949835
1999 07 2 1999 08 1.98987
2000 07 2 2000 08 0.0159439
2001 07 2 2001 08 2.52142
2002 07 2 2002 08 1.26894
2003 07 2 2003 08 17.8744
2004 07 2 2004 08 30.0694
2005 07 2 2005 08 0.226961
2006 07 2 2006 08 6.57891
2007 07 2 2007 08 24.7242
2008 07 2 2008 08 0.623397
2009 07 2 2009 08 0.167372
2010 07 2 2010 08 290.431
2011 07 2 2011 08 9.0174
2012 07 2 2012 08 0.103962
2013 07 2 2013 08 2.85787
2014 07 2 2014 08 2.25384
2015 07 2 2015 08 2.22458
2016 07 2 2016 08 1.99668
1982 07 3 1982 09 10.9385
1983 07 3 1983 09 7.46931
1984 07 3 1984 09 0.58117
1985 07 3 1985 09 7.68577
1986 07 3 1986 09 0.227698
1987 07 3 1987 09 171.09
1988 07 3 1988 09 67.781
1989 07 3 1989 09 146.526
1990 07 3 1990 09 423.894
1991 07 3 1991 09 102.431
1992 07 3 1992 09 513.502
1993 07 3 1993 09 0.143364
1994 07 3 1994 09 39.9771
1995 07 3 1995 09 0.323678
1996 07 3 1996 09 53.1969
1997 07 3 1997 09 64.906
1998 07 3 1998 09 287.631
1999 07 3 1999 09 98.2911
2000 07 3 2000 09 0.0613126
2001 07 3 2001 09 10.3751
2002 07 3 2002 09 95.1296
2003 07 3 2003 09 40.7718
2004 07 3 2004 09 150.214
2005 07 3 2005 09 110.042
2006 07 3 2006 09 0.00998048
2007 07 3 2007 09 286.147
2008 07 3 2008 09 47.1099
2009 07 3 2009 09 0.332846
2010 07 3 2010 09 1160.75
2011 07 3 2011 09 2.18683
2012 07 3 2012 09 0.0591125
2013 07 3 2013 09 0.953584
2014 07 3 2014 09 1.94381
2015 07 3 2015 09 2.10749
2016 07 3 2016 09 214.218
1982 07 4 1982 10 10.9801
1983 07 4 1983 10 40.8321
1984 07 4 1984 10 31.7385
1985 07 4 1985 10 77.5635
1986 07 4 1986 10 45.3826
1987 07 4 1987 10 253.104
1988 07 4 1988 10 35.9196
1989 07 4 1989 10 17.0801
1990 07 4 1990 10 54.0569
1991 07 4 1991 10 198.657
1992 07 4 1992 10 241.233
1993 07 4 1993 10 768.476
1994 07 4 1994 10 188.527
1995 07 4 1995 10 68.9372
1996 07 4 1996 10 23.4454
1997 07 4 1997 10 24.2654
1998 07 4 1998 10 248.93
1999 07 4 1999 10 4.49052
2000 07 4 2000 10 29.1692
2001 07 4 2001 10 221.573
2002 07 4 2002 10 117.87
2003 07 4 2003 10 84.7668
2004 07 4 2004 10 52.731
2005 07 4 2005 10 38.7497
2006 07 4 2006 10 38.0786
2007 07 4 2007 10 58.6762
2008 07 4 2008 10 41.672
2009 07 4 2009 10 316.177
2010 07 4 2010 10 263.573
2011 07 4 2011 10 268.352
2012 07 4 2012 10 129.944
2013 07 4 2013 10 28.8609
2014 07 4 2014 10 17.2602
2015 07 4 2015 10 0.842179
2016 07 4 2016 10 7.97206
1982 08 0 1982 08 0.559
1983 08 0 1983 08 1.07
1984 08 0 1984 08 3.71976e-11
1985 08 0 1985 08 0.312001
1986 08 0 1986 08 0.00599998
1987 08 0 1987 08 231.1
1988 08 0 1988 08 8.50997
1989 08 0 1989 08 10.3
1990 08 0 1990 08 1503
1991 08 0 1991 08 66.1
1992 08 0 1992 08 367.3
1993 08 0 1993 08 3.71976e-11
1994 08 0 1994 08 4.86
1995 08 0 1995 08 0.01
1996 08 0 1996 08 13.4
1997 08 0 1997 08 117.301
1998 08 0 1998 08 555.501
1999 08 0 1999 08 232.1
2000 08 0 2000 08 3.71976e-11
2001 08 0 2001 08 14.2
2002 08 0 2002 08 137.1
2003 08 0 2003 08 11.8
2004 08 0 2004 08 283.8
2005 08 0 2005 08 11.1
2006 08 0 2006 08 3.71976e-11
2007 08 0 2007 08 2817.01
2008 08 0 2008 08 19.4
2009 08 0 2009 08 3.71976e-11
2010 08 0 2010 08 13.7
2011 08 0 2011 08 3.71976e-11
2012 08 0 2012 08 3.71976e-11
2013 08 0 2013 08 1.12
2014 08 0 2014 08 0.014
2015 08 0 2015 08 0.0610002
2016 08 0 2016 08 383.002
1982 08 1 1982 08 0.0872776
1983 08 1 1983 08 2.20286
1984 08 1 1984 08 0.00107771
1985 08 1 1985 08 2.81866
1986 08 1 1986 08 0.0802004
1987 08 1 1987 08 10.1041
1988 08 1 1988 08 1.46837
1989 08 1 1989 08 1.00928e-05
1990 08 1 1990 08 5.02966
1991 08 1 1991 08 0.360043
1992 08 1 1992 08 3.74008
1993 08 1 1993 08 0.843726
1994 08 1 1994 08 0.0195993
1995 08 1 1995 08 3.84774
1996 08 1 1996 08 2.13382
1997 08 1 1997 08 40.5998
1998 08 1 1998 08 0.00603378
1999 08 1 1999 08 4.63562
2000 08 1 2000 08 0.0140584
2001 08 1 2001 08 0.861658
2002 08 1 2002 08 6.32041
2003 08 1 2003 08 8.70683
2004 08 1 2004 08 24.9536
2005 08 1 2005 08 59.3044
2006 08 1 2006 08 7.70591
2007 08 1 2007 08 38.2394
2008 08 1 2008 08 1.45358
2009 08 1 2009 08 0.0907936
2010 08 1 2010 08 85.3057
2011 08 1 2011 08 9.19968
2012 08 1 2012 08 0.136612
2013 08 1 2013 08 6.68897
2014 08 1 2014 08 2.50101
2015 08 1 2015 08 85.2701
2016 08 1 2016 08 41.1501
1982 08 2 1982 09 5.4634
1983 08 2 1983 09 40.1698
1984 08 2 1984 09 1.31383
1985 08 2 1985 09 20.2335
1986 08 2 1986 09 2.07108
1987 08 2 1987 09 226.797
1988 08 2 1988 09 34.7839
1989 08 2 1989 09 138.979
1990 08 2 1990 09 908.149
1991 08 2 1991 09 106.97
1992 08 2 1992 09 1851.99
1993 08 2 1993 09 0.129365
1994 08 2 1994 09 116.222
1995 08 2 1995 09 1.12451
1996 08 2 1996 09 42.0235
1997 08 2 1997 09 61.2807
1998 08 2 1998 09 62.847
1999 08 2 1999 09 198.085
2000 08 2 2000 09 0.0357252
2001 08 2 2001 09 13.2627
2002 08 2 2002 09 218.098
2003 08 2 2003 09 40.2883
2004 08 2 2004 09 284.696
2005 08 2 2005 09 10.6038
2006 08 2 2006 09 0.00983062
2007 08 2 2007 09 223.697
2008 08 2 2008 09 79.5248
2009 08 2 2009 09 0.11703
2010 08 2 2010 09 38.3163
2011 08 2 2011 09 0.551517
2012 08 2 2012 09 0.0522551
2013 08 2 2013 09 23.5001
2014 08 2 2014 09 1.18302
2015 08 2 2015 09 1.32726
2016 08 2 2016 09 16.3021
1982 08 3 1982 10 48.707
1983 08 3 1983 10 68.1574
1984 08 3 1984 10 11.7054
1985 08 3 1985 10 47.5924
1986 08 3 1986 10 28.8989
1987 08 3 1987 10 28.5296
1988 08 3 1988 10 282.495
1989 08 3 1989 10 100.925
1990 08 3 1990 10 92.9654
1991 08 3 1991 10 24.0574
1992 08 3 1992 10 266.12
1993 08 3 1993 10 447.24
1994 08 3 1994 10 1134.97
1995 08 3 1995 10 5.06944
1996 08 3 1996 10 25.0991
1997 08 3 1997 10 31.5065
1998 08 3 1998 10 14.3129
1999 08 3 1999 10 11.6288
2000 08 3 2000 10 79.5308
2001 08 3 2001 10 75.5697
2002 08 3 2002 10 82.1222
2003 08 3 2003 10 56.113
2004 08 3 2004 10 34.5849
2005 08 3 2005 10 21.714
2006 08 3 2006 10 409.992
2007 08 3 2007 10 39.1175
2008 08 3 2008 10 34.5337
2009 08 3 2009 10 34.1544
2010 08 3 2010 10 31.8925
2011 08 3 2011 10 13.7467
2012 08 3 2012 10 39.0679
2013 08 3 2013 10 16.55
2014 08 3 2014 10 33.8535
2015 08 3 2015 10 6.13309
2016 08 3 2016 10 44.4358
1982 08 4 1982 11 39.8078
1983 08 4 1983 11 24.1231
1984 08 4 1984 11 71.964
1985 08 4 1985 11 85.6527
1986 08 4 1986 11 56.2352
1987 08 4 1987 11 31.4185
1988 08 4 1988 11 9.91991
1989 08 4 1989 11 13.396
1990 08 4 1990 11 17.5276
1991 08 4 1991 11 33.7445
1992 08 4 1992 11 23.9691
1993 08 4 1993 11 0.468023
1994 08 4 1994 11 41.6443
1995 08 4 1995 11 4.04763
1996 08 4 1996 11 28.2475
1997 08 4 1997 11 13.0522
1998 08 4 1998 11 76.9672
1999 08 4 1999 11 6.06077
2000 08 4 2000 11 2.30738
2001 08 4 2001 11 3.91861e-05
2002 08 4 2002 11 158.146
2003 08 4 2003 11 127.834
2004 08 4 2004 11 24.1619
2005 08 4 2005 11 21.0956
2006 08 4 2006 11 21.4496
2007 08 4 2007 11 58.2634
2008 08 4 2008 11 1.63091
2009 08 4 2009 11 7.15552
2010 08 4 2010 11 7.96118
2011 08 4 2011 11 85.9246
2012 08 4 2012 11 50.5049
2013 08 4 2013 11 353.165
2014 08 4 2014 11 16.1156
2015 08 4 2015 11 64.0173
2016 08 4 2016 11 84.1349
1982 09 0 1982 09 23.7
1983 09 0 1983 09 80.4004
1984 09 0 1984 09 3.71976e-11
1985 09 0 1985 09 84.1002
1986 09 0 1986 09 37.3999
1987 09 0 1987 09 508.502
1988 09 0 1988 09 53.3001
1989 09 0 1989 09 2.14
1990 09 0 1990 09 151.1
1991 09 0 1991 09 224.4
1992 09 0 1992 09 97.4003
1993 09 0 1993 09 2.12
1994 09 0 1994 09 2.52
1995 09 0 1995 09 189
1996 09 0 1996 09 488.999
1997 09 0 1997 09 28.9001
1998 09 0 1998 09 2972
1999 09 0 1999 09 1070
2000 09 0 2000 09 5.02
2001 09 0 2001 09 1015
2002 09 0 2002 09 7150.02
2003 09 0 2003 09 175.2
2004 09 0 2004 09 425.2
2005 09 0 2005 09 3.71976e-11
2006 09 0 2006 09 155.6
2007 09 0 2007 09 645.897
2008 09 0 2008 09 88.0002
2009 09 0 2009 09 3.71976e-11
2010 09 0 2010 09 6.39
2011 09 0 2011 09 3.71976e-11
2012 09 0 2012 09 1.07
2013 09 0 2013 09 4.02001
2014 09 0 2014 09 3.71976e-11
2015 09 0 2015 09 26.5999
2016 09 0 2016 09 305.8
1982 09 1 1982 09 35.661
1983 09 1 1983 09 20.1595
1984 09 1 1984 09 1.1582
1985 09 1 1985 09 126.68
1986 09 1 1986 09 3.91879
1987 09 1 1987 09 332.589
1988 09 1 1988 09 381.817
1989 09 1 1989 09 45.125
1990 09 1 1990 09 2788.61
1991 09 1 1991 09 432.98
1992 09 1 1992 09 59.7834
1993 09 1 1993 09 0.0726056
1994 09 1 1994 09 73.1951
1995 09 1 1995 09 1.03689
1996 09 1 1996 09 193.008
1997 09 1 1997 09 0.970764
1998 09 1 1998 09 0.657371
1999 09 1 1999 09 31.9943
2000 09 1 2000 09 0.0722205
2001 09 1 2001 09 3.18859
2002 09 1 2002 09 199.422
2003 09 1 2003 09 51.1436
2004 09 1 2004 09 1296.89
2005 09 1 2005 09 79.4318
2006 09 1 2006 09 0.0134525
2007 09 1 2007 09 854.706
2008 09 1 2008 09 67.0846
2009 09 1 2009 09 0.0668069
2010 09 1 2010 09 195.284
2011 09 1 2011 09 0.167043
2012 09 1 2012 09 0.125531
2013 09 1 2013 09 3.43703
2014 09 1 2014 09 0.507389
2015 09 1 2015 09 0.769787
2016 09 1 2016 09 235.707
1982 09 2 1982 10 57.8707
1983 09 2 1983 10 56.9834
1984 09 2 1984 10 19.7174
1985 09 2 1985 10 39.952
1986 09 2 1986 10 37.821
1987 09 2 1987 10 45.5099
1988 09 2 1988 10 34.3243
1989 09 2 1989 10 42.6329
1990 09 2 1990 10 47.3083
1991 09 2 1991 10 55.0069
1992 09 2 1992 10 157.364
1993 09 2 1993 10 122.269
1994 09 2 1994 10 79.44
1995 09 2 1995 10 32.6246
1996 09 2 1996 10 46.725
1997 09 2 1997 10 100.683
1998 09 2 1998 10 39.0181
1999 09 2 1999 10 37.5022
2000 09 2 2000 10 57.0559
2001 09 2 2001 10 97.6106
2002 09 2 2002 10 96.8183
2003 09 2 2003 10 22.0643
2004 09 2 2004 10 45.0052
2005 09 2 2005 10 21.7045
2006 09 2 2006 10 44.3788
2007 09 2 2007 10 45.8702
2008 09 2 2008 10 43.1998
2009 09 2 2009 10 67.7392
2010 09 2 2010 10 45.5071
2011 09 2 2011 10 23.2813
2012 09 2 2012 10 25.1376
2013 09 2 2013 10 24.9272
2014 09 2 2014 10 31.3496
2015 09 2 2015 10 70.0408
2016 09 2 2016 10 35.9242
1982 09 3 1982 11 40.9733
1983 09 3 1983 11 38.1077
1984 09 3 1984 11 57.0798
1985 09 3 1985 11 59.8006
1986 09 3 1986 11 114.356
1987 09 3 1987 11 31.9866
1988 09 3 1988 11 5.74909
1989 09 3 1989 11 11.907
1990 09 3 1990 11 20.4524
1991 09 3 1991 11 39.396
1992 09 3 1992 11 27.7488
1993 09 3 1993 11 0.645777
1994 09 3 1994 11 45.4128
1995 09 3 1995 11 6.45126
1996 09 3 1996 11 36.5544
1997 09 3 1997 11 25.4164
1998 09 3 1998 11 43.2174
1999 09 3 1999 11 3.26527
2000 09 3 2000 11 2.41197
2001 09 3 2001 11 4.49075e-05
2002 09 3 2002 11 218.142
2003 09 3 2003 11 143.745
2004 09 3 2004 11 16.3586
2005 09 3 2005 11 17.7259
2006 09 3 2006 11 26.2952
2007 09 3 2007 11 28.0908
2008 09 3 2008 11 0.86204
2009 09 3 2009 11 6.88078
2010 09 3 2010 11 4.93696
2011 09 3 2011 11 50.4457
2012 09 3 2012 11 57.3344
2013 09 3 2013 11 274.65
2014 09 3 2014 11 15.6834
2015 09 3 2015 11 511.538
2016 09 3 2016 11 32.9134
1982 09 4 1982 12 1.16514
1983 09 4 1983 12 13.641
1984 09 4 1984 12 13.8546
1985 09 4 1985 12 118.334
1986 09 4 1986 12 103.598
1987 09 4 1987 12 46.0309
1988 09 4 1988 12 8.76019
1989 09 4 1989 12 2.50124
1990 09 4 1990 12 5.31188
1991 09 4 1991 12 11.1971
1992 09 4 1992 12 14.0245
1993 09 4 1993 12 0.000411516
1994 09 4 1994 12 11.7455
1995 09 4 1995 12 50.6127
1996 09 4 1996 12 88.9252
1997 09 4 1997 12 23.5285
1998 09 4 1998 12 7.60968
1999 09 4 1999 12 0.0186434
2000 09 4 2000 12 6.43293
2001 09 4 2001 12 70.4726
2002 09 4 2002 12 147.341
2003 09 4 2003 12 9.81354
2004 09 4 2004 12 61.6251
2005 09 4 2005 12 0.624784
2006 09 4 2006 12 0.00742886
2007 09 4 2007 12 3.90052
2008 09 4 2008 12 0.011365
2009 09 4 2009 12 1.37655
2010 09 4 2010 12 2.24895e-05
2011 09 4 2011 12 0.0917891
2012 09 4 2012 12 2.5617
2013 09 4 2013 12 4.74893
2014 09 4 2014 12 9.9752e-05
2015 09 4 2015 12 66.7591
2016 09 4 2016 12 5.90092
1982 10 0 1982 10 202.3
1983 10 0 1983 10 82.2003
1984 10 0 1984 10 902.799
1985 10 0 1985 10 1484.01
1986 10 0 1986 10 774.703
1987 10 0 1987 10 247.401
1988 10 0 1988 10 21.4001
1989 10 0 1989 10 29.1
1990 10 0 1990 10 65.1999
1991 10 0 1991 10 219.6
1992 10 0 1992 10 36.3999
1993 10 0 1993 10 3.71976e-11
1994 10 0 1994 10 189.699
1995 10 0 1995 10 4.92001
1996 10 0 1996 10 175.999
1997 10 0 1997 10 64.6998
1998 10 0 1998 10 896.797
1999 10 0 1999 10 17.9001
2000 10 0 2000 10 18.2001
2001 10 0 2001 10 3.71976e-11
2002 10 0 2002 10 621.502
2003 10 0 2003 10 4079.99
2004 10 0 2004 10 108.7
2005 10 0 2005 10 54.7002
2006 10 0 2006 10 66.1
2007 10 0 2007 10 255.499
2008 10 0 2008 10 0.293
2009 10 0 2009 10 4.04999
2010 10 0 2010 10 0.329001
2011 10 0 2011 10 101.4
2012 10 0 2012 10 149.3
2013 10 0 2013 10 5609.01
2014 10 0 2014 10 21.6
2015 10 0 2015 10 281.899
2016 10 0 2016 10 980.301
1982 10 1 1982 10 69.202
1983 10 1 1983 10 34.8488
1984 10 1 1984 10 33.9364
1985 10 1 1985 10 35.423
1986 10 1 1986 10 39.3832
1987 10 1 1987 10 47.7589
1988 10 1 1988 10 39.4518
1989 10 1 1989 10 36.4652
1990 10 1 1990 10 44.2652
1991 10 1 1991 10 50.4028
1992 10 1 1992 10 108.912
1993 10 1 1993 10 94.4275
1994 10 1 1994 10 91.6238
1995 10 1 1995 10 31.8553
1996 10 1 1996 10 41.9313
1997 10 1 1997 10 140.594
1998 10 1 1998 10 27.0074
1999 10 1 1999 10 23.3718
2000 10 1 2000 10 56.9948
2001 10 1 2001 10 58.6655
2002 10 1 2002 10 58.6166
2003 10 1 2003 10 26.4832
2004 10 1 2004 10 63.0026
2005 10 1 2005 10 33.1259
2006 10 1 2006 10 31.7837
2007 10 1 2007 10 33.9599
2008 10 1 2008 10 42.0108
2009 10 1 2009 10 63.6957
2010 10 1 2010 10 40.5601
2011 10 1 2011 10 38.1741
2012 10 1 2012 10 21.145
2013 10 1 2013 10 17.031
2014 10 1 2014 10 33.4841
2015 10 1 2015 10 76.8168
2016 10 1 2016 10 30.0526
1982 10 2 1982 11 183.688
1983 10 2 1983 11 28.8554
1984 10 2 1984 11 42.7655
1985 10 2 1985 11 77.5565
1986 10 2 1986 11 118.959
1987 10 2 1987 11 59.6101
1988 10 2 1988 11 4.75459
