Y	M	L	ENSO	(m,m0)_(CV)
1995 02 2 1 16.3512
1996 02 2 1 0.000818411
1997 02 2 0 31.3741
1998 02 2 1 27.9047
1999 02 2 1 88.8545
2000 02 2 1 0.960419
2001 02 2 1 47.0972
2002 02 2 0 20.6271
2003 02 2 1 41.8077
2004 02 2 0 13.4616
2005 02 2 0 83.726
2006 02 2 1 0.292622
2007 02 2 0 55.512
2008 02 2 1 42.4441
2009 02 2 1 0.27278
2010 02 2 1 109.817
2011 02 2 1 0.779341
2012 02 2 1 0.000112154
2013 02 2 0 4.8386e-05
2014 02 2 0 0.0930134
2015 02 2 1 0.00091147
2016 02 2 1 24.5009
1982 03 3 0 39.1096
1983 03 3 1 26.0219
1984 03 3 0 1.11328
1985 03 3 1 14.8353
1986 03 3 0 23.856
1987 03 3 1 44.983
1988 03 3 0 12.4361
1989 03 3 1 2.05545
1990 03 3 0 0.172634
1991 03 3 0 16.8957
1992 03 3 1 29.7694
1993 03 3 1 51.6659
1994 03 3 0 0.367899
1995 03 3 0 36.7315
1996 03 3 0 2.33202
1997 03 3 0 12.5563
1998 03 3 1 8.17459
1999 03 3 1 1.37024
2000 03 3 1 0.430156
2001 03 3 0 10.5153
2002 03 3 0 23.5462
2003 03 3 1 9.36775
2004 03 3 0 89.1429
2005 03 3 0 12.9112
2006 03 3 1 3.72237
2007 03 3 0 23.236
2008 03 3 1 12.4418
2009 03 3 1 2.75097
2010 03 3 1 25.4282
2011 03 3 1 1.06808
2012 03 3 0 0.0394097
2013 03 3 0 19.9047
2014 03 3 0 36.2813
2015 03 3 1 0.0459301
2016 03 3 1 6.66599
1982 04 4 0 157.314
1983 04 4 1 4.34071
1984 04 4 0 0.0295479
1985 04 4 1 74.5556
1986 04 4 0 0.664157
1987 04 4 1 100.305
1988 04 4 0 35.8946
1989 04 4 1 0.39282
1990 04 4 0 105.761
1991 04 4 0 0.882154
1992 04 4 1 667.775
1993 04 4 1 119.251
1994 04 4 0 3.0421
1995 04 4 0 3.29928
1996 04 4 0 -4.0368e-05
1997 04 4 1 68.5748
1998 04 4 1 13.8915
1999 04 4 1 13.7184
2000 04 4 1 5.61354
2001 04 4 0 260.134
2002 04 4 0 2.16338
2003 04 4 0 74.9158
2004 04 4 0 84.6518
2005 04 4 1 511.972
2006 04 4 0 0.202805
2007 04 4 0 4.67772
2008 04 4 1 3.29409
2009 04 4 0 -5.54573e-05
2010 04 4 1 1.97246
2011 04 4 1 0.00850917
2012 04 4 0 64.1083
2013 04 4 0 -7.14753e-05
2014 04 4 0 0.0339379
2015 04 4 1 4.83976
2016 04 4 1 8.57858
1982 02 0 0 46.4 81.2
1983 02 0 1 1.17 0.574
1984 02 0 0 0.191 24.1
1985 02 0 1 72.2 617.5
1986 02 0 1 4.85 5.92
1987 02 0 1 147.5 241.3
1988 02 0 0 66.0 106.5
1989 02 0 1 0.354 0.080
1990 02 0 0 0.0 0.0
1991 02 0 0 62.8 5.72
1992 02 0 1 912.8 917.9
1993 02 0 1 87.3 74.3
1994 02 0 0 0.0 0.0
1995 02 0 1 2.73 23.6
1996 02 0 1 0.0 0.0
1997 02 0 0 10.4 68.9
1998 02 0 1 3.04 19.4
1999 02 0 1 106.4 204.0
2000 02 0 1 2.77 0.772
2001 02 0 1 89.9 135.8
2002 02 0 0 56.5 111.8
2003 02 0 1 80.9 89.7
2004 02 0 0 88.6 37.9
2005 02 0 0 232.2 259.5
2006 02 0 1 0.171 0.157
2007 02 0 0 13.0 84.0
2008 02 0 1 56.0 80.1
2009 02 0 1 0.059 0.121
2010 02 0 1 257.3 194.1
2011 02 0 1 0.838 0.283
2012 02 0 1 0.0 0.0
2013 02 0 0 13.0 0.0
2014 02 0 0 0.195 0.155
2015 02 0 1 0.0 0.0
2016 02 0 1 6.30 35.8
1982 02 1 0 32.244
1983 02 1 1 0.147299
1984 02 1 0 16.4592
1985 02 1 1 289.852
1986 02 1 1 6.34784
1987 02 1 1 81.8217
1988 02 1 0 64.5732
1989 02 1 1 0.255523
1990 02 1 0 0.000953753
1991 02 1 0 5.09064
1992 02 1 1 151.913
1993 02 1 1 89.7957
1994 02 1 0 0.000990134
1995 02 1 1 19.2913
1996 02 1 1 0.000320061
1997 02 1 0 58.8578
1998 02 1 1 1.88766
1999 02 1 1 114.937
2000 02 1 1 2.08923
2001 02 1 1 62.9507
2002 02 1 0 83.5609
2003 02 1 1 18.0577
2004 02 1 0 12.8346
2005 02 1 0 180.105
2006 02 1 1 0.188471
2007 02 1 0 67.6979
2008 02 1 1 62.1055
2009 02 1 1 0.180224
2010 02 1 1 69.5582
2011 02 1 1 0.445457
2012 02 1 1 0.000107938
2013 02 1 0 0.000125983
2014 02 1 0 0.147107
2015 02 1 1 0.00260738
2016 02 1 1 3.88543
1982 03 2 0 17.6232
1983 03 2 1 15.4648
1984 03 2 0 2.51757
1985 03 2 1 9.52727
1986 03 2 0 10.932
1987 03 2 1 51.604
1988 03 2 0 14.6159
1989 03 2 1 1.26288
1990 03 2 0 0.222544
1991 03 2 0 42.7805
1992 03 2 1 42.8815
1993 03 2 1 30.9182
1994 03 2 0 0.22413
1995 03 2 0 12.2901
1996 03 2 0 1.4124
1997 03 2 0 9.08559
1998 03 2 1 4.72686
1999 03 2 1 2.18839
2000 03 2 1 0.492692
2001 03 2 0 8.97815
2002 03 2 0 24.7069
2003 03 2 1 24.7634
2004 03 2 0 16.2565
2005 03 2 0 26.3044
2006 03 2 1 3.21497
2007 03 2 0 23.9846
2008 03 2 1 10.2145
2009 03 2 1 2.59109
2010 03 2 1 16.0281
2011 03 2 1 1.25563
2012 03 2 0 0.0709709
2013 03 2 0 25.4309
2014 03 2 0 4.09338
2015 03 2 1 0.227034
2016 03 2 1 9.0606
1982 04 3 0 19.3957
1983 04 3 1 3.47386
1984 04 3 0 0.66136
1985 04 3 1 16.9077
1986 04 3 0 1.33685
1987 04 3 1 90.3434
1988 04 3 0 22.3037
1989 04 3 1 0.442905
1990 04 3 0 86.6049
1991 04 3 0 1.71345
1992 04 3 1 841.313
1993 04 3 1 80.4862
1994 04 3 0 6.66977
1995 04 3 0 6.18632
1996 04 3 0 -9.51019e-05
1997 04 3 1 62.6572
1998 04 3 1 26.0628
1999 04 3 1 32.5355
2000 04 3 1 15.308
2001 04 3 0 60.4376
2002 04 3 0 0.52808
2003 04 3 0 79.7483
2004 04 3 0 110.7
2005 04 3 1 209.599
2006 04 3 0 0.16104
2007 04 3 0 13.4758
2008 04 3 1 6.50928
2009 04 3 0 -9.04223e-05
2010 04 3 1 7.85824
2011 04 3 1 0.0466989
2012 04 3 0 68.7889
2013 04 3 0 -4.99707e-05
2014 04 3 0 0.0185578
2015 04 3 1 52.8266
2016 04 3 1 11.2847
1982 05 4 1 51.7864
1983 05 4 1 0.184663
1984 05 4 0 0.28259
1985 05 4 0 2205.9
1986 05 4 0 7.42573
1987 05 4 1 90.1899
1988 05 4 1 5.86593
1989 05 4 1 20.6872
1990 05 4 0 218.427
1991 05 4 1 270.077
1992 05 4 1 2024.83
1993 05 4 1 96.0854
1994 05 4 1 7.93576
1995 05 4 0 31.9991
1996 05 4 0 0.154484
1997 05 4 1 63.5974
1998 05 4 1 2.19432
1999 05 4 1 947.168
2000 05 4 0 19.1602
2001 05 4 0 108.789
2002 05 4 1 2.18678
2003 05 4 0 108.589
2004 05 4 0 3949.24
2005 05 4 1 100.037
2006 05 4 0 1.91687
2007 05 4 0 12.6064
2008 05 4 0 46.5154
2009 05 4 0 0.0193789
2010 05 4 0 13.0767
2011 05 4 0 0.219487
2012 05 4 0 68.2157
2013 05 4 0 0.0283581
2014 05 4 1 0.387526
2015 05 4 1 424.432
2016 05 4 1 8.18524
1982 03 0 0 92.1 46.4
1983 03 0 1 0.416 1.17
1984 03 0 0 0.614 0.191
1985 03 0 1 316.1 72.2
1986 03 0 0 1.99 4.85
1987 03 0 1 139.6 147.5
1988 03 0 0 35.6 66.0
1989 03 0 1 2.71 0.354
1990 03 0 0 221.6 0.0
1991 03 0 0 3.54 62.8
1992 03 0 1 912.6 912.8
1993 03 0 1 111.6 87.3
1994 03 0 0 19.4 0.0
1995 03 0 0 10.1 2.73
1996 03 0 0 0.0 0.0
1997 03 0 0 80.9 10.4
1998 03 0 1 26.1 3.04
1999 03 0 1 263.6 106.4
2000 03 0 1 35.9 2.77
2001 03 0 0 93.3 89.9
2002 03 0 0 9.59 56.5
2003 03 0 1 63.5 80.9
2004 03 0 0 299.0 88.6
2005 03 0 0 469.1 232.2
2006 03 0 1 0.132 0.171
2007 03 0 0 5.35 13.0
2008 03 0 1 17.5 56.0
2009 03 0 1 0.000 0.059
2010 03 0 1 10.2 257.3
2011 03 0 1 0.163 0.838
2012 03 0 0 49.3 0.0
2013 03 0 0 0.0 13.0
2014 03 0 0 0.150 0.195
2015 03 0 1 42.4 0.0
2016 03 0 1 13.8 6.30
1982 03 1 0 26.7446
1983 03 1 1 2.5978
1984 03 1 0 3.88777
1985 03 1 1 37.3114
1986 03 1 0 15.5365
1987 03 1 1 57.2405
1988 03 1 0 13.9973
1989 03 1 1 0.356312
1990 03 1 0 0.147253
1991 03 1 0 36.9481
1992 03 1 1 205.211
1993 03 1 1 23.4933
1994 03 1 0 0.147398
1995 03 1 0 40.3002
1996 03 1 0 1.66092
1997 03 1 0 2.80322
1998 03 1 1 0.853876
1999 03 1 1 10.6705
2000 03 1 1 1.1425
2001 03 1 0 72.6695
2002 03 1 0 15.2436
2003 03 1 1 114.383
2004 03 1 0 5.40142
2005 03 1 0 193.636
2006 03 1 1 0.509139
2007 03 1 0 8.56086
2008 03 1 1 0.967632
2009 03 1 1 0.912321
2010 03 1 1 40.8429
2011 03 1 1 0.0897362
2012 03 1 0 0.41252
2013 03 1 0 11.1397
2014 03 1 0 5.83009
2015 03 1 1 3.90524
2016 03 1 1 18.2047
1982 04 2 0 100.529
1983 04 2 1 0.304398
1984 04 2 0 0.478866
1985 04 2 1 757.559
1986 04 2 0 0.954756
1987 04 2 1 695.82
1988 04 2 0 4.86565
1989 04 2 1 1.2382
1990 04 2 0 219.611
1991 04 2 0 2.27107
1992 04 2 1 1290.29
1993 04 2 1 55.8588
1994 04 2 0 2.01069
1995 04 2 0 4.27813
1996 04 2 0 -9.21704e-05
1997 04 2 1 43.205
1998 04 2 1 1.9013
1999 04 2 1 38.837
2000 04 2 1 3.42861
2001 04 2 0 146.876
2002 04 2 0 3.85716
2003 04 2 0 130.122
2004 04 2 0 62.5719
2005 04 2 1 122.541
2006 04 2 0 0.0199302
2007 04 2 0 1.03103
2008 04 2 1 0.528586
2009 04 2 0 0.000241799
2010 04 2 1 29.2099
2011 04 2 1 0.0443112
2012 04 2 0 13.0604
2013 04 2 0 -5.0556e-05
2014 04 2 0 0.055404
2015 04 2 1 87.1739
2016 04 2 1 33.3609
1982 05 3 1 52.468
1983 05 3 1 0.44858
1984 05 3 0 1.00837
1985 05 3 0 6445.98
1986 05 3 0 32.2439
1987 05 3 1 48.0876
1988 05 3 1 49.8289
1989 05 3 1 27.9298
1990 05 3 0 896.87
1991 05 3 1 25.5886
1992 05 3 1 65.8293
1993 05 3 1 102.562
1994 05 3 1 7.52748
1995 05 3 0 17.832
1996 05 3 0 0.325329
1997 05 3 1 2981.9
1998 05 3 1 8.81096
1999 05 3 1 204.284
2000 05 3 0 15.5519
2001 05 3 0 301.987
2002 05 3 1 2.88344
2003 05 3 0 295.732
2004 05 3 0 639.15
2005 05 3 1 20.0557
2006 05 3 0 4.18557
2007 05 3 0 11.8647
2008 05 3 0 2.30173
2009 05 3 0 0.00452704
2010 05 3 0 65.7488
2011 05 3 0 0.0266898
2012 05 3 0 96.714
2013 05 3 0 0.0147142
2014 05 3 1 0.981021
2015 05 3 1 439.669
2016 05 3 1 5.67415
1982 06 4 1 244.551
1983 06 4 1 2.80246
1984 06 4 0 6.51783
1985 06 4 0 250.387
1986 06 4 0 22.188
1987 06 4 1 663.248
1988 06 4 1 39.8013
1989 06 4 0 36.0078
1990 06 4 0 299.711
1991 06 4 1 227.338
1992 06 4 1 7591.67
1993 06 4 1 39.8651
1994 06 4 1 120.725
1995 06 4 0 4.18437
1996 06 4 0 0.00109372
1997 06 4 1 95.8236
1998 06 4 0 0.761979
1999 06 4 1 4.7503
2000 06 4 0 0.273449
2001 06 4 0 13.7426
2002 06 4 1 43.3599
2003 06 4 0 10.694
2004 06 4 1 113.602
2005 06 4 1 59.8773
2006 06 4 0 7.87894
2007 06 4 0 59.1513
2008 06 4 0 1.36904
2009 06 4 1 4.17425
2010 06 4 0 39.9869
2011 06 4 0 0.0265265
2012 06 4 0 61.6297
2013 06 4 0 2.44283
2014 06 4 1 3.92767
2015 06 4 1 2072.3
2016 06 4 0 777.102
1982 04 0 0 30.8 92.1
1983 04 0 1 0.099 0.416
1984 04 0 0 0.008 0.614
1985 04 0 1 506.5 316.1
1986 04 0 0 0.398 1.99
1987 04 0 1 88.2 139.6
1988 04 0 0 16.8 35.6
1989 04 0 1 1.07 2.71
1990 04 0 0 642.9 221.6
1991 04 0 0 98.6 3.54
1992 04 0 1 660.7 912.6
1993 04 0 1 30.6 111.6
1994 04 0 0 0.407 19.4
1995 04 0 0 63.0 10.1
1996 04 0 0 0.0 0.0
1997 04 0 1 269.9 80.9
1998 04 0 1 1.90 26.1
1999 04 0 1 257.7 263.6
2000 04 0 1 7.29 35.9
2001 04 0 0 53.4 93.3
2002 04 0 0 0.148 9.59
2003 04 0 0 24.7 63.5
2004 04 0 0 1866 299.0
2005 04 0 1 159.6 469.1
2006 04 0 0 0.046 0.132
2007 04 0 0 4.85 5.35
2008 04 0 1 4.07 17.5
2009 04 0 0 0.0 0.000
2010 04 0 1 256.4 10.2
2011 04 0 1 0.0 0.163
2012 04 0 0 6.60 49.3
2013 04 0 0 0.0 0.0
2014 04 0 0 0.014 0.150
2015 04 0 1 163.3 42.4
2016 04 0 1 14.8 13.8
1982 04 1 0 27.0869
1983 04 1 1 0.149896
1984 04 1 0 0.203287
1985 04 1 1 246.283
1986 04 1 0 0.690354
1987 04 1 1 60.6589
1988 04 1 0 10.1113
1989 04 1 1 1.04392
1990 04 1 0 93.1317
1991 04 1 0 2.671
1992 04 1 1 965.048
1993 04 1 1 392.558
1994 04 1 0 14.8281
1995 04 1 0 4.12427
1996 04 1 0 -7.90559e-05
1997 04 1 1 30.7516
1998 04 1 1 6.24096
1999 04 1 1 95.3068
2000 04 1 1 13.4434
2001 04 1 0 38.7977
2002 04 1 0 15.4192
2003 04 1 0 30.091
2004 04 1 0 165.07
2005 04 1 1 816.542
2006 04 1 0 0.0284361
2007 04 1 0 3.6571
2008 04 1 1 1.59475
2009 04 1 0 -4.32069e-05
2010 04 1 1 2.91272
2011 04 1 1 0.0325663
2012 04 1 0 46.4486
2013 04 1 0 -8.20144e-05
2014 04 1 0 0.0675444
2015 04 1 1 60.7161
2016 04 1 1 16.9134
1982 05 2 1 20.7964
1983 05 2 1 0.540484
1984 05 2 0 0.563848
1985 05 2 0 4964.8
1986 05 2 0 10.796
1987 05 2 1 6.82962
1988 05 2 1 148.545
1989 05 2 1 84.4911
1990 05 2 0 400.13
1991 05 2 1 34.6488
1992 05 2 1 508.687
1993 05 2 1 185.489
1994 05 2 1 16.4495
1995 05 2 0 150.522
1996 05 2 0 0.295942
1997 05 2 1 377.689
1998 05 2 1 6.97263
1999 05 2 1 160.256
2000 05 2 0 54.2884
2001 05 2 0 328.219
2002 05 2 1 3.16071
2003 05 2 0 38.9147
2004 05 2 0 1207.74
2005 05 2 1 95.6483
2006 05 2 0 1.43824
2007 05 2 0 10.4677
2008 05 2 0 3.16708
2009 05 2 0 0.0325583
2010 05 2 0 101.338
2011 05 2 0 0.0519908
2012 05 2 0 35.7828
2013 05 2 0 0.00481504
2014 05 2 1 0.56901
2015 05 2 1 122.203
2016 05 2 1 13.4861
1982 06 3 1 13.6057
1983 06 3 1 1.60517
1984 06 3 0 4.97031
1985 06 3 0 3062.21
1986 06 3 0 58.1485
1987 06 3 1 3022.39
1988 06 3 1 8.46519
1989 06 3 0 6.1783
1990 06 3 0 616.139
1991 06 3 1 37.0428
1992 06 3 1 2448.34
1993 06 3 1 1129.87
1994 06 3 1 225.272
1995 06 3 0 4.71737
1996 06 3 0 0.0169354
1997 06 3 1 32.6551
1998 06 3 0 0.153275
1999 06 3 1 8.58479
2000 06 3 0 0.668594
2001 06 3 0 66.4034
2002 06 3 1 12.6219
2003 06 3 0 4.31084
2004 06 3 1 106.252
2005 06 3 1 11.0396
2006 06 3 0 2.1405
2007 06 3 0 32.3875
2008 06 3 0 1.18402
2009 06 3 1 62.4539
2010 06 3 0 14.5666
2011 06 3 0 0.0471595
2012 06 3 0 32.6654
2013 06 3 0 3.85274
2014 06 3 1 1.95171
2015 06 3 1 4914.49
2016 06 3 0 158.241
1982 07 4 1 29.0682
1983 07 4 0 6.49889
1984 07 4 0 0.86269
1985 07 4 0 44.6183
1986 07 4 0 38.7481
1987 07 4 1 1078.96
1988 07 4 1 1.08238
1989 07 4 0 19.2495
1990 07 4 0 6.91296
1991 07 4 1 4.10545
1992 07 4 1 17.0413
1993 07 4 1 0.0541746
1994 07 4 0 0.591878
1995 07 4 0 0.868031
1996 07 4 0 0.704085
1997 07 4 1 349.335
1998 07 4 1 0.0277092
1999 07 4 1 5.20468
2000 07 4 0 11.4314
2001 07 4 0 40.3737
2002 07 4 1 14.814
2003 07 4 0 50.5455
2004 07 4 1 127.397
2005 07 4 0 32.9447
2006 07 4 0 4.65677
2007 07 4 0 75.4079
2008 07 4 0 3.35203
2009 07 4 1 4.63293
2010 07 4 1 4.09594
2011 07 4 0 -5.68207e-05
2012 07 4 1 4.56695
2013 07 4 0 19.3469
2014 07 4 0 0.125441
2015 07 4 1 132.23
2016 07 4 0 11.7368
1982 05 0 1 1524 30.8
1983 05 0 1 0.016 0.099
1984 05 0 0 5.87 0.008
1985 05 0 0 1725 506.5
1986 05 0 0 3.41 0.398
1987 05 0 1 298.0 88.2
1988 05 0 1 18.6 16.8
1989 05 0 1 29.7 1.07
1990 05 0 0 798.1 642.9
1991 05 0 1 228.5 98.6
1992 05 0 1 1052 660.7
1993 05 0 1 159.7 30.6
1994 05 0 1 85.1 0.407
1995 05 0 0 0.532 63.0
1996 05 0 0 0.0 0.0
1997 05 0 1 135.3 269.9
1998 05 0 1 0.0 1.90
1999 05 0 1 161.8 257.7
2000 05 0 0 0.547 7.29
2001 05 0 0 103.3 53.4
2002 05 0 1 133.8 0.148
2003 05 0 0 2.50 24.7
2004 05 0 0 1020 1866
2005 05 0 1 69.1 159.6
2006 05 0 0 22.6 0.046
2007 05 0 0 327.1 4.85
2008 05 0 0 17.1 4.07
2009 05 0 0 6.63 0.0
2010 05 0 0 148.5 256.4
2011 05 0 0 0.0 0.0
2012 05 0 0 271.6 6.60
2013 05 0 0 1.78 0.0
2014 05 0 1 15.6 0.014
2015 05 0 1 2621 163.3
2016 05 0 1 94.4 14.8
1982 05 1 1 66.0502
1983 05 1 1 4.5533
1984 05 1 0 0.406595
1985 05 1 0 221.293
1986 05 1 0 4.37121
1987 05 1 1 111.195
1988 05 1 1 14.4529
1989 05 1 1 5.19775
1990 05 1 0 334.584
1991 05 1 1 163.43
1992 05 1 1 1242.1
1993 05 1 1 31.5798
1994 05 1 1 8.44018
1995 05 1 0 77.6044
1996 05 1 0 0.0885894
1997 05 1 1 264.153
1998 05 1 1 37.338
1999 05 1 1 162.166
2000 05 1 0 29.4424
2001 05 1 0 80.1755
2002 05 1 1 5.58816
2003 05 1 0 45.7408
2004 05 1 0 553.685
2005 05 1 1 173.36
2006 05 1 0 0.613361
2007 05 1 0 6.70357
2008 05 1 0 7.02616
2009 05 1 0 0.0459368
2010 05 1 0 228.402
2011 05 1 0 0.2089
2012 05 1 0 23.9078
2013 05 1 0 0.0118887
2014 05 1 1 0.257225
2015 05 1 1 257.62
2016 05 1 1 28.0901
1982 06 2 1 119.777
1983 06 2 1 0.813327
1984 06 2 0 11.9571
1985 06 2 0 495.259
1986 06 2 0 15.0108
1987 06 2 1 1532.03
1988 06 2 1 35.7584
1989 06 2 0 14.5112
1990 06 2 0 247.77
1991 06 2 1 91.1992
1992 06 2 1 7544.23
1993 06 2 1 522.442
1994 06 2 1 382.051
1995 06 2 0 3.61534
1996 06 2 0 0.00498562
1997 06 2 1 32.4183
1998 06 2 0 0.391394
1999 06 2 1 10.4374
2000 06 2 0 1.5113
2001 06 2 0 131.631
2002 06 2 1 64.9622
2003 06 2 0 19.4612
2004 06 2 1 68.6876
2005 06 2 1 13.8921
2006 06 2 0 3.69408
2007 06 2 0 66.6093
2008 06 2 0 2.97337
2009 06 2 1 13.8125
2010 06 2 0 74.8106
2011 06 2 0 0.0340074
2012 06 2 0 28.2395
2013 06 2 0 2.564
2014 06 2 1 11.8326
2015 06 2 1 368.292
2016 06 2 0 9.78876
1982 07 3 1 11.1311
1983 07 3 0 21.2699
1984 07 3 0 0.987905
1985 07 3 0 20.8824
1986 07 3 0 436.019
1987 07 3 1 8.36883
1988 07 3 1 5.41243
1989 07 3 0 1.6806
1990 07 3 0 18.4937
1991 07 3 1 6.9743
1992 07 3 1 182.885
1993 07 3 1 101.22
1994 07 3 0 567.624
1995 07 3 0 17.0228
1996 07 3 0 0.691421
1997 07 3 1 513.317
1998 07 3 1 3.60248
1999 07 3 1 41.2857
2000 07 3 0 5.72698
2001 07 3 0 1.14127
2002 07 3 1 12.2125
2003 07 3 0 0.703642
2004 07 3 1 0.716289
2005 07 3 0 0.261606
2006 07 3 0 0.208676
2007 07 3 0 16.977
2008 07 3 0 0.441383
2009 07 3 1 0.96652
2010 07 3 1 3.87469
2011 07 3 0 0.24242
2012 07 3 1 15.7137
2013 07 3 0 130.044
2014 07 3 0 3.1788
2015 07 3 1 672.03
2016 07 3 0 0.0830243
1982 08 4 1 0.289686
1983 08 4 0 3.6495
1984 08 4 0 0.0243186
1985 08 4 0 8.04511
1986 08 4 0 1.71036
1987 08 4 1 5.40838
1988 08 4 1 1.65053
1989 08 4 0 0.00342969
1990 08 4 0 40.2418
1991 08 4 1 0.370937
1992 08 4 0 8.70474
1993 08 4 0 1.43113
1994 08 4 1 0.378838
1995 08 4 0 2.27111
1996 08 4 0 1.23807
1997 08 4 1 15.9355
1998 08 4 1 0.00097
1999 08 4 1 0.153437
2000 08 4 0 0.00400148
2001 08 4 0 2.31316
2002 08 4 1 11.6061
2003 08 4 0 1.78979
2004 08 4 1 13.8331
2005 08 4 0 8.53379
2006 08 4 0 12.8359
2007 08 4 0 130.327
2008 08 4 0 0.246357
2009 08 4 1 0.00433058
2010 08 4 1 17.7401
2011 08 4 0 1.43286
2012 08 4 1 0.101758
2013 08 4 0 2.32639
2014 08 4 0 5.69344
2015 08 4 1 2.92392
2016 08 4 0 2.24534
1982 06 0 1 102.8 1524
1983 06 0 1 23.1 0.016
1984 06 0 0 0.003 5.87
1985 06 0 0 705.7 1725
1986 06 0 0 878.2 3.41
1987 06 0 1 5404 298.0
1988 06 0 1 3.35 18.6
1989 06 0 0 7.39 29.7
1990 06 0 0 70.0 798.1
1991 06 0 1 28.1 228.5
1992 06 0 1 903.8 1052
1993 06 0 1 136.7 159.7
1994 06 0 1 102.9 85.1
1995 06 0 0 108.9 0.532
1996 06 0 0 3.10 0.0
1997 06 0 1 1329 135.3
1998 06 0 0 0.0 0.0
1999 06 0 1 241.5 161.8
2000 06 0 0 103.4 0.547
2001 06 0 0 6.31 103.3
2002 06 0 1 3.94 133.8
2003 06 0 0 38.8 2.50
2004 06 0 1 327.9 1020
2005 06 0 1 48.5 69.1
2006 06 0 0 0.780 22.6
2007 06 0 0 1402 327.1
2008 06 0 0 3.03 17.1
2009 06 0 1 0.273 6.63
2010 06 0 0 28.1 148.5
2011 06 0 0 0.0 0.0
2012 06 0 0 4.12 271.6
2013 06 0 0 374.2 1.78
2014 06 0 1 2.86 15.6
2015 06 0 1 3273 2621
2016 06 0 0 253.9 94.4
1982 06 1 1 551.427
1983 06 1 1 0.828021
1984 06 1 0 14.7816
1985 06 1 0 207.113
1986 06 1 0 16.277
1987 06 1 1 200.532
1988 06 1 1 32.3777
1989 06 1 0 16.9661
1990 06 1 0 175.937
1991 06 1 1 85.8632
1992 06 1 1 9181.9
1993 06 1 1 654.99
1994 06 1 1 53.18
1995 06 1 0 1.05881
1996 06 1 0 0.00207605
1997 06 1 1 83.715
1998 06 1 0 0.14775
1999 06 1 1 1.65495
2000 06 1 0 0.525656
2001 06 1 0 70.2482
2002 06 1 1 138.676
2003 06 1 0 3.06173
2004 06 1 1 473.83
2005 06 1 1 41.1937
2006 06 1 0 11.1183
2007 06 1 0 122.398
2008 06 1 0 4.23389
2009 06 1 1 13.5268
2010 06 1 0 33.6166
2011 06 1 0 0.0481158
2012 06 1 0 55.2378
2013 06 1 0 6.19972
2014 06 1 1 30.701
2015 06 1 1 206.614
2016 06 1 0 15.1427
1982 07 2 1 16.3332
1983 07 2 0 39.8776
1984 07 2 0 0.279446
1985 07 2 0 12.3703
1986 07 2 0 18.6186
1987 07 2 1 245.11
1988 07 2 1 5.5202
1989 07 2 0 3.23035
1990 07 2 0 5.38044
