Y	M	Lead	P-Y	P-M	Streamflow_CV
1985 01 2 1985 02 120.172
1986 01 2 1986 02 20.3016
1987 01 2 1987 02 80.5551
1988 01 2 1988 02 14.1681
1989 01 2 1989 02 1.43783
1990 01 2 1990 02 21.6878
1991 01 2 1991 02 34.4021
1992 01 2 1992 02 168.839
1993 01 2 1993 02 22.5651
1994 01 2 1994 02 1.51855
1995 01 2 1995 02 0.815083
1996 01 2 1996 02 2.1965
1997 01 2 1997 02 8.78062
1998 01 2 1998 02 7.51637
1999 01 2 1999 02 0.901023
2000 01 2 2000 02 0.287187
2001 01 2 2001 02 92.736
2002 01 2 2002 02 5.17187
2003 01 2 2003 02 16.5367
2004 01 2 2004 02 1.72413
2005 01 2 2005 02 186.177
2006 01 2 2006 02 13.1813
2007 01 2 2007 02 47.5907
2008 01 2 2008 02 24.1889
2009 01 2 2009 02 38.0601
2010 01 2 2010 02 12.4397
2011 01 2 2011 02 26.7269
2012 01 2 2012 02 2.02214
2013 01 2 2013 02 1.06598
2014 01 2 2014 02 3.46499
2015 01 2 2015 02 19.3607
2016 01 2 2016 02 25.4535
1982 01 3 1982 03 3.34859
1983 01 3 1983 03 12.1212
1984 01 3 1984 03 16.9565
1985 01 3 1985 03 64.372
1986 01 3 1986 03 10.2079
1987 01 3 1987 03 67.4695
1988 01 3 1988 03 12.6809
1989 01 3 1989 03 37.2522
1990 01 3 1990 03 6.48765
1991 01 3 1991 03 11.12
1992 01 3 1992 03 289.999
1993 01 3 1993 03 26.7356
1994 01 3 1994 03 7.31591
1995 01 3 1995 03 1.86665
1996 01 3 1996 03 6.16836
1997 01 3 1997 03 115.115
1998 01 3 1998 03 13.5115
1999 01 3 1999 03 0.0102208
2000 01 3 2000 03 2.39382
2001 01 3 2001 03 90.9437
2002 01 3 2002 03 24.2446
2003 01 3 2003 03 8.2359
2004 01 3 2004 03 13.4971
2005 01 3 2005 03 57.1811
2006 01 3 2006 03 5.1079
2007 01 3 2007 03 8.36673
2008 01 3 2008 03 31.2393
2009 01 3 2009 03 53.0142
2010 01 3 2010 03 28.5233
2011 01 3 2011 03 44.262
2012 01 3 2012 03 15.1768
2013 01 3 2013 03 4.29862
2014 01 3 2014 03 2.88081
2015 01 3 2015 03 5.13732
2016 01 3 2016 03 18.5729
1982 01 4 1982 04 19.1846
1983 01 4 1983 04 30.609
1984 01 4 1984 04 5.89309
1985 01 4 1985 04 38.8004
1986 01 4 1986 04 9.10954
1987 01 4 1987 04 90.0719
1988 01 4 1988 04 6.69523
1989 01 4 1989 04 5.47668
1990 01 4 1990 04 60.515
1991 01 4 1991 04 6.34071
1992 01 4 1992 04 86.4161
1993 01 4 1993 04 25.6692
1994 01 4 1994 04 1.21975
1995 01 4 1995 04 0.161102
1996 01 4 1996 04 0.253682
1997 01 4 1997 04 28.4653
1998 01 4 1998 04 21.7929
1999 01 4 1999 04 3.10199
2000 01 4 2000 04 1173.92
2001 01 4 2001 04 181.24
2002 01 4 2002 04 18.7105
2003 01 4 2003 04 5.30496
2004 01 4 2004 04 167.546
2005 01 4 2005 04 80.0175
2006 01 4 2006 04 11.8717
2007 01 4 2007 04 75.0325
2008 01 4 2008 04 5.72864
2009 01 4 2009 04 15.7216
2010 01 4 2010 04 59.7256
2011 01 4 2011 04 10.5412
2012 01 4 2012 04 1.56175
2013 01 4 2013 04 0.586372
2014 01 4 2014 04 2.535
2015 01 4 2015 04 15.9404
2016 01 4 2016 04 14.0396
1982 02 0 1982 02 23
1983 02 0 1983 02 41.9001
1984 02 0 1984 02 13.9001
1985 02 0 1985 02 57.5002
1986 02 0 1986 02 17.9001
1987 02 0 1987 02 124.1
1988 02 0 1988 02 16.2
1989 02 0 1989 02 29.6001
1990 02 0 1990 02 11
1991 02 0 1991 02 14.3
1992 02 0 1992 02 427.4
1993 02 0 1993 02 47.1002
1994 02 0 1994 02 3.27
1995 02 0 1995 02 0.038
1996 02 0 1996 02 0.728
1997 02 0 1997 02 142.599
1998 02 0 1998 02 9.53996
1999 02 0 1999 02 0.00500002
2000 02 0 2000 02 1.89
2001 02 0 2001 02 81.4003
2002 02 0 2002 02 9.26996
2003 02 0 2003 02 9.78998
2004 02 0 2004 02 5.35003
2005 02 0 2005 02 88.4997
2006 02 0 2006 02 12.3
2007 02 0 2007 02 33.9999
2008 02 0 2008 02 13.8001
2009 02 0 2009 02 23.8999
2010 02 0 2010 02 51.0001
2011 02 0 2011 02 23.8
2012 02 0 2012 02 1.93
2013 02 0 2013 02 1.08
2014 02 0 2014 02 10.7
2015 02 0 2015 02 29.4999
2016 02 0 2016 02 25.6001
1982 02 1 1982 02 16.6246
1983 02 1 1983 02 61.9707
1984 02 1 1984 02 31.8685
1985 02 1 1985 02 89.8225
1986 02 1 1986 02 19.3728
1987 02 1 1987 02 98.3246
1988 02 1 1988 02 16.2478
1989 02 1 1989 02 2.11624
1990 02 1 1990 02 39.059
1991 02 1 1991 02 36.6755
1992 02 1 1992 02 165.49
1993 02 1 1993 02 25.5741
1994 02 1 1994 02 1.23471
1995 02 1 1995 02 0.52732
1996 02 1 1996 02 2.74031
1997 02 1 1997 02 10.795
1998 02 1 1998 02 13.1117
1999 02 1 1999 02 0.802116
2000 02 1 2000 02 0.313652
2001 02 1 2001 02 138.225
2002 02 1 2002 02 5.30016
2003 02 1 2003 02 17.3329
2004 02 1 2004 02 2.0848
2005 02 1 2005 02 162.747
2006 02 1 2006 02 18.0852
2007 02 1 2007 02 46.3785
2008 02 1 2008 02 19.338
2009 02 1 2009 02 46.6358
2010 02 1 2010 02 13.6674
2011 02 1 2011 02 23.5569
2012 02 1 2012 02 1.22048
2013 02 1 2013 02 0.22377
2014 02 1 2014 02 1.07298
2015 02 1 2015 02 13.808
2016 02 1 2016 02 29.0071
1982 02 2 1982 03 10.7809
1983 02 2 1983 03 13.3941
1984 02 2 1984 03 20.9876
1985 02 2 1985 03 62.1915
1986 02 2 1986 03 24.1482
1987 02 2 1987 03 71.7265
1988 02 2 1988 03 9.66604
1989 02 2 1989 03 36.176
1990 02 2 1990 03 12.6547
1991 02 2 1991 03 22.7628
1992 02 2 1992 03 136.332
1993 02 2 1993 03 14.0576
1994 02 2 1994 03 8.99522
1995 02 2 1995 03 3.29881
1996 02 2 1996 03 10.8312
1997 02 2 1997 03 52.0639
1998 02 2 1998 03 7.41708
1999 02 2 1999 03 0.00885443
2000 02 2 2000 03 2.27442
2001 02 2 2001 03 39.7176
2002 02 2 2002 03 11.1728
2003 02 2 2003 03 13.7082
2004 02 2 2004 03 10.2776
2005 02 2 2005 03 87.983
2006 02 2 2006 03 15.2432
2007 02 2 2007 03 31.9452
2008 02 2 2008 03 24.5406
2009 02 2 2009 03 82.4403
2010 02 2 2010 03 34.7707
2011 02 2 2011 03 28.7126
2012 02 2 2012 03 8.62072
2013 02 2 2013 03 1.77235
2014 02 2 2014 03 3.26667
2015 02 2 2015 03 4.27366
2016 02 2 2016 03 11.4724
1982 02 3 1982 04 29.7067
1983 02 3 1983 04 64.9554
1984 02 3 1984 04 10.887
1985 02 3 1985 04 43.815
1986 02 3 1986 04 7.82462
1987 02 3 1987 04 86.0603
1988 02 3 1988 04 7.7188
1989 02 3 1989 04 5.8282
1990 02 3 1990 04 53.2931
1991 02 3 1991 04 7.66391
1992 02 3 1992 04 85.148
1993 02 3 1993 04 24.9982
1994 02 3 1994 04 2.28822
1995 02 3 1995 04 0.385362
1996 02 3 1996 04 0.531878
1997 02 3 1997 04 23.2672
1998 02 3 1998 04 19.9882
1999 02 3 1999 04 7.79266
2000 02 3 2000 04 2951.93
2001 02 3 2001 04 88.0585
2002 02 3 2002 04 27.4705
2003 02 3 2003 04 9.28925
2004 02 3 2004 04 152.072
2005 02 3 2005 04 64.7436
2006 02 3 2006 04 20.5415
2007 02 3 2007 04 35.2003
2008 02 3 2008 04 4.28409
2009 02 3 2009 04 14.3886
2010 02 3 2010 04 39.5624
2011 02 3 2011 04 22.5489
2012 02 3 2012 04 1.51995
2013 02 3 2013 04 0.237534
2014 02 3 2014 04 0.543677
2015 02 3 2015 04 1.5709
2016 02 3 2016 04 2.16817
1982 02 4 1982 05 82.598
1983 02 4 1983 05 132.717
1984 02 4 1984 05 33.6797
1985 02 4 1985 05 159.563
1986 02 4 1986 05 102.52
1987 02 4 1987 05 640.356
1988 02 4 1988 05 33.0181
1989 02 4 1989 05 32.1207
1990 02 4 1990 05 156.939
1991 02 4 1991 05 8.92422
1992 02 4 1992 05 1155.52
1993 02 4 1993 05 35.0243
1994 02 4 1994 05 9.48011
1995 02 4 1995 05 24.1952
1996 02 4 1996 05 9.16938
1997 02 4 1997 05 138.233
1998 02 4 1998 05 73.3054
1999 02 4 1999 05 5.54383
2000 02 4 2000 05 6.23781
2001 02 4 2001 05 82.9972
2002 02 4 2002 05 24.499
2003 02 4 2003 05 25.3433
2004 02 4 2004 05 41.6169
2005 02 4 2005 05 74.0474
2006 02 4 2006 05 18.1846
2007 02 4 2007 05 58.2248
2008 02 4 2008 05 36.1128
2009 02 4 2009 05 15.3852
2010 02 4 2010 05 41.6316
2011 02 4 2011 05 7.55299
2012 02 4 2012 05 25.1247
2013 02 4 2013 05 66.1025
2014 02 4 2014 05 68.4317
2015 02 4 2015 05 321.14
2016 02 4 2016 05 106.741
1982 03 0 1982 03 21.4001
1983 03 0 1983 03 13.9001
1984 03 0 1984 03 6.30999
1985 03 0 1985 03 59.1998
1986 03 0 1986 03 8.47998
1987 03 0 1987 03 109
1988 03 0 1988 03 11.8
1989 03 0 1989 03 9.39004
1990 03 0 1990 03 111
1991 03 0 1991 03 6.22999
1992 03 0 1992 03 123.7
1993 03 0 1993 03 33.6
1994 03 0 1994 03 1.23
1995 03 0 1995 03 0.0419999
1996 03 0 1996 03 0.206001
1997 03 0 1997 03 30.5
1998 03 0 1998 03 20.6001
1999 03 0 1999 03 2.89
2000 03 0 2000 03 685.001
2001 03 0 2001 03 114.6
2002 03 0 2002 03 27.3
2003 03 0 2003 03 5.65999
2004 03 0 2004 03 185.101
2005 03 0 2005 03 78.3001
2006 03 0 2006 03 14.4001
2007 03 0 2007 03 76.2997
2008 03 0 2008 03 8.69996
2009 03 0 2009 03 16.5001
2010 03 0 2010 03 58.4001
2011 03 0 2011 03 15.2
2012 03 0 2012 03 1.58
2013 03 0 2013 03 0.303001
2014 03 0 2014 03 4.31
2015 03 0 2015 03 23.8999
2016 03 0 2016 03 20.4
1982 03 1 1982 03 19.8574
1983 03 1 1983 03 39.092
1984 03 1 1984 03 14.4688
1985 03 1 1985 03 50.8298
1986 03 1 1986 03 32.5338
1987 03 1 1987 03 53.6076
1988 03 1 1988 03 15.9294
1989 03 1 1989 03 31.0011
1990 03 1 1990 03 27.887
1991 03 1 1991 03 12.5044
1992 03 1 1992 03 161.419
1993 03 1 1993 03 18.3043
1994 03 1 1994 03 9.71168
1995 03 1 1995 03 3.85226
1996 03 1 1996 03 4.93767
1997 03 1 1997 03 56.3775
1998 03 1 1998 03 6.13481
1999 03 1 1999 03 0.0123708
2000 03 1 2000 03 1.96895
2001 03 1 2001 03 39.8393
2002 03 1 2002 03 15.1571
2003 03 1 2003 03 13.4121
2004 03 1 2004 03 7.35975
2005 03 1 2005 03 28.6145
2006 03 1 2006 03 34.4917
2007 03 1 2007 03 70.8761
2008 03 1 2008 03 43.5217
2009 03 1 2009 03 89.6027
2010 03 1 2010 03 26.07
2011 03 1 2011 03 41.0344
2012 03 1 2012 03 13.6681
2013 03 1 2013 03 0.585358
2014 03 1 2014 03 2.3827
2015 03 1 2015 03 3.17738
2016 03 1 2016 03 2.69143
1982 03 2 1982 04 18.2548
1983 03 2 1983 04 24.5065
1984 03 2 1984 04 6.07864
1985 03 2 1985 04 51.5755
1986 03 2 1986 04 6.12203
1987 03 2 1987 04 237.85
1988 03 2 1988 04 8.18523
1989 03 2 1989 04 6.65485
1990 03 2 1990 04 89.9493
1991 03 2 1991 04 8.27184
1992 03 2 1992 04 164.289
1993 03 2 1993 04 43.1998
1994 03 2 1994 04 1.79193
1995 03 2 1995 04 0.400158
1996 03 2 1996 04 0.417961
1997 03 2 1997 04 24.7956
1998 03 2 1998 04 26.7651
1999 03 2 1999 04 3.81361
2000 03 2 2000 04 1097.93
2001 03 2 2001 04 100.03
2002 03 2 2002 04 12.0037
2003 03 2 2003 04 6.1899
2004 03 2 2004 04 125.492
2005 03 2 2005 04 54.2444
2006 03 2 2006 04 7.45457
2007 03 2 2007 04 37.2879
2008 03 2 2008 04 7.69681
2009 03 2 2009 04 19.0289
2010 03 2 2010 04 64.1415
2011 03 2 2011 04 10.1442
2012 03 2 2012 04 1.32702
2013 03 2 2013 04 0.402361
2014 03 2 2014 04 1.19066
2015 03 2 2015 04 10.3203
2016 03 2 2016 04 11.4046
1982 03 3 1982 05 23.5668
1983 03 3 1983 05 63.5152
1984 03 3 1984 05 27.9301
1985 03 3 1985 05 67.4773
1986 03 3 1986 05 48.4373
1987 03 3 1987 05 105.301
1988 03 3 1988 05 33.8713
1989 03 3 1989 05 38.5312
1990 03 3 1990 05 86.1717
1991 03 3 1991 05 20.515
1992 03 3 1992 05 182.851
1993 03 3 1993 05 75.5366
1994 03 3 1994 05 6.06265
1995 03 3 1995 05 6.00336
1996 03 3 1996 05 10.3078
1997 03 3 1997 05 46.0571
1998 03 3 1998 05 54.8567
1999 03 3 1999 05 10.7564
2000 03 3 2000 05 28.3572
2001 03 3 2001 05 43.6786
2002 03 3 2002 05 89.5252
2003 03 3 2003 05 40.4141
2004 03 3 2004 05 77.8436
2005 03 3 2005 05 60.5342
2006 03 3 2006 05 33.4514
2007 03 3 2007 05 59.9808
2008 03 3 2008 05 59.8782
2009 03 3 2009 05 60.7586
2010 03 3 2010 05 98.2969
2011 03 3 2011 05 51.3483
2012 03 3 2012 05 50.8895
2013 03 3 2013 05 85.2188
2014 03 3 2014 05 67.7804
2015 03 3 2015 05 360.206
2016 03 3 2016 05 295.704
1982 03 4 1982 06 227.746
1983 03 4 1983 06 314.506
1984 03 4 1984 06 25.1717
1985 03 4 1985 06 195.563
1986 03 4 1986 06 143.876
1987 03 4 1987 06 751.461
1988 03 4 1988 06 24.482
1989 03 4 1989 06 48.506
1990 03 4 1990 06 143.153
1991 03 4 1991 06 58.3274
1992 03 4 1992 06 371.655
1993 03 4 1993 06 198.038
1994 03 4 1994 06 56.6937
1995 03 4 1995 06 87.7299
1996 03 4 1996 06 11.6626
1997 03 4 1997 06 151.547
1998 03 4 1998 06 74.0011
1999 03 4 1999 06 29.4271
2000 03 4 2000 06 22.5943
2001 03 4 2001 06 95.8951
2002 03 4 2002 06 48.4255
2003 03 4 2003 06 29.9
2004 03 4 2004 06 81.6797
2005 03 4 2005 06 83.5673
2006 03 4 2006 06 145.481
2007 03 4 2007 06 92.3244
2008 03 4 2008 06 64.6038
2009 03 4 2009 06 77.9768
2010 03 4 2010 06 141.502
2011 03 4 2011 06 42.0291
2012 03 4 2012 06 134.598
2013 03 4 2013 06 148.47
2014 03 4 2014 06 86.6093
2015 03 4 2015 06 375.266
2016 03 4 2016 06 154.906
1982 04 0 1982 04 3.59999
1983 04 0 1983 04 5.77999
1984 04 0 1984 04 1.26
1985 04 0 1985 04 253.999
1986 04 0 1986 04 78.5
1987 04 0 1987 04 32.4999
1988 04 0 1988 04 15.1
1989 04 0 1989 04 12.5
1990 04 0 1990 04 301.5
1991 04 0 1991 04 2.63
1992 04 0 1992 04 151.301
1993 04 0 1993 04 7.58996
1994 04 0 1994 04 1.02
1995 04 0 1995 04 0.0330001
1996 04 0 1996 04 0.383
1997 04 0 1997 04 252.5
1998 04 0 1998 04 5.41998
1999 04 0 1999 04 0.622
2000 04 0 2000 04 56.1001
2001 04 0 2001 04 28.8
2002 04 0 2002 04 39.9
2003 04 0 2003 04 4.61
2004 04 0 2004 04 165.001
2005 04 0 2005 04 37.6001
2006 04 0 2006 04 17.2001
2007 04 0 2007 04 134.899
2008 04 0 2008 04 86.1999
2009 04 0 2009 04 22.3
2010 04 0 2010 04 339.2
2011 04 0 2011 04 7.82002
2012 04 0 2012 04 0.241001
2013 04 0 2013 04 0.96
2014 04 0 2014 04 1.4
2015 04 0 2015 04 37.4999
2016 04 0 2016 04 22.2001
1982 04 1 1982 04 18.4762
1983 04 1 1983 04 25.4599
1984 04 1 1984 04 6.23336
1985 04 1 1985 04 46.3856
1986 04 1 1986 04 10.5795
1987 04 1 1987 04 121.725
1988 04 1 1988 04 10.842
1989 04 1 1989 04 7.87238
1990 04 1 1990 04 127.134
1991 04 1 1991 04 8.19623
1992 04 1 1992 04 150.24
1993 04 1 1993 04 31.5591
1994 04 1 1994 04 3.25288
1995 04 1 1995 04 0.217762
1996 04 1 1996 04 0.430015
1997 04 1 1997 04 26.9907
1998 04 1 1998 04 21.1976
1999 04 1 1999 04 3.84719
2000 04 1 2000 04 441.688
2001 04 1 2001 04 148.227
2002 04 1 2002 04 25.0501
2003 04 1 2003 04 5.07675
2004 04 1 2004 04 147.23
2005 04 1 2005 04 51.5696
2006 04 1 2006 04 12.5748
2007 04 1 2007 04 28.1736
2008 04 1 2008 04 3.51786
2009 04 1 2009 04 8.40459
2010 04 1 2010 04 55.7975
2011 04 1 2011 04 7.37541
2012 04 1 2012 04 1.79285
2013 04 1 2013 04 0.779614
2014 04 1 2014 04 4.47716
2015 04 1 2015 04 13.087
2016 04 1 2016 04 6.40209
1982 04 2 1982 05 110.979
1983 04 2 1983 05 259.559
1984 04 2 1984 05 22.1395
1985 04 2 1985 05 95.2122
1986 04 2 1986 05 29.6785
1987 04 2 1987 05 263.918
1988 04 2 1988 05 51.1226
1989 04 2 1989 05 10.5049
1990 04 2 1990 05 45.4743
1991 04 2 1991 05 26.5479
1992 04 2 1992 05 494.052
1993 04 2 1993 05 212.128
1994 04 2 1994 05 25.0549
1995 04 2 1995 05 14.3058
1996 04 2 1996 05 10.9824
1997 04 2 1997 05 100.936
1998 04 2 1998 05 391.395
1999 04 2 1999 05 9.83955
2000 04 2 2000 05 24.7944
2001 04 2 2001 05 59.4701
2002 04 2 2002 05 39.8069
2003 04 2 2003 05 20.4661
2004 04 2 2004 05 72.2984
2005 04 2 2005 05 31.7939
2006 04 2 2006 05 27.7365
2007 04 2 2007 05 69.3907
2008 04 2 2008 05 11.1011
2009 04 2 2009 05 46.2369
2010 04 2 2010 05 82.9604
2011 04 2 2011 05 11.4809
2012 04 2 2012 05 51.0945
2013 04 2 2013 05 147.47
2014 04 2 2014 05 39.7006
2015 04 2 2015 05 114.43
2016 04 2 2016 05 131.594
1982 04 3 1982 06 522.174
1983 04 3 1983 06 266.549
1984 04 3 1984 06 12.1543
1985 04 3 1985 06 403.19
1986 04 3 1986 06 121.047
1987 04 3 1987 06 803.09
1988 04 3 1988 06 30.2058
1989 04 3 1989 06 40.3898
1990 04 3 1990 06 158.954
1991 04 3 1991 06 59.4221
1992 04 3 1992 06 262.958
1993 04 3 1993 06 215.703
1994 04 3 1994 06 116.697
1995 04 3 1995 06 292.945
1996 04 3 1996 06 18.5797
1997 04 3 1997 06 233.161
1998 04 3 1998 06 50.8371
1999 04 3 1999 06 236.304
2000 04 3 2000 06 37.5555
2001 04 3 2001 06 70.7118
2002 04 3 2002 06 88.3633
2003 04 3 2003 06 9.37464
2004 04 3 2004 06 41.8539
2005 04 3 2005 06 123.109
2006 04 3 2006 06 356.973
2007 04 3 2007 06 207.772
2008 04 3 2008 06 54.5685
2009 04 3 2009 06 33.9645
2010 04 3 2010 06 161.017
2011 04 3 2011 06 25.9797
2012 04 3 2012 06 40.6271
2013 04 3 2013 06 40.017
2014 04 3 2014 06 44.0843
2015 04 3 2015 06 92.1113
2016 04 3 2016 06 41.4298
1982 04 4 1982 07 87.2749
1983 04 4 1983 07 42.3737
1984 04 4 1984 07 0.0393471
1985 04 4 1985 07 44.3474
1986 04 4 1986 07 79.9991
1987 04 4 1987 07 161.452
1988 04 4 1988 07 5.03503
1989 04 4 1989 07 25.2797
1990 04 4 1990 07 207.242
1991 04 4 1991 07 385.608
1992 04 4 1992 07 448.739
1993 04 4 1993 07 25.8487
1994 04 4 1994 07 4.49479
1995 04 4 1995 07 18.6828
1996 04 4 1996 07 4.95629
1997 04 4 1997 07 46.4463
1998 04 4 1998 07 6.19529
1999 04 4 1999 07 118.342
2000 04 4 2000 07 15.8706
2001 04 4 2001 07 33.5729
2002 04 4 2002 07 1.30873
2003 04 4 2003 07 77.8216
2004 04 4 2004 07 41.5503
2005 04 4 2005 07 72.0297
2006 04 4 2006 07 3.47405
2007 04 4 2007 07 46.3577
2008 04 4 2008 07 10.6138
2009 04 4 2009 07 5.30433
2010 04 4 2010 07 62.6287
2011 04 4 2011 07 0.139913
2012 04 4 2012 07 6.6049
2013 04 4 2013 07 2.68408
2014 04 4 2014 07 1.40318
2015 04 4 2015 07 113.324
2016 04 4 2016 07 186.555
1982 05 0 1982 05 1126.99
1983 05 0 1983 05 478
1984 05 0 1984 05 0.499
1985 05 0 1985 05 405.098
1986 05 0 1986 05 79.5001
1987 05 0 1987 05 753.599
1988 05 0 1988 05 17
1989 05 0 1989 05 4.67
1990 05 0 1990 05 50.8998
1991 05 0 1991 05 35.3998
1992 05 0 1992 05 856.599
1993 05 0 1993 05 56.3999
1994 05 0 1994 05 163.099
1995 05 0 1995 05 180.899
1996 05 0 1996 05 0.843
1997 05 0 1997 05 118.8
1998 05 0 1998 05 4.81001
1999 05 0 1999 05 104.1
2000 05 0 2000 05 46.9
2001 05 0 2001 05 11.4
2002 05 0 2002 05 25
2003 05 0 2003 05 4.67
2004 05 0 2004 05 28.3999
2005 05 0 2005 05 23.1001
2006 05 0 2006 05 228.7
2007 05 0 2007 05 264.701
2008 05 0 2008 05 62.8002
2009 05 0 2009 05 13.9999
2010 05 0 2010 05 167.401
2011 05 0 2011 05 2.69
2012 05 0 2012 05 25.3
2013 05 0 2013 05 45.7
2014 05 0 2014 05 33.1999
2015 05 0 2015 05 589.303
2016 05 0 2016 05 122.8
1982 05 1 1982 05 234.042
1983 05 1 1983 05 93.7059
1984 05 1 1984 05 54.5797
1985 05 1 1985 05 110.25
1986 05 1 1986 05 37.9668
1987 05 1 1987 05 125.06
1988 05 1 1988 05 28.7254
1989 05 1 1989 05 46.2115
1990 05 1 1990 05 139.543
1991 05 1 1991 05 28.6461
1992 05 1 1992 05 158.227
1993 05 1 1993 05 128.923
1994 05 1 1994 05 67.0281
1995 05 1 1995 05 31.8831
1996 05 1 1996 05 18.2052
1997 05 1 1997 05 178.515
1998 05 1 1998 05 35.007
1999 05 1 1999 05 88.6124
2000 05 1 2000 05 25.0898
2001 05 1 2001 05 32.6545
2002 05 1 2002 05 24.0753
2003 05 1 2003 05 25.9618
2004 05 1 2004 05 15.9442
2005 05 1 2005 05 122.504
2006 05 1 2006 05 32.8422
2007 05 1 2007 05 112.508
2008 05 1 2008 05 51.4215
2009 05 1 2009 05 84.0489
2010 05 1 2010 05 90.4097
2011 05 1 2011 05 5.42817
2012 05 1 2012 05 2.72983
2013 05 1 2013 05 1.8381
2014 05 1 2014 05 15.8857
2015 05 1 2015 05 1726.48
2016 05 1 2016 05 52.2356
1982 05 2 1982 06 528.032
1983 05 2 1983 06 309.349
1984 05 2 1984 06 15.4086
1985 05 2 1985 06 298.663
1986 05 2 1986 06 113.536
1987 05 2 1987 06 444.177
1988 05 2 1988 06 49.1288
1989 05 2 1989 06 42.4466
1990 05 2 1990 06 114.335
1991 05 2 1991 06 59.8623
1992 05 2 1992 06 479.261
1993 05 2 1993 06 151.989
1994 05 2 1994 06 179.976
1995 05 2 1995 06 176.963
1996 05 2 1996 06 16.3362
1997 05 2 1997 06 441.214
1998 05 2 1998 06 62.2617
1999 05 2 1999 06 162.963
2000 05 2 2000 06 78.1215
2001 05 2 2001 06 66.5647
2002 05 2 2002 06 67.0706
2003 05 2 2003 06 38.966
2004 05 2 2004 06 64.689
2005 05 2 2005 06 116.869
2006 05 2 2006 06 286.548
2007 05 2 2007 06 521.747
2008 05 2 2008 06 131.609
2009 05 2 2009 06 103.705
2010 05 2 2010 06 182.067
2011 05 2 2011 06 25.1025
2012 05 2 2012 06 51.013
2013 05 2 2013 06 22.0895
2014 05 2 2014 06 7.74489
2015 05 2 2015 06 9.55584
2016 05 2 2016 06 11.8611
1982 05 3 1982 07 700.264
1983 05 3 1983 07 4.09442
1984 05 3 1984 07 0.646538
1985 05 3 1985 07 318.019
1986 05 3 1986 07 41.9038
1987 05 3 1987 07 42.7581
1988 05 3 1988 07 4.87931
1989 05 3 1989 07 302.849
1990 05 3 1990 07 197.966
1991 05 3 1991 07 148.316
1992 05 3 1992 07 286.242
1993 05 3 1993 07 18.2729
1994 05 3 1994 07 3.0678
1995 05 3 1995 07 10.0186
1996 05 3 1996 07 6.81675
1997 05 3 1997 07 137.748
1998 05 3 1998 07 2.21791
1999 05 3 1999 07 380.245
2000 05 3 2000 07 24.9763
2001 05 3 2001 07 4.96999
2002 05 3 2002 07 0.951448
2003 05 3 2003 07 28.9746
2004 05 3 2004 07 24.8596
2005 05 3 2005 07 7.39705
2006 05 3 2006 07 4.52002
2007 05 3 2007 07 38.6365
2008 05 3 2008 07 14.7536
2009 05 3 2009 07 43.7849
2010 05 3 2010 07 40.5747
2011 05 3 2011 07 2.82351
