xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	11.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1982	4.4044511048345543
1983	3.7125453466264062
1984	4.2682211148145246
1985	4.2685271770901494
1986	5.6464045441601005
1987	3.4371683447703045
1988	3.3153469641756441
1989	3.2007028451393285
1990	4.1751895476721970
1991	4.5052065524787874
1992	3.9416889969927813
1993	4.7897128678823790
1994	4.6924558426404985
1995	3.6952355895008422
1996	3.5607250468430940
1997	3.4204372662619797
1998	0.66707373763417044
1999	-4.9790235290149987
2000	3.6056463647671513
2001	4.1546302938466670
2002	4.2115814503918081
2003	1.8033866776908765
2004	3.5808731483531906
2005	3.2085893743995531
2006	2.0959764911724017
2007	3.7944708288920492
2008	3.3746721422217294
2009	4.4753105252330947
2010	3.8231906020237343
2011	1.7107682198932124
2012	4.0589900204703504
2013	-2.4864853833010487
2014	-0.48485176467881930
2015	1.9112571311703519E-002
2016	1.3423062338038396
