xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	01.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1982	4.0178739361257616
1983	4.2070986352973412
1984	3.6435670578760422
1985	4.0511504767013520
1986	3.4653179992184944
1987	5.3835230715641673
1988	5.3033210619572504
1989	3.4077656726534205
1990	2.8597609995491329
1991	3.9339810060860305
1992	6.2459475363572903
1993	4.3145701704005068
1994	3.6807283705145446
1995	3.7224751300111705
1996	3.6583887961676682
1997	4.1759801863243009
1998	3.9772884349027198
1999	2.9851920521178230
2000	2.1873725531608312
2001	3.4864733913355321
2002	3.5938773867747651
2003	3.5412906886374582
2004	1.8439299156315927
2005	4.3282049207368027
2006	2.8243600107555098
2007	2.5326756524436655
2008	3.8820562722427394
2009	2.6924381190937909
2010	2.9411025595215508
2011	3.5329100867394891
2012	2.3596840898988556
2013	2.2494196357814280
2014	3.0654905573332067
2015	2.9079027078089918
2016	5.0153733071159818
