xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	05.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1982	4.0624290375550185
1983	4.6317691060407169
1984	3.3506031201075910
1985	6.1287139325944739
1986	4.0629536069895913
1987	5.7627735982956549
1988	4.8145424595755397
1989	3.5370904998522965
1990	6.6434374031809833
1991	3.5931741327091871
1992	7.1094012946820486
1993	6.0885046732926948
1994	3.8261570085209735
1995	4.2455735665426584
1996	3.9676428565622626
1997	5.7455828807273992
1998	5.8593348667187080
1999	3.8478704192104844
2000	3.1662445977749529
2001	4.3679197609670615
2002	5.6040012483929189
2003	3.0026490202819804
2004	4.8446914480339762
2005	3.4779355245933985
2006	3.7571182814626791
2007	5.3488584756652617
2008	5.3453126315978627
2009	3.2536771344618125
2010	7.4795887464033477
2011	2.2898313694168557
2012	3.1747657505377003
2013	4.3375122007558584
2014	1.4996666461074089
2015	4.7580119151271187
2016	5.9479488378442769
