xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	04.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1982	4.1282233032216684
1983	4.5397071328424987
1984	3.4431955707260751
1985	4.9535811245999639
1986	3.6533470633791847
1987	6.1518960375107605
1988	3.9238002219604602
1989	3.9637787013020711
1990	5.0521801500511287
1991	4.2003244913424371
1992	6.3070985215924082
1993	4.7410941911538149
1994	3.9187221366142957
1995	3.7936057748867338
1996	3.4464225846289525
1997	5.0135468306028477
1998	5.1680159145892226
1999	3.5495391224687385
2000	4.6585359518522402
2001	5.7397989438198094
2002	4.5485365692168847
2003	3.3741438591587904
2004	3.6251094137003261
2005	4.3288002496849511
2006	3.5225798771010832
2007	3.0940372981203614
2008	4.6989704804721564
2009	3.2881748522433263
2010	4.4915412692146699
2011	3.5658482554181479
2012	3.0290741234384315
2013	3.0870051858913579
2014	2.1320334522614592
2015	2.9683431459837251
2016	3.2725377974374039
