xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	05.0
cpt:Y	28.308889059999998
cpt:X	-98.557238400000003
1982	3.9471292075828548
1983	-1.6886803778021231
1984	-1.2634039445228553
1985	7.6988908392816136
1986	2.0049651248623208
1987	4.5019183586279254
1988	1.7691785864354304
1989	3.0295221508011752
1990	5.3864508248965439
1991	5.5987059446768637
1992	7.6132422764481049
1993	4.5652388438794400
1994	2.0713914922032677
1995	3.4657104851407818
1996	-1.8670192542120474
1997	4.1525735000859871
1998	0.78591650544984049
1999	6.8534761867168097
2000	2.9528409801981477
2001	4.6894105644102924
2002	0.78247550813090516
2003	4.6875720971984460
2004	8.2812785692386637
2005	4.6055383199335758
2006	0.65074760781325747
2007	2.5342097291748873
2008	3.8397852522575358
2009	-3.9384220633561289
2010	2.5708408901634532
2011	-1.5160068386607084
2012	4.2226760292526873
2013	-3.5593226568226921
2014	-0.94771404990032204
2015	6.0507514513214620
2016	2.1023447283328118
