xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	11.0
cpt:Y	28.308889059999998
cpt:X	-98.557238400000003
1982	5.2132404590096488
1983	3.3622964673606361
1984	3.7557308637239140
1985	4.3510073039078492
1986	4.7787812880255851
1987	4.0878250022866478
1988	1.5591103348563595
1989	2.4374277100941577
1990	3.9238751359883879
1991	3.5470805297851733
1992	4.3945817338095070
1993	1.1447986974224555E-002
1994	3.8621466446798260
1995	0.59686183594204456
1996	3.2206382866922501
1997	3.5259757978494761
1998	2.5663511442513336
1999	1.0446673561791404
2000	1.2249671867226477
2001	-9.2206551500970715
2002	5.2738465655576103
2003	5.0484350703343805
2004	3.5623299721345649
2005	2.7287600174444173
2006	2.5264282336455897
2007	3.0271715995313646
2008	-0.37063718160708436
2009	2.2434520864630829
2010	0.97950035123825563
2011	3.5836135532377327
2012	3.1310083097256398
2013	4.9616213978064057
2014	3.4275103694553697
2015	5.6991206872843350
2016	4.3037610570220588
