xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=500
cpt:field=undefined, cpt:M=1, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	05.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1982	3.9825625041855952
1983	3.1975843390640244
1984	3.0123817655065208
1985	3.0528692380928844
1986	3.4900695999743836
1987	3.7863084995163554
1988	2.8436919254333746
1989	2.9315373746504831
1990	3.3902730030307429
1991	3.2237339115797163
1992	3.6816214991461509
1993	3.8047369999139153
1994	3.0094386814509639
1995	2.8029004269518545
1996	2.4952633561666526
1997	3.7411154148422674
1998	2.7835428718859765
1999	3.2119580131777989
2000	2.4488402727319789
2001	3.5232590984557901
2002	2.4157280526476663
2003	2.6999947201523127
2004	2.8323203173842262
2005	3.3056747178653167
2006	2.8201501392623021
2007	3.2940536438786308
2008	3.0164717602376072
2009	3.3128691326499382
2010	3.4962135831777306
2011	2.4953765661440914
2012	2.4850920202567206
2013	2.4811885724219391
2014	3.1434200693118637
2015	4.4067347147385529
2016	3.2738330379657996
cpt:field=undefined, cpt:M=2, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	05.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1982	4.2114791099545510
1983	3.4163886398014180
1984	3.2314806206098563
1985	3.2718375214393616
1986	3.7101951272297513
1987	4.0105562339774830
1988	3.0636970668312054
1989	3.1510000013968225
1990	3.6096749355911051
1991	3.4425620559678962
1992	3.9040455809648082
1993	4.0293512534405913
1994	3.2285483989968569
1995	3.0232068088154773
1996	2.7187429690590141
1997	3.9645229825961033
1998	3.0040027331003096
1999	3.4307733042415705
2000	2.6729237966957142
2001	3.7436939147238490
2002	2.6402604978192596
2003	2.9211918957924894
2004	3.0524063736712801
2005	3.5246912463761766
2006	3.0403254277129279
2007	3.5130326813661052
2008	3.2355558253538952
2009	3.5319107009711801
2010	3.7163937018922795
2011	2.7188547433663981
2012	2.7087013632007459
2013	2.7048480903765548
2014	3.3622283412587333
2015	4.6526925179618512
2016	3.4927554492292567
cpt:field=undefined, cpt:M=3, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	05.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1982	4.3500233015374494
1983	3.5488126937869091
1984	3.3640829438666815
1985	3.4043608204662203
1986	3.8434188097927140
1987	4.1462747458820779
1988	3.1968478898423047
1989	3.2838224853887392
1990	3.7424606864377714
1991	3.5750005405330807
1992	4.0386603875255709
1993	4.1652915888667499
1994	3.3611572963871650
1995	3.1565399476383327
1996	2.8539966008321538
1997	4.0997330114360224
1998	3.1374287602153772
1999	3.5632040097579902
2000	2.8085429256370937
2001	3.8771047842149282
2002	2.7761513214488343
2003	3.0550641580364060
2004	3.1856061677383529
2005	3.6572437441904047
2006	3.1735792265907210
2007	3.6455624889805152
2008	3.3681491974610553
2009	3.6644783533010674
2010	3.8496504241272844
2011	2.8541075062478014
2012	2.8440335097896701
2013	2.8402106037283290
2014	3.4946547986871934
2015	4.8015503297252771
2016	3.6252509856976203
cpt:field=undefined, cpt:M=4, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	05.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1982	4.4508132527898159
1983	3.6451502868201908
1984	3.4605502265748767
1985	3.5007706135879149
1986	3.9403381271438649
1987	4.2450090345059550
1988	3.2937142023680877
1989	3.3804499335250480
1990	3.8390614114622927
1991	3.6713486317143333
1992	4.1365917380649950
1993	4.2641872525845201
1994	3.4576293617324789
1995	3.2535388936694938
1996	2.9523926923417951
1997	4.1980973821101415
1998	3.2344952818434436
1999	3.6595464417345025
2000	2.9072049138353568
2001	3.9741602787752743
2002	2.8750109656734226
2003	3.1524553126669095
2004	3.2825081063722243
2005	3.7536747792300895
2006	3.2705204533548109
2007	3.7419770170551123
2008	3.4646099682691260
2009	3.7609204131471845
2010	3.9465937776137396
2011	2.9525029656446504
2012	2.9424867202904794
2013	2.9386859058412980
2014	3.5909941402087866
2015	4.9098433690779375
2016	3.7216405817480021
cpt:field=undefined, cpt:M=5, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	05.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1982	4.5306090119665932
1983	3.7214210983230753
1984	3.5369237138498844
1985	3.5770985861549329
1986	4.0170694918368168
1987	4.3231773183440367
1988	3.3704036029542239
1989	3.4569502243332595
1990	3.9155405454888399
1991	3.7476277546379193
1992	4.2141243329953548
1993	4.3424832976524614
1994	3.5340066354381281
1995	3.3303333006686939
1996	3.0302932243341170
1997	4.2759728006053255
1998	3.3113431886805733
1999	3.7358210842457753
2000	2.9853159571719896
2001	4.0509994554440754
2002	2.9532784939818257
2003	3.2295602325947428
2004	3.3592257122735347
2005	3.8300195690983498
2006	3.3472691638071046
2007	3.8183087383010097
2008	3.5409783000498845
2009	3.8372739313935034
2010	4.0233441717996161
2011	3.0304029971910493
2012	3.0204324735891621
2013	3.0166491491470873
2014	3.6672663359960218
2015	4.9955793495138181
2016	3.7979525642225700
cpt:field=undefined, cpt:M=6, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	05.0
