xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	05.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1982	5.5980852291306658
1983	5.5372347541036344
1984	4.7062697625299936
1985	5.7795972713242838
1986	5.2279261914796811
1987	6.1786839455809819
1988	5.4142655994594850
1989	5.4746789315106765
1990	5.8916647690577699
1991	5.3944307820384729
1992	6.5889447549618261
1993	6.1019273366918627
1994	5.0252020587599162
1995	5.6389102845957453
1996	4.9124317481165622
1997	6.5832481412507260
1998	5.5017226023292807
1999	5.5119587020202028
2000	4.7990019924553629
2001	6.1679625970768095
2002	5.4026004834825603
2003	5.2937525658822029
2004	6.3317230595023730
2005	5.7737903853215871
2006	4.9619238720204946
2007	5.7545878590343023
2008	5.3861715641001640
2009	5.8988886961019498
2010	6.5705337289522516
2011	4.7629882339882936
2012	6.0008481789271704
2013	5.6932589696646625
2014	5.6548046481667633
2015	6.1414485000355219
2016	6.7771018003460943
