xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	8.0273411782187356	61.748778293990284	61.748778293990284
2	2.3129813597899136	17.792164306076259	79.540942600066543
3	1.6918545276509722	13.014265597315172	92.555208197381731
4	0.65227343678174121	5.0174879752441637	97.572696172625882
5	0.13703575455164976	1.0541211888588444	98.626817361484740
6	7.0314986771678509E-002	0.54088451362829626	99.167701875113039
7	4.2753213875541936E-002	0.32887087596570730	99.496572751078745
8	3.0067654126757701E-002	0.23128964712890543	99.727862398207634
9	1.8930472345283937E-002	0.14561901804064570	99.873481416248296
10	8.5662089386527342E-003	6.5893914912713347E-002	99.939375331161003
11	5.4910168234844868E-003	4.2238590949880674E-002	99.981613922110881
12	1.3505868279238102E-003	1.0389129445567774E-002	99.992003051556452
13	1.0396032976617232E-003	7.9969484435517182E-003	100.00000000000000
