xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	8.5327741592591106	65.636724301993198	65.636724301993198
2	2.5320759527135559	19.477507328565824	85.114231630559019
3	1.1394085860822705	8.7646814314020851	93.878913061961100
4	0.55571406603883844	4.2747235849141445	98.153636646875256
5	0.15713486679713470	1.2087297445933445	99.362366391468584
6	4.1650593982098000E-002	0.32038918447767706	99.682755575946274
7	1.7307966304506150E-002	0.13313820234235507	99.815893778288626
8	1.3208727648928040E-002	0.10160559729944652	99.917499375588079
9	5.4173204443121398E-003	4.1671695725478027E-002	99.959171071313563
10	2.8911424368077078E-003	2.2239557206213147E-002	99.981410628519754
11	1.6709529902697413E-003	1.2853484540536479E-002	99.994264113060296
12	4.6634390659580248E-004	3.5872608199677136E-003	99.997851373880280
13	2.7932139556587001E-004	2.1486261197374628E-003	100.00000000000000
