xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	8.2585280348959937	63.527138729969202	63.527138729969202
2	2.7175358700664818	20.904122077434479	84.431260807403689
3	1.1605633026736331	8.9274100205664109	93.358670827970116
4	0.45749394044891561	3.5191841572993519	96.877854985269451
5	0.23951998626230686	1.8424614327869764	98.720316418056441
6	8.1682129410163506E-002	0.62832407238587318	99.348640490442307
7	3.2700192790973595E-002	0.25153994454595080	99.600180434988275
8	2.4178447135234749E-002	0.18598805488642120	99.786168489874683
9	1.6999600258742077E-002	0.13076615583647755	99.916934645711166
10	5.3669241696465688E-003	4.1284032074204384E-002	99.958218677785382
11	3.0410749306545863E-003	2.3392884081958363E-002	99.981611561867325
12	1.5507992088009705E-003	1.1929224683084393E-002	99.993540786550412
13	8.3969774844609788E-004	6.4592134495853699E-003	99.999999999999986
