xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	9.5734348638003972	73.641806644618413	73.641806644618413
2	2.2645472654058501	17.419594349275762	91.061400993894182
3	0.69097854462984376	5.3152195740757184	96.376620567969908
4	0.34063489206971476	2.6202684005362662	98.996888968506184
5	7.5228485302585135E-002	0.57868065617373154	99.575569624679900
6	2.2237162431261604E-002	0.17105509562508919	99.746624720304993
7	1.2307261666588042E-002	9.4671243589138740E-002	99.841295963894140
8	8.4921169519275239E-003	6.5323976553288615E-002	99.906619940447428
9	5.9629396203650844E-003	4.5868766310500630E-002	99.952488706757933
10	4.1537469910825960E-003	3.1951899931404570E-002	99.984440606689333
11	1.5440320964889530E-003	1.1877169972991942E-002	99.996317776662337
12	3.1813950718425390E-004	2.4472269783404137E-003	99.998765003640656
13	1.6054952671346875E-004	1.2349963593343745E-003	100.00000000000000
