xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	13.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1982	5.1790330866800645
1983	4.6764323931985352
1984	6.7093928214741876
1985	5.0635131846375820
1986	6.2446048943587442
1987	5.5816561621335978
1988	5.2749160821526626
1989	5.2606488217041800
1990	5.2771918406833533
1991	7.1384757674320047
1992	5.7179503688500120
1993	5.1513958415765426
1994	5.5492338877845739
1995	5.0287814683122614
1996	5.6665965223742614
1997	5.5032964868757999
1998	5.5215992980759863
1999	5.0501123459808523
2000	5.9135054092593249
2001	5.5979127436092666
2002	5.3565003784064196
2003	5.1011370249682031
2004	5.7603046378274128
2005	5.0082919257720704
2006	4.7965844117086167
2007	5.3686823601561908
2008	4.8270136697012420
2009	5.2346975699737950
2010	4.8834353824976926
2011	4.7546050552738830
2012	4.2739763889899853
2013	4.7506820107393164
2014	4.3103068375387243
2015	5.0887782520485105
2016	5.2369946672441898
