xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	08.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1982	4.2311334499759434
1983	4.3656917813696250
1984	3.7372430742003289
1985	4.3435538570788799
1986	3.9652149156757113
1987	5.0107704230614507
1988	6.0787522823502238
1989	4.4447522826896302
1990	5.6388666844152855
1991	4.8230355497001858
1992	4.8247841246854941
1993	3.9663175513862194
1994	3.9587750486347817
1995	5.1168944720779646
1996	4.9229276175050858
1997	5.5350260949338512
1998	4.8980157333885117
1999	4.5443443554608400
2000	4.0434891611184609
2001	4.8635098323749428
2002	6.1349668422042143
2003	4.3137714251811037
2004	4.8617813340040348
2005	5.0728101320065084
2006	4.1452546532464360
2007	6.6280596788685351
2008	3.9782111658100900
2009	4.2659559907296885
2010	5.4359983532390119
2011	2.0954812011338797
2012	3.1752889358635015
2013	2.5862801056557299
2014	3.0116598940610313
2015	3.3210245638923070
2016	4.2305074320207430
