xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	7.4658405283633451	57.429542525871845	57.429542525871845
2	4.4628283782772336	34.329449063671007	91.758991589542845
3	0.88197092498512952	6.7843917306548382	98.543383320197691
4	0.10181948415241543	0.78322680117242582	99.326610121370095
5	5.5984486000287180E-002	0.43064989230990108	99.757260013680011
6	1.2383487058287637E-002	9.5257592756058676E-002	99.852517606436066
7	7.3253033508821506E-003	5.6348487314478043E-002	99.908866093750532
8	7.2462027910683707E-003	5.5740021469756658E-002	99.964606115220292
9	2.2956195168647316E-003	1.7658611668190233E-002	99.982264726888474
10	1.4019689348681787E-003	1.0784376422062907E-002	99.993049103310540
11	7.3479516582487640E-004	5.6522705063451993E-003	99.998701373816871
12	1.0921235330092671E-004	8.4009502539174330E-004	99.999541468842281
13	5.9609050504061794E-005	4.5853115772355192E-004	100.00000000000000
