xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=X_scores, cpt:nrow=35, cpt:ncol=4, cpt:row=T, cpt:col=index 
	1	2	3	4
1982	-1.4035295651734387	-0.30851528180077531	-0.22385251304842962	-0.32221806183375851
1983	-4.4407189052734841	-2.1384081920060756	-0.34083596181900883	-0.67167446936994024
1984	1.4022209270935071	0.45515619776931493	-0.80328686455351772	-0.52393107553918272
1985	2.1193547870384131	-0.21533946978563953	1.0353277037430915	2.6989932965815547E-002
1986	1.1538688011633953	0.38880474249996061	0.94236373132927087	-7.4955972321294959E-002
1987	-4.9517505489197804	1.4381015362847240	-0.22542511973515542	7.7212393139503441E-002
1988	0.71000099345789935	-2.2353810128169052	0.56236506240846962	-0.21749534506127435
1989	2.4768406209467231	0.14667055120256742	0.80387134229755264	-5.0051508934896981E-002
1990	0.67062875752117068	0.17733325080154216	2.9986086929537498E-003	-0.26178929148558611
1991	0.30369344467268944	0.63141580538057029	-0.31897999653450632	1.2449275250922889E-002
1992	-4.2654235194427210	1.3692314867865683	2.1666548958211598	0.31195317177604870
1993	0.28117715380137670	-2.1463161343307871	1.0628190144288789	-0.12724130274859688
1994	-0.40521074929549195	0.13885191077439069	-0.30108840966244788	-0.26835268877313340
1995	-1.4357336988440226	0.14574851128693925	-0.49220723269226585	-0.26445281829050177
1996	3.1476540405652722	0.81005597525209938	-0.46628420608278293	-0.26452316302055057
1997	-2.0907049050172040	1.1226117252755161	2.0369746812634197	0.35298015762859708
1998	-2.2944535587975956	-0.78426604832707647	0.10848093596838189	-0.45826752888483424
1999	3.0911262290038697	-0.26597054227277966	0.32222603921934106	-8.6365892083658038E-002
2000	3.4041923586731557	3.5769458360334774	-0.63634317170910848	0.11072695813805099
2001	-2.3523664647616696	0.41742365150688354	0.62912147429198095	0.11279343798894723
2002	-1.0154843995707474	-0.24961852125269121	6.3159518981295196E-002	-0.24638097735977843
2003	-0.91427593551575814	0.19703759681101332	-0.24780825084609648	-0.14445346789606991
2004	-1.7511194809765749	1.0249029481993057	-1.0041313287116074	-4.9414925872178467E-002
2005	0.85984211895771889	1.2437292403334277	0.61693229408204064	0.37764737958414174
2006	1.5496885931204314	0.31712794166750047	-0.44748320572438288	-0.28864094769168708
2007	1.5392846109670846	-0.41132182750477209	-0.60848394476257306	-0.19282805113418405
2008	4.2460691231896552	0.16982156283464192	0.47375273042957705	6.1369773741681344E-002
2009	7.5823565793201431E-002	3.2935448324720742	-1.4337589535682029	-0.18325072651911503
2010	-1.9130395257957897	-0.49717293383362665	1.4750951508234227	-5.0310762789534579E-002
2011	3.8762038011819704	-1.5495666213416168	5.6608904868295347E-002	-0.14596209925527159
2012	2.7968561574168613	-8.3094135334976296E-002	0.51530335712841324	1.0020259968349738
2013	0.43434639871814507	-2.8922097177788424	-1.1525422222297956	0.65040808920525206
2014	0.29109443428283427	-2.7113645402727782	-0.95048457479036308	0.57739827983183067
2015	-1.7327012948423954	-1.7503329189982102	-1.5002381467291979	0.49394938153902052
2016	-3.4634543653400836	1.1743625944834619	-1.7208213425783720	0.72465684924111640
