xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	6.0758585627486523	46.737373559605047	46.737373559605047
2	4.8205679551159397	37.081291962430328	83.818665522035374
3	1.2446450440417909	9.5741926464753195	93.392858168510685
4	0.62264901000368789	4.7896077692591401	98.182465937769834
5	8.1203207730629154E-002	0.62464005946637835	98.807105997236221
6	4.8987585265974548E-002	0.37682757896903518	99.183933576205249
7	3.9595350813645472E-002	0.30457962164342689	99.488513197848675
8	3.4573288845202992E-002	0.26594837573233088	99.754461573581011
9	1.2290743561909881E-002	9.4544181245460671E-002	99.849005754826450
10	7.1509025411614288E-003	5.5006942624318718E-002	99.904012697450767
11	4.9765779680406843E-003	3.8281368984928357E-002	99.942294066435707
12	4.2934447762836983E-003	3.3026498279105393E-002	99.975320564714806
13	3.2083265870747938E-003	2.4679435285190735E-002	100.00000000000000
