xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	7.4612125771073492	57.393942900825742	57.393942900825742
2	3.0777905920641002	23.675312246646918	81.069255147472660
3	1.3902366892964260	10.694128379203274	91.763383526675938
4	0.63474924417098111	4.8826864936229297	96.646070020298879
5	0.18908482526532053	1.4544986558870805	98.100568676185944
6	0.12853080688723414	0.98869851451718549	99.089267190703126
7	5.7745605535188343E-002	0.44419696565529482	99.533464156358434
8	2.7662143148634882E-002	0.21278571652796058	99.746249872886395
9	1.2223147192225463E-002	9.4024209170965073E-002	99.840274082057363
10	9.7751766484204753E-003	7.5193666526311320E-002	99.915467748583666
11	6.7846704964131220E-003	5.2189773049331693E-002	99.967657521633001
12	2.6665759039954588E-003	2.0512122338426603E-002	99.988169643971432
13	1.5379462837129987E-003	1.1830356028561525E-002	100.00000000000001
