xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	9.4479275604974813	72.676365849980627	72.676365849980627
2	1.8695709625059918	14.381315096199936	87.057680946180554
3	1.0418383054643747	8.0141408112644221	95.071821757444980
4	0.48329517023993618	3.7176551556918165	98.789476913136781
5	0.10126761391514123	0.77898164550108639	99.568458558637857
6	2.6864894430317136E-002	0.20665303407936259	99.775111592717224
7	1.3559226256945217E-002	0.10430174043804014	99.879413333155270
8	7.7851454724301343E-003	5.9885734403308723E-002	99.939299067558579
9	4.3711551727690333E-003	3.3624270559761797E-002	99.972923338118335
10	1.7202783930667922E-003	1.3232910715898402E-002	99.986156248834249
11	1.3123780753228722E-003	1.0095215964022094E-002	99.996251464798263
12	3.4840972533686467E-004	2.6800748102835743E-003	99.998931539608549
13	1.3889985088914942E-004	1.0684603914549956E-003	100.00000000000000
