xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	02.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1982	5.7569888962819196
1983	5.3292207182849411
1984	5.0799000425810572
1985	6.6667418110666441
1986	5.2915034714595199
1987	6.5905385921640409
1988	5.7208456935871821
1989	5.6034247198083351
1990	5.6824548758647104
1991	5.7355217830902081
1992	6.9978791135950162
1993	5.8779328427263877
1994	5.4743977592631365
1995	5.8169411008621568
1996	5.2377201122324051
1997	5.2264350835868374
1998	5.8558183789204001
1999	5.3897067579464402
2000	5.2483908495715310
2001	6.3672217259431783
2002	5.7420058985405324
2003	5.6372254353654503
2004	5.3351669281474212
2005	5.9120612901052194
2006	5.2679609455800902
2007	5.3702835345902837
2008	5.3426685913657392
2009	4.6842338440802571
2010	6.4298340844386299
2011	4.9038447140645678
2012	4.5519585462492165
2013	4.2060091137693165
2014	4.2365614903431341
2015	4.5833401140396459
2016	4.9270911404844568
