xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	05.0
cpt:Y	28.308889059999998
cpt:X	-98.557238400000003
1982	4.0896003566341852
1983	-2.1173084133939430
1984	2.8568587303090531E-002
1985	8.4436394019363252
1986	3.1753195139550034
1987	3.9960777752869729
1988	3.9342215318127276
1989	3.4310134137208137
1990	6.8409876780494674
1991	3.6483326411792487
1992	4.9359372026868735
1993	4.7935375994814073
1994	2.2539679737667968
1995	2.8613768012120211
1996	-2.8511034520064240
1997	7.4249065487012977
1998	1.5018254824864510
1999	4.1678566490335056
2000	2.0233651584795598
2001	5.7312381223296924
2002	1.0601956155559094
2003	5.4423856678942943
2004	6.5284052909918664
2005	3.1271445129817876
2006	1.8351556374571534
2007	3.2056920179526638
2008	1.4998360457920994
2009	-4.1105782290009341
2010	3.7638019819036685
2011	-4.9954531279396139
2012	4.8210614328349912
2013	-3.1492399877930297
2014	0.83120239816913277
2015	6.4765790364580988
2016	2.3298241340884922
