xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	11.0
cpt:Y	28.308889059999998
cpt:X	-98.557238400000003
1982	4.5927112232265941
1983	2.2243695629461886
1984	4.0509558788209912
1985	4.0485057400978608
1986	5.5018998971922120
1987	3.7284353153951906
1988	1.6794202082919722
1989	2.8202630405831020
1990	3.9650479663591742
1991	4.1676094219430029
1992	2.7332213960233251
1993	-3.4225861250800906
1994	3.7589883587560098
1995	1.3856651157248583
1996	3.6731231753597253
1997	2.8553102156246073
1998	3.3819783305755640
1999	1.6831962482060405
2000	1.8564592465166219
2001	-3.2885795071443655
2002	4.8750421634078496
2003	4.9405346200349403
2004	3.7656748562495901
2005	2.6524810162751371
2006	3.4132873695140327
2007	3.3207739686741080
2008	-0.42359190820626136
2009	2.2968368380009792
2010	-1.2652303648364067
2011	2.2150668138437952
2012	3.2796806409529751
2013	5.0902453055561860
2014	3.1397429631216349
2015	4.9200935311586367
2016	3.7067964768340080
