xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	02.0
cpt:Y	28.308889059999998
cpt:X	-98.557238400000003
1982	3.5257034654951793
1983	-0.16417466661977087
1984	2.6427823712672347
1985	5.5044783995343121
1986	1.1335421172243525
1987	4.4915432910755495
1988	3.8193126528314520
1989	-1.4437058693368363
1990	-7.2112411004575740
1991	1.0759105788191148
1992	5.9391300695488178
1993	3.0485876304056521
1994	-7.3696202518373202
1995	2.6013258941300417
1996	-7.2612709311699231
1997	3.3222869547931970
1998	2.4813492892557516
1999	4.6451968050545505
2000	0.16691867240720704
2001	4.0659891659622280
2002	3.2653574871174329
2003	3.8795462887490935
2004	2.7492104444912280
2005	4.5562443439751856
2006	-1.3015187345318657
2007	3.8630429045285322
2008	3.7005189722310146
2009	-1.3381511625341589
2010	4.9989358521591409
2011	-0.44126372351660692
2012	-6.9514859400873563
2013	-7.3225162923576139
2014	-1.6256724735282306
2015	-7.3760451808990837
2016	3.1902836758202664
