Y	M	Lead	P-Y	P-M	Streamflow_CV
2001 07 0 2001 07 0.0959996
2002 07 0 2002 07 518.298
2003 07 0 2003 07 30.3
2004 07 0 2004 07 175.3
2005 07 0 2005 07 10
2006 07 0 2006 07 0.594
2007 07 0 2007 07 453.901
2008 07 0 2008 07 15.3
2009 07 0 2009 07 45.7
2010 07 0 2010 07 194.901
1984 07 1 1984 07 0.782262
1985 07 1 1985 07 75.5483
1986 07 1 1986 07 79.6878
1987 07 1 1987 07 128.206
1988 07 1 1988 07 9.76936
1989 07 1 1989 07 82.5592
1990 07 1 1990 07 263.496
1991 07 1 1991 07 1744.66
1992 07 1 1992 07 2508.58
1993 07 1 1993 07 70.4459
1994 07 1 1994 07 6.02377
1995 07 1 1995 07 78.6676
1996 07 1 1996 07 14.1975
1997 07 1 1997 07 502.402
1998 07 1 1998 07 0.167092
1999 07 1 1999 07 64.4748
2000 07 1 2000 07 13.7004
2001 07 1 2001 07 2.2988
2002 07 1 2002 07 18.0106
2003 07 1 2003 07 473.911
2004 07 1 2004 07 5.99028
2005 07 1 2005 07 21.46
2006 07 1 2006 07 0.84401
2007 07 1 2007 07 141.895
2008 07 1 2008 07 29.1846
2009 07 1 2009 07 26.8714
2010 07 1 2010 07 9.74341
1984 07 2 1984 08 -9.98614e-05
1985 07 2 1985 08 0.556615
1986 07 2 1986 08 14.0181
1987 07 2 1987 08 5.67888
1988 07 2 1988 08 10.6458
1989 07 2 1989 08 1.21875
1990 07 2 1990 08 16.8515
1991 07 2 1991 08 0.227488
1992 07 2 1992 08 24.3794
1993 07 2 1993 08 1.56313
1994 07 2 1994 08 8.40495
1995 07 2 1995 08 0.00509566
1996 07 2 1996 08 1.57195
1997 07 2 1997 08 17.3857
1998 07 2 1998 08 0.176972
1999 07 2 1999 08 6.59292
2000 07 2 2000 08 23.1196
2001 07 2 2001 08 0.0376075
2002 07 2 2002 08 5.55271
2003 07 2 2003 08 0.280428
2004 07 2 2004 08 178.226
2005 07 2 2005 08 35.7142
2006 07 2 2006 08 1.81685
2007 07 2 2007 08 380.838
2008 07 2 2008 08 150.225
2009 07 2 2009 08 13.4463
2010 07 2 2010 08 17.6494
1984 07 3 1984 09 21.3749
1985 07 3 1985 09 144.184
1986 07 3 1986 09 50.618
1987 07 3 1987 09 47.9009
1988 07 3 1988 09 25.4022
1989 07 3 1989 09 4.49965
1990 07 3 1990 09 84.374
1991 07 3 1991 09 487.447
1992 07 3 1992 09 3054.7
1993 07 3 1993 09 3.59446
1994 07 3 1994 09 2.91124
1995 07 3 1995 09 40.6769
1996 07 3 1996 09 4.08644
1997 07 3 1997 09 60.466
1998 07 3 1998 09 0.47187
1999 07 3 1999 09 4.60404
2000 07 3 2000 09 0.00575323
2001 07 3 2001 09 0.0159612
2002 07 3 2002 09 95.3201
2003 07 3 2003 09 0.277206
2004 07 3 2004 09 237.899
2005 07 3 2005 09 790.597
2006 07 3 2006 09 0.114438
2007 07 3 2007 09 924.473
2008 07 3 2008 09 40.9631
2009 07 3 2009 09 109.033
2010 07 3 2010 09 8.89241
1984 07 4 1984 10 13.6689
1985 07 4 1985 10 20.5758
1986 07 4 1986 10 67.9098
1987 07 4 1987 10 19.4884
1988 07 4 1988 10 126.157
1989 07 4 1989 10 97.109
1990 07 4 1990 10 510.622
1991 07 4 1991 10 210.691
1992 07 4 1992 10 366.055
1993 07 4 1993 10 66.9537
1994 07 4 1994 10 28.5125
1995 07 4 1995 10 40.0957
1996 07 4 1996 10 51.2628
1997 07 4 1997 10 178.194
1998 07 4 1998 10 12.0493
1999 07 4 1999 10 0.404076
2000 07 4 2000 10 0.984438
2001 07 4 2001 10 16.2932
2002 07 4 2002 10 37.239
2003 07 4 2003 10 9.56173
2004 07 4 2004 10 101.559
2005 07 4 2005 10 50.8293
2006 07 4 2006 10 50.0716
2007 07 4 2007 10 90.1562
2008 07 4 2008 10 31.5468
2009 07 4 2009 10 110.835
2010 07 4 2010 10 13.5858
1983 08 0 1983 08 8.52002
1984 08 0 1984 08 7.15997
1985 08 0 1985 08 31.2
1986 08 0 1986 08 12.5
1987 08 0 1987 08 33.1999
1988 08 0 1988 08 11.6
1989 08 0 1989 08 0.505
1990 08 0 1990 08 151.401
1991 08 0 1991 08 497.9
1992 08 0 1992 08 301.5
1993 08 0 1993 08 11.5
1994 08 0 1994 08 3.04999
1995 08 0 1995 08 578.9
1996 08 0 1996 08 41.2998
1997 08 0 1997 08 43.1999
1998 08 0 1998 08 3.71976e-11
1999 08 0 1999 08 3.71976e-11
2000 08 0 2000 08 3.71976e-11
2001 08 0 2001 08 3.71976e-11
2002 08 0 2002 08 16.6
2003 08 0 2003 08 1
2004 08 0 2004 08 146
2005 08 0 2005 08 2671.99
2006 08 0 2006 08 3.71976e-11
2007 08 0 2007 08 1821
2008 08 0 2008 08 30.1
2009 08 0 2009 08 39.3001
2010 08 0 2010 08 48.5002
1984 08 1 1984 08 -9.9992e-05
1985 08 1 1985 08 0.785461
1986 08 1 1986 08 3.83442
1987 08 1 1987 08 1.23742
1988 08 1 1988 08 2.6559
1989 08 1 1989 08 1.82472
1990 08 1 1990 08 1.79752
1991 08 1 1991 08 2.57607
1992 08 1 1992 08 38.1439
1993 08 1 1993 08 0.728803
1994 08 1 1994 08 0.21192
1995 08 1 1995 08 1.43904
1996 08 1 1996 08 75.4838
1997 08 1 1997 08 17.5474
1998 08 1 1998 08 14.8863
1999 08 1 1999 08 2.66855
2000 08 1 2000 08 19.386
2001 08 1 2001 08 1.27256
2002 08 1 2002 08 1.51357
2003 08 1 2003 08 10.6834
2004 08 1 2004 08 118.485
2005 08 1 2005 08 13.5413
2006 08 1 2006 08 1.55173
2007 08 1 2007 08 245.971
2008 08 1 2008 08 69.2587
2009 08 1 2009 08 9.69862
2010 08 1 2010 08 5.76892
1984 08 2 1984 09 65.1836
1985 08 2 1985 09 90.97
1986 08 2 1986 09 28.2049
1987 08 2 1987 09 104.394
1988 08 2 1988 09 10.6875
1989 08 2 1989 09 0.816552
1990 08 2 1990 09 56.0584
1991 08 2 1991 09 413.839
1992 08 2 1992 09 469.56
1993 08 2 1993 09 22.1825
1994 08 2 1994 09 9.9876
1995 08 2 1995 09 41.557
1996 08 2 1996 09 56.5506
1997 08 2 1997 09 1384.85
1998 08 2 1998 09 0.289525
1999 08 2 1999 09 47.9303
2000 08 2 2000 09 0.0531691
2001 08 2 2001 09 0.0355081
2002 08 2 2002 09 14.9818
2003 08 2 2003 09 1.9091
2004 08 2 2004 09 287.519
2005 08 2 2005 09 147.387
2006 08 2 2006 09 0.0994555
2007 08 2 2007 09 236.62
2008 08 2 2008 09 14.2233
2009 08 2 2009 09 69.9068
2010 08 2 2010 09 8.74341
1984 08 3 1984 10 7.04571
1985 08 3 1985 10 12.639
1986 08 3 1986 10 423.766
1987 08 3 1987 10 22.9202
1988 08 3 1988 10 79.2424
1989 08 3 1989 10 42.9259
1990 08 3 1990 10 148.565
1991 08 3 1991 10 846.665
1992 08 3 1992 10 372.653
1993 08 3 1993 10 745.076
1994 08 3 1994 10 1409.18
1995 08 3 1995 10 77.2629
1996 08 3 1996 10 376.063
1997 08 3 1997 10 10.3142
1998 08 3 1998 10 6.03958
1999 08 3 1999 10 1.6987
2000 08 3 2000 10 8.63225
2001 08 3 2001 10 26.0133
2002 08 3 2002 10 58.7618
2003 08 3 2003 10 10.5993
2004 08 3 2004 10 21.5747
2005 08 3 2005 10 10.1358
2006 08 3 2006 10 6.90605
2007 08 3 2007 10 12.784
2008 08 3 2008 10 24.0816
2009 08 3 2009 10 24.5348
2010 08 3 2010 10 26.2009
1984 08 4 1984 11 53.6228
1985 08 4 1985 11 62.655
1986 08 4 1986 11 182.175
1987 08 4 1987 11 38.0571
1988 08 4 1988 11 69.4987
1989 08 4 1989 11 25.5572
1990 08 4 1990 11 51.2502
1991 08 4 1991 11 70.6099
1992 08 4 1992 11 39.6701
1993 08 4 1993 11 97.5972
1994 08 4 1994 11 132.825
1995 08 4 1995 11 62.25
1996 08 4 1996 11 27.0275
1997 08 4 1997 11 17.1064
1998 08 4 1998 11 2.83524
1999 08 4 1999 11 0.00394631
2000 08 4 2000 11 51.4665
2001 08 4 2001 11 51.3151
2002 08 4 2002 11 45.1589
2003 08 4 2003 11 9.12168
2004 08 4 2004 11 17.45
2005 08 4 2005 11 31.9865
2006 08 4 2006 11 16.1534
2007 08 4 2007 11 58.8363
2008 08 4 2008 11 40.9215
2009 08 4 2009 11 58.8861
2010 08 4 2010 11 98.2042
1983 09 0 1983 09 0.338001
1984 09 0 1984 09 3.15999
1985 09 0 1985 09 13.8001
1986 09 0 1986 09 327.7
1987 09 0 1987 09 66.7997
1988 09 0 1988 09 258.7
1989 09 0 1989 09 81.6
1990 09 0 1990 09 955.696
1991 09 0 1991 09 295.199
1992 09 0 1992 09 148.3
1993 09 0 1993 09 40.2
1994 09 0 1994 09 38.6999
1995 09 0 1995 09 271.201
1996 09 0 1996 09 195.099
1997 09 0 1997 09 12.7
1998 09 0 1998 09 3.71976e-11
1999 09 0 1999 09 3.71976e-11
2000 09 0 2000 09 3.71976e-11
2001 09 0 2001 09 18.6001
2002 09 0 2002 09 15.3
2003 09 0 2003 09 9.34003
2004 09 0 2004 09 26.5
2005 09 0 2005 09 115.5
2006 09 0 2006 09 2.93999
2007 09 0 2007 09 240.601
2008 09 0 2008 09 53.8999
2009 09 0 2009 09 17
2010 09 0 2010 09 286.701
1984 09 1 1984 09 194.265
1985 09 1 1985 09 49.0404
1986 09 1 1986 09 77.7021
1987 09 1 1987 09 16.1542
1988 09 1 1988 09 4.11001
1989 09 1 1989 09 0.894964
1990 09 1 1990 09 963.907
1991 09 1 1991 09 923.141
1992 09 1 1992 09 13.2156
1993 09 1 1993 09 7.12014
1994 09 1 1994 09 4.14282
1995 09 1 1995 09 214.499
1996 09 1 1996 09 16.8317
1997 09 1 1997 09 189.228
1998 09 1 1998 09 0.187666
1999 09 1 1999 09 8.0525
2000 09 1 2000 09 0.0260224
2001 09 1 2001 09 0.0155139
2002 09 1 2002 09 12.4976
2003 09 1 2003 09 6.87563
2004 09 1 2004 09 485.969
2005 09 1 2005 09 520.507
2006 09 1 2006 09 0.0127959
2007 09 1 2007 09 209.294
2008 09 1 2008 09 88.7953
2009 09 1 2009 09 307.743
2010 09 1 2010 09 19.7337
1984 09 2 1984 10 90.3488
1985 09 2 1985 10 14.2729
1986 09 2 1986 10 1922.4
1987 09 2 1987 10 44.4036
1988 09 2 1988 10 27.6487
1989 09 2 1989 10 12.1091
1990 09 2 1990 10 680.46
1991 09 2 1991 10 23.4759
1992 09 2 1992 10 247.202
1993 09 2 1993 10 172.076
1994 09 2 1994 10 564.797
1995 09 2 1995 10 100.398
1996 09 2 1996 10 9.38773
1997 09 2 1997 10 8.43733
1998 09 2 1998 10 17.4755
1999 09 2 1999 10 0.0309474
2000 09 2 2000 10 0.695617
2001 09 2 2001 10 13.1888
2002 09 2 2002 10 72.8899
2003 09 2 2003 10 2.05115
2004 09 2 2004 10 65.9743
2005 09 2 2005 10 88.7498
2006 09 2 2006 10 46.8419
2007 09 2 2007 10 13.0661
2008 09 2 2008 10 14.5225
2009 09 2 2009 10 15.2275
2010 09 2 2010 10 18.0725
1984 09 3 1984 11 42.3832
1985 09 3 1985 11 83.1064
1986 09 3 1986 11 220.144
1987 09 3 1987 11 36.4933
1988 09 3 1988 11 49.717
1989 09 3 1989 11 28.0013
1990 09 3 1990 11 56.6818
1991 09 3 1991 11 77.3481
1992 09 3 1992 11 31.0279
1993 09 3 1993 11 66.9132
1994 09 3 1994 11 112.78
1995 09 3 1995 11 29.7057
1996 09 3 1996 11 32.7469
1997 09 3 1997 11 22.4209
1998 09 3 1998 11 2.73234
1999 09 3 1999 11 0.00454542
2000 09 3 2000 11 52.3824
2001 09 3 2001 11 36.4027
2002 09 3 2002 11 45.3776
2003 09 3 2003 11 6.8943
2004 09 3 2004 11 22.9765
2005 09 3 2005 11 32.2728
2006 09 3 2006 11 9.80672
2007 09 3 2007 11 50.6966
2008 09 3 2008 11 31.3614
2009 09 3 2009 11 39.0943
2010 09 3 2010 11 64.6119
1984 09 4 1984 12 130.967
1985 09 4 1985 12 17.9141
1986 09 4 1986 12 158.72
1987 09 4 1987 12 39.8617
1988 09 4 1988 12 29.7189
1989 09 4 1989 12 18.4575
1990 09 4 1990 12 37.4828
1991 09 4 1991 12 75.3881
1992 09 4 1992 12 46.5601
1993 09 4 1993 12 62.2381
1994 09 4 1994 12 39.9966
1995 09 4 1995 12 73.6971
1996 09 4 1996 12 81.5954
1997 09 4 1997 12 34.4792
1998 09 4 1998 12 9.20179
1999 09 4 1999 12 2.00593
2000 09 4 2000 12 69.0665
2001 09 4 2001 12 50.9492
2002 09 4 2002 12 29.2558
2003 09 4 2003 12 13.0698
2004 09 4 2004 12 291.07
2005 09 4 2005 12 15.6252
2006 09 4 2006 12 2.62451
2007 09 4 2007 12 62.7315
2008 09 4 2008 12 23.4006
2009 09 4 2009 12 23.7397
2010 09 4 2010 12 31.0146
1983 10 0 1983 10 75.9002
1984 10 0 1984 10 102.7
1985 10 0 1985 10 212.499
1986 10 0 1986 10 2565.99
1987 10 0 1987 10 32.6002
1988 10 0 1988 10 35.0999
1989 10 0 1989 10 9.70004
1990 10 0 1990 10 123.4
1991 10 0 1991 10 287.401
1992 10 0 1992 10 49.3999
1993 10 0 1993 10 257.199
1994 10 0 1994 10 347.801
1995 10 0 1995 10 44.0999
1996 10 0 1996 10 37.8999
1997 10 0 1997 10 14.6999
1998 10 0 1998 10 1.01
1999 10 0 1999 10 3.71976e-11
2000 10 0 2000 10 90.0999
2001 10 0 2001 10 72.1003
2002 10 0 2002 10 62.6998
2003 10 0 2003 10 0.814
2004 10 0 2004 10 25.8
2005 10 0 2005 10 24.1001
2006 10 0 2006 10 0.471
2007 10 0 2007 10 75.4001
2008 10 0 2008 10 18.9001
2009 10 0 2009 10 50.5998
2010 10 0 2010 10 77.0996
1984 10 1 1984 10 143.239
1985 10 1 1985 10 96.727
1986 10 1 1986 10 81.1483
1987 10 1 1987 10 1180.9
1988 10 1 1988 10 99.5195
1989 10 1 1989 10 901.54
1990 10 1 1990 10 26.8728
1991 10 1 1991 10 53.5893
1992 10 1 1992 10 17.9539
1993 10 1 1993 10 65.6845
1994 10 1 1994 10 337.671
1995 10 1 1995 10 9.2077
1996 10 1 1996 10 64.4598
1997 10 1 1997 10 30.7231
1998 10 1 1998 10 6.90368
1999 10 1 1999 10 0.0247521
2000 10 1 2000 10 6.25109
2001 10 1 2001 10 17.712
2002 10 1 2002 10 319.996
2003 10 1 2003 10 2.47882
2004 10 1 2004 10 94.4488
2005 10 1 2005 10 18.4887
2006 10 1 2006 10 5.8796
2007 10 1 2007 10 15.4207
2008 10 1 2008 10 21.5259
2009 10 1 2009 10 64.6591
2010 10 1 2010 10 80.3089
1984 10 2 1984 11 59.7031
1985 10 2 1985 11 68.9436
1986 10 2 1986 11 81.7837
1987 10 2 1987 11 13.3031
1988 10 2 1988 11 29.6457
1989 10 2 1989 11 22.0574
1990 10 2 1990 11 42.6183
1991 10 2 1991 11 72.959
1992 10 2 1992 11 58.5798
1993 10 2 1993 11 111.476
1994 10 2 1994 11 86.2013
1995 10 2 1995 11 33.3665
1996 10 2 1996 11 55.582
1997 10 2 1997 11 45.127
1998 10 2 1998 11 4.43226
1999 10 2 1999 11 0.00336671
2000 10 2 2000 11 60.7713
2001 10 2 2001 11 46.5848
2002 10 2 2002 11 54.8423
2003 10 2 2003 11 8.82356
2004 10 2 2004 11 31.19
2005 10 2 2005 11 34.6245
2006 10 2 2006 11 8.77504
2007 10 2 2007 11 54.1424
2008 10 2 2008 11 29.9261
2009 10 2 2009 11 42.2526
2010 10 2 2010 11 59.7791
1984 10 3 1984 12 79.8264
1985 10 3 1985 12 23.9827
1986 10 3 1986 12 70.6139
1987 10 3 1987 12 25.0597
1988 10 3 1988 12 32.9511
1989 10 3 1989 12 16.009
1990 10 3 1990 12 40.8417
1991 10 3 1991 12 72.8957
1992 10 3 1992 12 55.1301
1993 10 3 1993 12 37.4249
1994 10 3 1994 12 67.8735
1995 10 3 1995 12 71.5456
1996 10 3 1996 12 123.406
1997 10 3 1997 12 27.0823
1998 10 3 1998 12 14.9703
1999 10 3 1999 12 3.20959
2000 10 3 2000 12 181.349
2001 10 3 2001 12 42.808
2002 10 3 2002 12 79.7966
2003 10 3 2003 12 7.03432
2004 10 3 2004 12 255.716
2005 10 3 2005 12 21.3202
2006 10 3 2006 12 2.79104
2007 10 3 2007 12 38.227
2008 10 3 2008 12 20.3387
2009 10 3 2009 12 19.4243
2010 10 3 2010 12 31.6743
1984 10 4 1985 01 47.0307
1985 10 4 1986 01 23.3327
1986 10 4 1987 01 178.7
1987 10 4 1988 01 58.8861
1988 10 4 1989 01 33.867
1989 10 4 1990 01 21.6559
1990 10 4 1991 01 46.7798
1991 10 4 1992 01 752.55
1992 10 4 1993 01 87.1811
1993 10 4 1994 01 41.3723
1994 10 4 1995 01 45.1296
1995 10 4 1996 01 42.5571
1996 10 4 1997 01 88.9302
1997 10 4 1998 01 31.9328
1998 10 4 1999 01 22.397
1999 10 4 2000 01 14.3854
2000 10 4 2001 01 29.3255
2001 10 4 2002 01 33.8029
2002 10 4 2003 01 51.7796
2003 10 4 2004 01 6.23923
2004 10 4 2005 01 71.6575
2005 10 4 2006 01 25.7834
2006 10 4 2007 01 12.6393
2007 10 4 2008 01 70.213
2008 10 4 2009 01 27.4845
2009 10 4 2010 01 20.1192
2010 10 4 2011 01 45.0814
1983 11 0 1983 11 67.2999
1984 11 0 1984 11 206.001
1985 11 0 1985 11 32.3
1986 11 0 1986 11 387.199
1987 11 0 1987 11 33.7999
1988 11 0 1988 11 35.9999
1989 11 0 1989 11 8.66003
1990 11 0 1990 11 64.2999
1991 11 0 1991 11 158.399
1992 11 0 1992 11 89.6003
1993 11 0 1993 11 50.3001
1994 11 0 1994 11 56.6
1995 11 0 1995 11 61.3999
1996 11 0 1996 11 80.8001
1997 11 0 1997 11 21.2001
1998 11 0 1998 11 11.3
1999 11 0 1999 11 1.31
2000 11 0 2000 11 174.899
2001 11 0 2001 11 46.7002
2002 11 0 2002 11 48.3999
2003 11 0 2003 11 1.55
2004 11 0 2004 11 720.402
2005 11 0 2005 11 14.6
2006 11 0 2006 11 0.461
2007 11 0 2007 11 52.9998
2008 11 0 2008 11 10.7
2009 11 0 2009 11 13.9999
2010 11 0 2010 11 22.9
1984 11 1 1984 11 91.127
1985 11 1 1985 11 37.0723
1986 11 1 1986 11 421.767
1987 11 1 1987 11 80.5579
1988 11 1 1988 11 11.7207
1989 11 1 1989 11 10.4829
1990 11 1 1990 11 57.9822
1991 11 1 1991 11 49.2583
1992 11 1 1992 11 74.8679
1993 11 1 1993 11 107.352
1994 11 1 1994 11 68.5233
1995 11 1 1995 11 26.0518
1996 11 1 1996 11 91.7571
1997 11 1 1997 11 64.8058
1998 11 1 1998 11 1.04796
1999 11 1 1999 11 0.00751887
2000 11 1 2000 11 151.756
2001 11 1 2001 11 47.1475
2002 11 1 2002 11 50.4442
2003 11 1 2003 11 11.9751
2004 11 1 2004 11 105.815
2005 11 1 2005 11 29.2212
2006 11 1 2006 11 6.01101
2007 11 1 2007 11 61.8073
2008 11 1 2008 11 17.9481
2009 11 1 2009 11 31.3588
2010 11 1 2010 11 16.1994
1984 11 2 1984 12 92.2875
1985 11 2 1985 12 34.9695
1986 11 2 1986 12 145.279
1987 11 2 1987 12 27.3722
1988 11 2 1988 12 28.5629
1989 11 2 1989 12 20.14
1990 11 2 1990 12 39.3252
1991 11 2 1991 12 59.4511
1992 11 2 1992 12 59.7878
1993 11 2 1993 12 75.9819
1994 11 2 1994 12 47.3323
1995 11 2 1995 12 58.8665
1996 11 2 1996 12 42.8652
1997 11 2 1997 12 34.0228
1998 11 2 1998 12 20.5429
1999 11 2 1999 12 4.30402
2000 11 2 2000 12 113.82
2001 11 2 2001 12 46.8422
2002 11 2 2002 12 54.0335
2003 11 2 2003 12 6.50305
2004 11 2 2004 12 253.658
2005 11 2 2005 12 21.8382
2006 11 2 2006 12 2.88747
2007 11 2 2007 12 39.7918
2008 11 2 2008 12 18.5884
2009 11 2 2009 12 24.3102
2010 11 2 2010 12 24.01
1984 11 3 1985 01 50.4179
1985 11 3 1986 01 23.8645
1986 11 3 1987 01 303.672
1987 11 3 1988 01 160.002
1988 11 3 1989 01 33.5657
1989 11 3 1990 01 20.7024
1990 11 3 1991 01 52.9579
1991 11 3 1992 01 378.098
1992 11 3 1993 01 58.4904
1993 11 3 1994 01 35.7562
1994 11 3 1995 01 48.0438
1995 11 3 1996 01 33.5452
1996 11 3 1997 01 68.5378
1997 11 3 1998 01 57.9946
1998 11 3 1999 01 18.7986
1999 11 3 2000 01 12.252
2000 11 3 2001 01 31.061
2001 11 3 2002 01 34.7606
2002 11 3 2003 01 46.2504
2003 11 3 2004 01 10.8898
2004 11 3 2005 01 95.4472
2005 11 3 2006 01 27.2418
2006 11 3 2007 01 11.0333
2007 11 3 2008 01 54.4529
2008 11 3 2009 01 16.6158
2009 11 3 2010 01 15.4937
2010 11 3 2011 01 41.85
1984 11 4 1985 02 511.946
1985 11 4 1986 02 33.52
1986 11 4 1987 02 578.883
1987 11 4 1988 02 105.338
1988 11 4 1989 02 35.6176
1989 11 4 1990 02 45.9161
1990 11 4 1991 02 187.557
1991 11 4 1992 02 1183.39
1992 11 4 1993 02 114.03
1993 11 4 1994 02 86.3039
1994 11 4 1995 02 81.0975
1995 11 4 1996 02 51.5092
1996 11 4 1997 02 55.2494
1997 11 4 1998 02 60.9424
1998 11 4 1999 02 19.4887
1999 11 4 2000 02 14.729
2000 11 4 2001 02 24.1427
2001 11 4 2002 02 24.3993
2002 11 4 2003 02 16.5543
2003 11 4 2004 02 5.69664
2004 11 4 2005 02 91.2341
2005 11 4 2006 02 21.1395
2006 11 4 2007 02 21.24
2007 11 4 2008 02 103.514
2008 11 4 2009 02 15.6306
2009 11 4 2010 02 209.752
2010 11 4 2011 02 42.5093
1983 12 0 1983 12 30.7001
1984 12 0 1984 12 66.1
1985 12 0 1985 12 29.1999
1986 12 0 1986 12 410.801
1987 12 0 1987 12 193.4
1988 12 0 1988 12 38.2001
1989 12 0 1989 12 14.5001
1990 12 0 1990 12 51.7
1991 12 0 1991 12 1592.99
1992 12 0 1992 12 86.2999
1993 12 0 1993 12 37.4999
1994 12 0 1994 12 37.7999
1995 12 0 1995 12 35.5002
1996 12 0 1996 12 69.1003
1997 12 0 1997 12 44.7002
1998 12 0 1998 12 14.9
1999 12 0 1999 12 7.59999
2000 12 0 2000 12 22.5999
2001 12 0 2001 12 30.5
2002 12 0 2002 12 30.5999
2003 12 0 2003 12 2.3
2004 12 0 2004 12 100.3
2005 12 0 2005 12 17.9001
2006 12 0 2006 12 5.98002
2007 12 0 2007 12 58.2002
2008 12 0 2008 12 12.3
2009 12 0 2009 12 13.8001
2010 12 0 2010 12 37.3999
1984 12 1 1984 12 184.148
1985 12 1 1985 12 22.6531
1986 12 1 1986 12 181.184
1987 12 1 1987 12 75.5088
1988 12 1 1988 12 32.5488
1989 12 1 1989 12 12.1099
1990 12 1 1990 12 49.0465
1991 12 1 1991 12 112.924
1992 12 1 1992 12 88.4761
1993 12 1 1993 12 44.4712
1994 12 1 1994 12 168.512
1995 12 1 1995 12 37.8896
1996 12 1 1996 12 47.7985
1997 12 1 1997 12 42.0939
1998 12 1 1998 12 20.1876
1999 12 1 1999 12 3.88235
2000 12 1 2000 12 178.042
2001 12 1 2001 12 24.7256
2002 12 1 2002 12 38.7663
2003 12 1 2003 12 6.70533
2004 12 1 2004 12 152.391
2005 12 1 2005 12 12.8898
2006 12 1 2006 12 5.55758
2007 12 1 2007 12 42.5346
2008 12 1 2008 12 10.9002
2009 12 1 2009 12 17.8064
2010 12 1 2010 12 33.4343
1984 12 2 1985 01 55.968
1985 12 2 1986 01 31.5842
1986 12 2 1987 01 232.164
1987 12 2 1988 01 175.091
1988 12 2 1989 01 41.9498
1989 12 2 1990 01 19.7453
1990 12 2 1991 01 47.2757
1991 12 2 1992 01 423.239
1992 12 2 1993 01 69.0165
1993 12 2 1994 01 39.3942
1994 12 2 1995 01 41.5719
1995 12 2 1996 01 40.0297
1996 12 2 1997 01 64.1235
1997 12 2 1998 01 50.2137
1998 12 2 1999 01 22.6303
1999 12 2 2000 01 13.9655
2000 12 2 2001 01 30.9736
2001 12 2 2002 01 37.7687
2002 12 2 2003 01 42.3129
2003 12 2 2004 01 8.54637
2004 12 2 2005 01 92.0657
2005 12 2 2006 01 25.0297
2006 12 2 2007 01 11.2727
2007 12 2 2008 01 60.4394
2008 12 2 2009 01 18.5138
2009 12 2 2010 01 18.4854
2010 12 2 2011 01 38.7562
1984 12 3 1985 02 276.368
1985 12 3 1986 02 30.0474
1986 12 3 1987 02 645.659
1987 12 3 1988 02 109.856
1988 12 3 1989 02 33.7896
1989 12 3 1990 02 38.4691
1990 12 3 1991 02 198.729
1991 12 3 1992 02 1545.67
1992 12 3 1993 02 99.997
1993 12 3 1994 02 92.2906
1994 12 3 1995 02 76.4331
1995 12 3 1996 02 42.6973
1996 12 3 1997 02 72.0655
1997 12 3 1998 02 71.1981
1998 12 3 1999 02 23.7968
1999 12 3 2000 02 12.9897
2000 12 3 2001 02 25.4024
2001 12 3 2002 02 20.024
2002 12 3 2003 02 13.583
2003 12 3 2004 02 7.913
2004 12 3 2005 02 133.563
2005 12 3 2006 02 17.5703
2006 12 3 2007 02 18.0049
2007 12 3 2008 02 116.57
2008 12 3 2009 02 19.4689
2009 12 3 2010 02 288.546
2010 12 3 2011 02 36.3224
1984 12 4 1985 03 124.787
1985 12 4 1986 03 46.8031
1986 12 4 1987 03 448.361
1987 12 4 1988 03 55.3421
1988 12 4 1989 03 65.707
1989 12 4 1990 03 27.6901
1990 12 4 1991 03 67.7344
1991 12 4 1992 03 947.183
1992 12 4 1993 03 93.7848
1993 12 4 1994 03 131.329
1994 12 4 1995 03 71.4968
1995 12 4 1996 03 40.1851
1996 12 4 1997 03 138.543
1997 12 4 1998 03 60.1216
1998 12 4 1999 03 29.211
1999 12 4 2000 03 17.6415
2000 12 4 2001 03 98.9039
2001 12 4 2002 03 53.844
2002 12 4 2003 03 41.8742
2003 12 4 2004 03 47.1066
2004 12 4 2005 03 108.841
2005 12 4 2006 03 20.8271
2006 12 4 2007 03 26.3331
2007 12 4 2008 03 49.8019
2008 12 4 2009 03 23.9194
2009 12 4 2010 03 185.424
2010 12 4 2011 03 48.8791
