1982 01 4 221.4 263.451 194.143 150.971
1983 01 4 136.3 263.451 240.802 244.569
1984 01 4 104.8 263.451 98.1186 82.4456
1985 01 4 1506 263.451 274.855 273.073
1986 01 4 143.4 263.451 158.566 115.61
1987 01 4 538.2 263.451 316.869 275.098
1988 01 4 272.1 263.451 158.535 196.979
1989 01 4 225.8 263.451 193.679 208.059
1990 01 4 156.9 263.451 331.644 301.518
1991 01 4 223.4 263.451 131.013 136.498
1992 01 4 842.8 263.451 661.777 465.931
1993 01 4 326.9 263.451 217.994 219.443
1994 01 4 171.4 263.451 159.669 124.937
1995 01 4 253.6 263.451 261.334 251.41
1996 01 4 127.3 263.451 132.507 122.136
1997 01 4 147.3 263.451 974.708 913.414
1998 01 4 262.5 263.451 361.848 356.393
1999 01 4 228.5 263.451 360.159 428.108
2000 01 4 143.1 263.451 116.626 143.828
2001 01 4 524.0 263.451 448.389 461.461
2002 01 4 235.3 263.451 169.435 121.43
2003 01 4 180.8 263.451 159.024 179.091
2004 01 4 171.5 263.451 171.758 168.961
2005 01 4 312.8 263.451 338.314 313.135
2006 01 4 130.9 263.451 140.553 142.838
2007 01 4 138.6 263.451 426.491 435.977
2008 01 4 207.5 263.451 148.678 151.875
2009 01 4 104.7 263.451 127.811 114.643
2010 01 4 523.5 263.451 260.141 285.632
2011 01 4 122.7 263.451 99.246 95.6795
2012 01 4 124.3 263.451 188.318 313.154
2013 01 4 91.9 263.451 70.6719 81.0658
2014 01 4 91.1 263.451 58.4808 74.09
2015 01 4 82.9 263.451 88.3752 96.0289
2016 01 4 146.6 263.451 243.411 303.771
1982 02 4 223.4 420.74 243.844 226.829
1983 02 4 239.6 420.74 248.314 412.645
1984 02 4 95.0 420.74 139.626 159.199
1985 02 4 422.8 420.74 357.193 235.973
1986 02 4 479.5 420.74 162.516 221.333
1987 02 4 504.2 420.74 579.301 565.785
1988 02 4 257.5 420.74 211.019 275.181
1989 02 4 338.9 420.74 156.846 181.308
1990 02 4 214.2 420.74 272.033 342.237
1991 02 4 188.9 420.74 215.17 335.222
1992 02 4 3754 420.74 824.37 1097.77
1993 02 4 437.7 420.74 334.842 409.766
1994 02 4 193.1 420.74 162.111 287.284
1995 02 4 189.1 420.74 350.112 408.01
1996 02 4 107.4 420.74 160.265 206.168
1997 02 4 2349 420.74 758.667 726.174
1998 02 4 316.2 420.74 270.785 477.32
1999 02 4 190.6 420.74 190.232 175.729
2000 02 4 132.1 420.74 147.827 144.772
2001 02 4 634.5 420.74 681.139 798.163
2002 02 4 278.1 420.74 243.454 214.428
2003 02 4 223.9 420.74 192.568 432.197
2004 02 4 147.0 420.74 747.128 529.584
2005 02 4 447.1 420.74 357.332 347.45
2006 02 4 129.0 420.74 129.918 259.328
2007 02 4 103.7 420.74 270.886 379.726
2008 02 4 197.8 420.74 248.97 307.78
2009 02 4 100.6 420.74 454.876 329.539
