xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=500
cpt:field=undefined, cpt:M=1, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	11.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1983	-0.82859805784548879
1984	-1.2385620389910343
1985	-0.59779378477549638
1986	-0.13733555098997297
1987	-4.4135058088407666
1988	-4.9516228743883186
1989	-6.0152434189551673
1990	-4.6309005525686828
1991	-2.1708744624719243
1992	-6.0770379590365877
1993	-4.4683873177605244
1994	-5.6556135406679271
1995	-3.9991955698994035
1996	-3.1275730713257506
1997	-4.5520557646720841
1998	-6.0174095402535688
1999	-4.9578983015493545
2000	-1.9300013114200940
2001	-5.1860486530899514
2002	-2.4154951940217551
2003	-3.9886657462134272
2004	-1.0675914756768137
2005	-3.0420646856691569
2006	-0.98271290941524825
2007	-3.4915804657050264
2008	-1.4334954641748352
2009	-3.4821950108820601
2010	-3.3037643768046396
cpt:field=undefined, cpt:M=2, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	11.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1983	-0.27087819855892548
1984	-0.70124668318076377
1985	-5.5515410504045626E-002
1986	0.41456931373980499
1987	-3.8854604164202122
1988	-4.3909531396882500
1989	-5.4326951785067639
1990	-4.0437675574450491
1991	-1.5958965399045875
1992	-5.5261467352778002
1993	-3.9290760388345287
1994	-5.0849618215036712
1995	-3.4448402261557840
1996	-2.5584303037163378
1997	-3.9970328731767015
1998	-5.4597947102926483
1999	-4.3815477814009363
2000	-1.3895634546448647
2001	-4.6525505329855239
2002	-1.8920873758004060
2003	-3.4546611998744501
2004	-0.52200151273153406
2005	-2.5069519464361756
2006	-0.41161763726189804
2007	-2.9569625254175662
2008	-0.87965248926162953
2009	-2.9159987589340557
2010	-2.7501461203572259
cpt:field=undefined, cpt:M=3, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	11.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1983	6.3407159640041399E-002
1984	-0.37919134806573318
1985	0.26951465175476308
1986	0.74536928854068663
1987	-3.5689612991457773
1988	-4.0548996892422045
1989	-5.0835282195328073
1990	-3.6918525945523775
1991	-1.2512670675960500
1992	-5.1959543152007299
1993	-3.6058243900818034
1994	-4.7429253830097986
1995	-3.1125714866314285
1996	-2.2172982985192480
1997	-3.6643640198037932
1998	-5.1255723044256793
1999	-4.0360956034518978
2000	-1.0656365592183850
2001	-4.3327831673304473
2002	-1.5783679213379411
2003	-3.1345902931630549
2004	-0.19498655503175133
2005	-2.1862168126000734
2006	-6.9315342590643425E-002
2007	-2.6365239634893598
2008	-0.54769085265848538
2009	-2.5766328322204770
2010	-2.4183191751974307
cpt:field=undefined, cpt:M=4, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	11.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1983	0.30512377289476955
1984	-0.14631807684609655
1985	0.50453890252799116
1986	0.98456567453981947
1987	-3.3401056437923273
1988	-3.8119045956131394
1989	-4.8310509491002716
1990	-3.4373882846514650
1991	-1.0020707841482972
1992	-4.9571972427000937
1993	-3.3720860828269306
1994	-4.4956040825260395
1995	-2.8723130593974098
1996	-1.9706309798748105
1997	-3.4238162763852147
1998	-4.8839012110362816
1999	-3.7863044341790562
2000	-0.83140999145467376
2001	-4.1015642917208073
2002	-1.3515221975128107
2003	-2.9031519316731096
2004	4.1472943178701982E-002
2005	-1.9542981586681227
2006	0.17819819441569518
2007	-2.4048197561534232
2008	-0.30765448683462182
2009	-2.3312425378288402
2010	-2.1783802026895533
cpt:field=undefined, cpt:M=5, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	11.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1983	0.49564123608603872
1984	3.7229194813974686E-002
1985	0.68978154449136309
1986	1.1730967318447236
1987	-3.1597249975974933
1988	-3.6203794530804343
1989	-4.6320520949107493
1990	-3.2368232753115831
1991	-0.80565795542341778
1992	-4.7690124458038241
1993	-3.1878570025448409
1994	-4.3006690876704052
1995	-2.6829449168828843
1996	-1.7762114438423131
1997	-3.2342200991286818
1998	-4.6934196259303071
1999	-3.5894227252363122
2000	-0.64679607145359341
2001	-3.9193209902367503
2002	-1.1727257496517485
2003	-2.7207356346611133
2004	0.22784682596623540
2005	-1.7715033022496840
2006	0.37328470725812135
2007	-2.2221939233735029
2008	-0.11846136984261246
2009	-2.1378295334442972
2010	-1.9892638496702113
cpt:field=undefined, cpt:M=6, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	11.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1983	0.65351605645116617
1984	0.18932807360678616
1985	0.84328531435086518
1986	1.3293254906508247
1987	-3.0102501849564858
1988	-3.4616696058765593
1989	-4.4671490575104666
1990	-3.0706224226932872
1991	-0.64289786229108614
1992	-4.6130706202735325
1993	-3.0351931340029452
1994	-4.1391336211561711
1995	-2.5260224963258571
1996	-1.6151031191120655
1997	-3.0771087145610672
1998	-4.5355745364159699
1999	-3.4262740882984501
2000	-0.49381330037915649
2001	-3.7683026636088242
2002	-1.0245637039517757
