xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	15.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1983	2.5446239618308693
1984	4.3192308620052913
1985	1.9700722050159392
1986	3.9491230786313682
1987	2.9169172192488477
1988	2.8693084102497481
1989	2.6777778705044777
1990	1.5903972890106155
1991	5.5866321056778059
1992	2.9573753440801878
1993	2.0671506694359447
1994	-0.87201143254571667
1995	0.20490693342186050
1996	3.1305441523909323
1997	1.1522392131797243
1998	-0.30416373380845441
1999	2.2826154693907754
2000	4.4393722620184999
2001	4.0601923455700142
2002	3.3798328626628469
2003	3.5162596195204023
2004	4.7229036072157564
2005	3.6032378197417798
2006	3.1009355224327586
2007	2.9441859613867627
2008	3.2755313915078523
2009	4.6218436570196912
2010	3.2383803332041041
