xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=28, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	19.781463690833633	63.811173196237490	63.811173196237490
2	4.7379985362829551	15.283866246074043	79.095039442311531
3	1.8382230014854368	5.9297516176949552	85.024791060006478
4	1.6611823662739402	5.3586527944320625	90.383443854438553
5	1.0820259667510339	3.4904063443581723	93.873850198796717
6	0.51302733853720905	1.6549268985071253	95.528777097303845
7	0.38474920680346697	1.2411264735595704	96.769903570863420
8	0.25568455233985393	0.82478887851565741	97.594692449379082
9	0.23711088133207847	0.76487381074863992	98.359566260127721
10	0.13673654328017645	0.44108562348443997	98.800651883612161
11	0.10650763418858744	0.34357301351157227	99.144224897123735
12	8.0615255086347010E-002	0.26004920995595793	99.404274107079686
13	5.0346798218386363E-002	0.16240902651092368	99.566683133590601
14	4.5799094946126717E-002	0.14773901595524741	99.714422149545854
15	3.3737197361957266E-002	0.10882966890953952	99.823251818455390
16	1.6822158330817585E-002	5.4265026873605085E-002	99.877516845328998
17	9.0380998616185551E-003	2.9155160843930810E-002	99.906672006172926
18	8.7087466237105501E-003	2.8092731044227569E-002	99.934764737217151
19	6.4880328799028705E-003	2.0929138322267317E-002	99.955693875539438
20	4.9420811930495434E-003	1.5942197396934005E-002	99.971636072936363
21	3.7118530399061684E-003	1.1973719483568280E-002	99.983609792419941
22	2.5630294798782973E-003	8.2678370318654704E-003	99.991877629451793
23	1.1668276268841768E-003	3.7639600867231493E-003	99.995641589538522
24	8.3012439189162355E-004	2.6778206190052360E-003	99.998319410157535
25	2.7575448800868057E-004	8.8953060647961439E-004	99.999208940764007
26	2.0127683694708723E-004	6.4928011918415204E-004	99.999858220883198
27	4.3951526208689564E-005	1.4177911680222433E-004	100.00000000000000
28	0.0000000000000000	0.0000000000000000	100.00000000000000
