xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=X_loadings, cpt:nrow=31, cpt:ncol=4, cpt:row=station, cpt:col=mode 
Station	Latitude	Longitude	1	2	3	4
PRATE_1	32.598300000000002	-100.31250000000000	-0.16992719783712376	0.16569732904661671	0.24883467649707197	-0.19621066069195320
PRATE_2	32.598300000000002	-101.25000000000000	-0.16493988303444934	0.22952098721511538	0.13154777364690379	1.7330858930490363E-002
PRATE_3	32.598300000000002	-102.18750000000000	-0.15666224741425253	0.24206222527794874	-4.5890719560129536E-002	0.13682059493901541
PRATE_4	32.598300000000002	-103.12500000000000	-0.16102097219513253	0.21919546459373485	-0.19873513443869459	0.13513697291419013
PRATE_5	32.598300000000002	-99.375000000000000	-0.18300019074101953	9.5380170962791222E-002	0.22827162617848626	-0.29086666181484849
PRATE_6	33.543170000000003	-100.31250000000000	-0.17772796738172331	0.18957208304815137	0.18750407291093865	-0.12727387426683603
PRATE_7	33.543170000000003	-101.25000000000000	-0.16436321073935087	0.24187257210060259	3.8652267412982728E-002	7.7313558248467945E-002
PRATE_8	33.543170000000003	-102.18750000000000	-0.15844057038176509	0.23587498499649148	-0.15924556629478845	0.15834422024522374
PRATE_9	33.543170000000003	-103.12500000000000	-0.15693923920881389	0.20347959238083105	-0.32016319404804866	6.3338301098826683E-002
PRATE_10	33.543170000000003	-99.375000000000000	-0.17929597450830967	0.12394566560161102	0.26871063199041911	-0.30903240159527456
PRATE_11	34.488050000000001	-100.31250000000000	-0.17250030832022009	0.18580393323652197	0.21867242006422274	4.4492711951564894E-002
PRATE_12	34.488050000000001	-101.25000000000000	-0.16318117967987314	0.23167200741725474	-4.8454658672610834E-003	0.13308576450788659
PRATE_13	34.488050000000001	-102.18750000000000	-0.13871849015601165	0.24893046072015432	-0.26003362528963431	7.5998089180451936E-002
PRATE_14	34.488050000000001	-103.12500000000000	-0.12902867219090763	0.21166500791103646	-0.41105472575302876	1.2657237226753604E-002
PRATE_15	34.488050000000001	-99.375000000000000	-0.16900321745651867	0.13942266807700257	0.31972463907948967	-9.7752668286217911E-002
TMP_1	32.598300000000002	-100.31250000000000	0.20419953784375655	0.14392067828907154	3.3427031033567714E-002	3.6016228393781796E-002
TMP_2	32.598300000000002	-101.25000000000000	0.20311544083880662	0.15035542711624572	2.4851484029240044E-002	1.7317014499765679E-002
TMP_3	32.598300000000002	-102.18750000000000	0.19874893796977791	0.16350213755963910	3.3149969060007105E-002	5.0288754635810645E-003
TMP_4	32.598300000000002	-103.12500000000000	0.19093828854234554	0.18051812469215056	4.8414995160010743E-002	1.1238067972434970E-002
TMP_5	32.598300000000002	-99.375000000000000	0.20290711807548781	0.14060840613229914	6.3042909003296052E-002	4.5639652406136738E-002
TMP_6	33.543170000000003	-100.31250000000000	0.20196858427786488	0.15510249380686891	9.8121208559265385E-003	3.1162576390930258E-003
TMP_7	33.543170000000003	-101.25000000000000	0.20283919953516144	0.15341588868636757	1.1654580782673472E-002	-1.1057665749736767E-002
TMP_8	33.543170000000003	-102.18750000000000	0.20134298335110426	0.15740279707879412	3.9461883316504479E-002	-1.5166319365614411E-002
TMP_9	33.543170000000003	-103.12500000000000	0.19559703455628716	0.16832553040755815	5.4135942177007276E-002	-1.5798849631717751E-002
TMP_10	33.543170000000003	-99.375000000000000	0.20017216515709649	0.15577888771015674	3.0412320738248903E-002	1.0563497823986884E-002
TMP_11	34.488050000000001	-100.31250000000000	0.19947993265082553	0.16209162947875894	3.9767955719374887E-003	-3.0775111250300635E-002
TMP_12	34.488050000000001	-101.25000000000000	0.20062627733912441	0.15980872923710412	1.4227964546417764E-002	-3.4384560108865897E-002
TMP_13	34.488050000000001	-102.18750000000000	0.19946217229626906	0.16074510772356559	4.1496487767393321E-002	-3.5139876683255855E-002
TMP_14	34.488050000000001	-103.12500000000000	0.19446634320621581	0.16549276826131432	6.4029945091159252E-002	-4.3059071383133973E-002
TMP_15	34.488050000000001	-99.375000000000000	0.19694344273139239	0.16557086103058588	1.2704492154509878E-002	-2.9064865505987220E-002
09.0	33.008157699999998	-100.18065890000000	-3.6366621177149741E-002	-5.5208192687808411E-002	0.42743304621798528	0.80439620500683340
