xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	12.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1983	2.2144161504227204
1984	7.1823888146823736
1985	2.5076387095736550
1986	7.0205270729547413
1987	0.27181067887412347
1988	-2.8731532171013869
1989	-2.7456810816571178
1990	3.4035463887064150
1991	4.2899988009252752
1992	2.1571063420458563
1993	1.6274000828478561
1994	-0.36836150868078366
1995	2.0781486332546155
1996	3.2460373491572723
1997	1.3770044035059683
1998	-2.9367365825365992
1999	-4.6840039337820363
2000	2.5395973185992622
2001	2.7670839358928880
2002	2.3118751927824515
2003	2.1370284780286308
2004	4.0963041384360999
2005	1.8074832829486700
2006	4.5036585147251271
2007	2.0323010739149932
2008	5.5554408047606998
2009	0.43323023822104512
2010	-0.18594498150246275
