xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=28, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	17.622955261798719	56.848242779995886	56.848242779995886
2	9.7831363466160646	31.558504343922799	88.406747123918677
3	1.2634229644205266	4.0755579497436356	92.482305073662317
4	0.87225020329336234	2.8137103332043956	95.296015406866729
5	0.52907245185130791	1.7066853285526067	97.002700735419324
6	0.30412932831415274	0.98106234940049297	97.983763084819827
7	0.25364733975710219	0.81821722502291061	98.801980309842733
8	0.10144167687773981	0.32723121573464464	99.129211525577375
9	7.8560901994208260E-002	0.25342226449744609	99.382633790074834
10	4.8843707836562271E-002	0.15756034785987832	99.540194137934705
11	4.1078210896977420E-002	0.13251035773218528	99.672704495666892
12	3.2876572618634040E-002	0.10605346006010985	99.778757955727002
13	2.1172360356068617E-002	6.8297936632479433E-002	99.847055892359478
14	1.5178462118363023E-002	4.8962781026977507E-002	99.896018673386450
15	9.0801340237442497E-003	2.9290754915304040E-002	99.925309428301759
16	8.5430718357138551E-003	2.7558296244238251E-002	99.952867724545996
17	6.5282685271493626E-003	2.1058930732739886E-002	99.973926655278731
18	2.3522896329722493E-003	7.5880310741040322E-003	99.981514686352838
19	1.8919648849926032E-003	6.1031125322342063E-003	99.987617798885083
20	1.2704982930642013E-003	4.0983815905296823E-003	99.991716180475606
21	8.9096184706444941E-004	2.8740704744014507E-003	99.994590250950026
22	6.3642062738110319E-004	2.0529697657454948E-003	99.996643220715768
23	4.4600905645071252E-004	1.4387388917764924E-003	99.998081959607532
24	2.6155781175729663E-004	8.4373487663644102E-004	99.998925694484157
25	1.6193328722972038E-004	5.2236544267651752E-004	99.999448059926848
26	1.3199688057618866E-004	4.2579638895544743E-004	99.999873856315801
27	3.9104542099230147E-005	1.2614368419106502E-004	100.00000000000000
28	0.0000000000000000	0.0000000000000000	100.00000000000000
