xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=28, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	22.437904180353417	72.380336065656252	72.380336065656252
2	4.7093168290296026	15.191344609772925	87.571680675429178
3	1.9470679103993613	6.2808642270947193	93.852544902523903
4	0.82174131763397262	2.6507784439805593	96.503323346504459
5	0.51856776951074857	1.6727992564862872	98.176122602990745
6	0.16515610926003318	0.53276164277430105	98.708884245765049
7	0.11066360941845881	0.35697938522083517	99.065863630985874
8	7.5052327254204271E-002	0.24210428146517529	99.307967912451062
9	5.9758588979145155E-002	0.19276964186821036	99.500737554319286
10	4.1401667456115766E-002	0.13355376598747035	99.634291320306758
11	2.8994775570941180E-002	9.3531534099810340E-002	99.727822854406554
12	2.6379641077257765E-002	8.5095616378250930E-002	99.812918470784808
13	2.3159143874034407E-002	7.4706915722691697E-002	99.887625386507509
14	1.1231619022930114E-002	3.6231029106226213E-002	99.923856415613741
15	7.1417591557336943E-003	2.3037932760431295E-002	99.946894348374158
16	5.5669952590210641E-003	1.7958049222648608E-002	99.964852397596815
17	3.7173759997422887E-003	1.1991535483039653E-002	99.976843933079849
18	2.6860430375535926E-003	8.6646549598503059E-003	99.985508588039693
19	1.9075418731095025E-003	6.1533608809984010E-003	99.991661948920694
20	1.0066375362039698E-003	3.2472178587224861E-003	99.994909166779408
21	5.1078780265160161E-004	1.6477025891987163E-003	99.996556869368604
22	4.5562006552533711E-004	1.4697421468559274E-003	99.998026611515471
23	3.5177023995684828E-004	1.1347427095382214E-003	99.999161354224995
24	1.2413988758912668E-004	4.0045125028750580E-004	99.999561805475281
25	9.7145306357073491E-005	3.1337195599055994E-004	99.999875177431278
26	2.5985556034468688E-005	8.3824374304737774E-005	99.999959001805578
27	1.2709440271742800E-005	4.0998194424976813E-005	100.00000000000000
28	0.0000000000000000	0.0000000000000000	100.00000000000000
