xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	05.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1983	4.6378431054302087
1984	3.1062292947888461
1985	4.7264887771865540
1986	4.2255734637886837
1987	5.1437389730146368
1988	3.6817333742973437
1989	3.6024557231270777
1990	2.2626238770859537
1991	3.2199706592882813
1992	4.8281713784237992
1993	4.5853227633432336
1994	5.9069074553838981
1995	3.7132987771447854
1996	1.8540063115488188
1997	4.8454793998188528
1998	3.5820719447606280
1999	4.6656573816197477
2000	2.8353237753143770
2001	3.8067316967044831
2002	2.9818783625432754
2003	3.5360935901963146
2004	2.0748494262766441
2005	3.5847908162668252
2006	2.6103801622663201
2007	5.2948876879605136
2008	2.6955271753870464
2009	4.6916214734706099
2010	3.9896541735622089
