xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	13.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1983	2.7964267792711315
1984	3.5379312277186115
1985	2.4509468786316657
1986	3.1756499781656897
1987	2.2979869173547907
1988	1.9143308464076489
1989	1.7808915786970476
1990	3.2596731549233606
1991	4.0450704264477437
1992	3.3664478875432313
1993	1.5631077532871265
1994	2.0479393394433374
1995	1.7991290670071669
1996	2.7327250876277276
1997	2.2257743195384321
1998	-1.5095280400008413
1999	-1.1755787759250227
2000	3.5451208918043307
2001	2.5731133457589697
2002	3.5138263634042826
2003	2.4586107355606930
2004	4.5740368886401761
2005	2.9201355029330016
2006	2.8181404975726658
2007	2.9485135807992764
2008	3.3574290757319614
2009	2.5211397489163665
2010	2.8618059427391347
