xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	11.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1983	5.3019152870931858
1984	4.8376801897496406
1985	4.9724803174427201
1986	6.4758341825054604
1987	0.64748117547842821
1988	0.99945984877139038
1989	1.1452168213458820
1990	2.0127562271626820
1991	4.2056080033520242
1992	0.69602607677746509
1993	1.5743103001071319
1994	0.54331034237397002
1995	2.5457146778611208
1996	1.9587018256082758
1997	1.7056166583420258
1998	-0.65288663246557865
1999	0.88847250109201870
2000	3.8057754433855990
2001	1.1468757327546268
2002	3.2334589442512369
2003	1.6316317903821593
2004	5.0837057498573763
2005	3.6536624072950321
2006	4.9251883499172422
2007	2.8045522406453549
2008	4.2250277720688629
2009	1.6113199997421765
2010	2.4122615671024503
