Y	M	L	ENSO	(m,m0)_(CV)
1986 07 2 0 18.6187
1987 07 2 1 245.11
1988 07 2 1 5.5203
1989 07 2 0 3.23045
1990 07 2 0 5.38054
1991 07 2 1 2.5868
1992 07 2 1 11.5087
1993 07 2 1 16.2649
1994 07 2 0 5.59782
1995 07 2 0 11.2201
1996 07 2 0 4.5231
1997 07 2 1 195.677
1998 07 2 1 0.00800808
1999 07 2 1 109.787
2000 07 2 0 27.6958
2001 07 2 0 6.49144
2002 07 2 1 1.48329
2003 07 2 0 2.33234
2004 07 2 1 3228.3
2005 07 2 0 2968.02
2006 07 2 0 3.10115
2007 07 2 0 755.273
2008 07 2 0 0.912171
2009 07 2 1 3.01021
2010 07 2 1 5.74055
2011 07 2 0 0.00106467
2012 07 2 1 7.94033
2013 07 2 0 153.369
2014 07 2 0 1.73865
2015 07 2 1 50.7604
2016 07 2 0 195.179
1982 08 3 1 0.75966
1983 08 3 0 1.43273
1984 08 3 0 0.127819
1985 08 3 0 3.28133
1986 08 3 0 1.39558
1987 08 3 1 2.73754
1988 08 3 1 0.247709
1989 08 3 0 0.0203491
1990 08 3 0 0.502093
1991 08 3 1 5.20279
1992 08 3 0 0.227529
1993 08 3 0 0.10392
1994 08 3 1 3.07194
1995 08 3 0 4.40327
1996 08 3 0 1.72154
1997 08 3 1 1.62965
1998 08 3 1 0.0202888
1999 08 3 1 0.593984
2000 08 3 0 0.191561
2001 08 3 0 1.77446
2002 08 3 1 1.60385
2003 08 3 0 1.27203
2004 08 3 1 3.07892
2005 08 3 0 5.69356
2006 08 3 0 1.50149
2007 08 3 0 18.9417
2008 08 3 0 4.09678
2009 08 3 1 0.330151
2010 08 3 1 38.1348
2011 08 3 0 16.3913
2012 08 3 1 0.0216751
2013 08 3 0 4.03237
2014 08 3 0 0.272947
2015 08 3 1 13.033
2016 08 3 0 8.11203
1982 09 4 1 3.25763
1983 09 4 0 56.0881
1984 09 4 0 1.7141
1985 09 4 0 61.1781
1986 09 4 1 2.03901
1987 09 4 1 434.377
1988 09 4 1 236.556
1989 09 4 0 83.5638
1990 09 4 0 258.673
1991 09 4 1 257.402
1992 09 4 0 121.147
1993 09 4 1 0.10629
1994 09 4 1 81.717
1995 09 4 0 0.634761
1996 09 4 0 10.0958
1997 09 4 1 19.8908
1998 09 4 0 627.28
1999 09 4 1 73.1944
2000 09 4 0 0.2058
2001 09 4 0 7.10754
2002 09 4 1 5.282
2003 09 4 0 9.48358
2004 09 4 1 156.412
2005 09 4 0 137.904
2006 09 4 1 0.00568314
2007 09 4 1 325.066
2008 09 4 0 144.536
2009 09 4 1 1.02254
2010 09 4 1 20.9542
2011 09 4 0 0.59895
2012 09 4 1 0.113471
2013 09 4 0 5.03911
2014 09 4 1 1.02291
2015 09 4 1 2.39156
2016 09 4 0 213.788
1982 07 0 1 4.60 102.8
1983 07 0 0 3.79 23.1
1984 07 0 0 0.0 0.003
1985 07 0 0 713.0 705.7
1986 07 0 0 2.59 878.2
1987 07 0 1 1047 5404
1988 07 0 1 53.1 3.35
1989 07 0 0 0.0 7.39
1990 07 0 0 1580 70.0
1991 07 0 1 0.755 28.1
1992 07 0 1 271.7 903.8
1993 07 0 1 89.5 136.7
1994 07 0 0 0.203 102.9
1995 07 0 0 157.8 108.9
1996 07 0 0 22.9 3.10
1997 07 0 1 1810 1329
1998 07 0 1 0.0 0.0
1999 07 0 1 410.0 241.5
2000 07 0 0 0.0 103.4
2001 07 0 0 20.0 6.31
2002 07 0 1 10360 3.94
2003 07 0 0 361.9 38.8
2004 07 0 1 1948 327.9
2005 07 0 0 117.9 48.5
2006 07 0 0 36.2 0.780
2007 07 0 0 5037 1402
2008 07 0 0 0.533 3.03
2009 07 0 1 0.0 0.273
2010 07 0 1 445.3 28.1
2011 07 0 0 8.65 0.0
2012 07 0 1 0.0 4.12
2013 07 0 0 382.1 374.2
2014 07 0 0 79.5 2.86
2015 07 0 1 77.2 3273
2016 07 0 0 18.3 253.9
1982 07 1 1 1.09793
1983 07 1 0 123.752
1984 07 1 0 0.00655231
1985 07 1 0 1.40421
1986 07 1 0 1.71705
1987 07 1 1 207.755
1988 07 1 1 0.774044
1989 07 1 0 9.96013
1990 07 1 0 8.38707
1991 07 1 1 0.361797
1992 07 1 1 4.2254
1993 07 1 1 29.4362
1994 07 1 0 26.0342
1995 07 1 0 8.28438
1996 07 1 0 3.87545
1997 07 1 1 19.8449
1998 07 1 1 0.0311255
1999 07 1 1 13.8793
2000 07 1 0 3.96645
2001 07 1 0 1.2917
2002 07 1 1 43.0693
2003 07 1 0 493.28
2004 07 1 1 45.1159
2005 07 1 0 2523.7
2006 07 1 0 8.41903
2007 07 1 0 536.822
2008 07 1 0 2.64299
2009 07 1 1 4.31177
2010 07 1 1 6.79125
2011 07 1 0 0.074383
2012 07 1 1 2.33332
2013 07 1 0 70.1004
2014 07 1 0 11.4805
2015 07 1 1 10.0647
2016 07 1 0 207.608
1982 08 2 1 1.67939
1983 08 2 0 1.06556
1984 08 2 0 0.00247378
1985 08 2 0 29.3133
1986 08 2 0 0.951963
1987 08 2 1 5.04331
1988 08 2 1 0.160713
1989 08 2 0 0.000653117
1990 08 2 0 11.1222
1991 08 2 1 0.327991
1992 08 2 0 1.24851
1993 08 2 0 4.49255
1994 08 2 1 0.0880443
1995 08 2 0 3.59748
1996 08 2 0 1.06444
1997 08 2 1 9.00447
1998 08 2 1 0.0949835
1999 08 2 1 1.98987
2000 08 2 0 0.0159439
2001 08 2 0 2.52142
2002 08 2 1 1.26894
2003 08 2 0 17.8744
2004 08 2 1 30.0694
2005 08 2 0 0.226961
2006 08 2 0 6.57891
2007 08 2 0 24.7242
2008 08 2 0 0.623397
2009 08 2 1 0.167372
2010 08 2 1 290.431
2011 08 2 0 9.0174
2012 08 2 1 0.103962
2013 08 2 0 2.85787
2014 08 2 0 2.25384
2015 08 2 1 2.22458
2016 08 2 0 1.99668
1982 09 3 1 10.9385
1983 09 3 0 7.46931
1984 09 3 0 0.58117
1985 09 3 0 7.68577
1986 09 3 1 0.227698
1987 09 3 1 171.09
1988 09 3 1 67.781
1989 09 3 0 146.526
1990 09 3 0 423.894
1991 09 3 1 102.431
1992 09 3 0 513.502
1993 09 3 1 0.143364
1994 09 3 1 39.9771
1995 09 3 0 0.323678
1996 09 3 0 53.1969
1997 09 3 1 64.906
1998 09 3 0 287.631
1999 09 3 1 98.2911
2000 09 3 0 0.0613126
2001 09 3 0 10.3751
2002 09 3 1 95.1296
2003 09 3 0 40.7718
2004 09 3 1 150.214
2005 09 3 0 110.042
2006 09 3 1 0.00998048
2007 09 3 1 286.147
2008 09 3 0 47.1099
2009 09 3 1 0.332846
2010 09 3 1 1160.75
2011 09 3 0 2.18683
2012 09 3 1 0.0591125
2013 09 3 0 0.953584
2014 09 3 1 1.94381
2015 09 3 1 2.10749
2016 09 3 0 214.218
1982 10 4 1 10.9801
1983 10 4 0 40.8321
1984 10 4 1 31.7385
1985 10 4 0 77.5635
1986 10 4 1 45.3826
1987 10 4 1 253.104
1988 10 4 1 35.9196
1989 10 4 0 17.0801
1990 10 4 0 54.0569
1991 10 4 1 198.657
1992 10 4 0 241.233
1993 10 4 1 768.476
1994 10 4 1 188.527
1995 10 4 1 68.9372
1996 10 4 0 23.4454
1997 10 4 1 24.2654
1998 10 4 1 248.93
1999 10 4 1 4.49052
2000 10 4 1 29.1692
2001 10 4 0 221.573
2002 10 4 1 117.87
2003 10 4 0 84.7668
2004 10 4 1 52.731
2005 10 4 0 38.7497
2006 10 4 1 38.0786
2007 10 4 1 58.6762
2008 10 4 0 41.672
2009 10 4 1 316.177
2010 10 4 1 263.573
2011 10 4 1 268.352
2012 10 4 0 129.944
2013 10 4 0 28.8609
2014 10 4 1 17.2602
2015 10 4 1 0.842179
2016 10 4 1 7.97206
1982 08 0 1 0.559 4.60
1983 08 0 0 1.07 3.79
1984 08 0 0 0.0 0.0
1985 08 0 0 0.312 713.0
1986 08 0 0 0.006 2.59
1987 08 0 1 231.1 1047
1988 08 0 1 8.51 53.1
1989 08 0 0 10.3 0.0
1990 08 0 0 1503 1580
1991 08 0 1 66.1 0.755
1992 08 0 0 367.3 271.7
1993 08 0 0 0.0 89.5
1994 08 0 1 4.86 0.203
1995 08 0 0 0.010 157.8
1996 08 0 0 13.4 22.9
1997 08 0 1 117.3 1810
1998 08 0 1 555.5 0.0
1999 08 0 1 232.1 410.0
2000 08 0 0 0.0 0.0
2001 08 0 0 14.2 20.0
2002 08 0 1 137.1 10360
2003 08 0 0 11.8 361.9
2004 08 0 1 283.8 1948
2005 08 0 0 11.1 117.9
2006 08 0 0 0.0 36.2
2007 08 0 0 2817 5037
2008 08 0 0 19.4 0.533
2009 08 0 1 0.0 0.0
2010 08 0 1 13.7 445.3
2011 08 0 0 0.0 8.65
2012 08 0 1 0.0 0.0
2013 08 0 0 1.12 382.1
2014 08 0 0 0.014 79.5
2015 08 0 1 0.061 77.2
2016 08 0 0 383.0 18.3
1982 08 1 1 0.0872776
1983 08 1 0 2.20286
1984 08 1 0 0.00107771
1985 08 1 0 2.81866
1986 08 1 0 0.0802004
1987 08 1 1 10.1041
1988 08 1 1 1.46837
1989 08 1 0 1.00928e-05
1990 08 1 0 5.02966
1991 08 1 1 0.360043
1992 08 1 0 3.74008
1993 08 1 0 0.843726
1994 08 1 1 0.0195993
1995 08 1 0 3.84774
1996 08 1 0 2.13382
1997 08 1 1 40.5998
1998 08 1 1 0.00603378
1999 08 1 1 4.63562
2000 08 1 0 0.0140584
2001 08 1 0 0.861658
2002 08 1 1 6.32041
2003 08 1 0 8.70683
2004 08 1 1 24.9536
2005 08 1 0 59.3044
2006 08 1 0 7.70591
2007 08 1 0 38.2394
2008 08 1 0 1.45358
2009 08 1 1 0.0907936
2010 08 1 1 85.3057
2011 08 1 0 9.19968
2012 08 1 1 0.136612
2013 08 1 0 6.68897
2014 08 1 0 2.50101
2015 08 1 1 85.2701
2016 08 1 0 41.1501
1982 09 2 1 5.4634
1983 09 2 0 40.1698
1984 09 2 0 1.31383
1985 09 2 0 20.2335
1986 09 2 1 2.07108
1987 09 2 1 226.797
1988 09 2 1 34.7839
1989 09 2 0 138.979
1990 09 2 0 908.149
1991 09 2 1 106.97
1992 09 2 0 1851.99
1993 09 2 1 0.129365
1994 09 2 1 116.222
1995 09 2 0 1.12451
1996 09 2 0 42.0235
1997 09 2 1 61.2807
1998 09 2 0 62.847
1999 09 2 1 198.085
2000 09 2 0 0.0357252
2001 09 2 0 13.2627
2002 09 2 1 218.098
2003 09 2 0 40.2883
2004 09 2 1 284.696
2005 09 2 0 10.6038
2006 09 2 1 0.00983062
2007 09 2 1 223.697
2008 09 2 0 79.5248
2009 09 2 1 0.11703
2010 09 2 1 38.3163
2011 09 2 0 0.551517
2012 09 2 1 0.0522551
2013 09 2 0 23.5001
2014 09 2 1 1.18302
2015 09 2 1 1.32726
2016 09 2 0 16.3021
1982 10 3 1 48.707
1983 10 3 0 68.1574
1984 10 3 1 11.7054
1985 10 3 0 47.5924
1986 10 3 1 28.8989
1987 10 3 1 28.5296
1988 10 3 1 282.495
1989 10 3 0 100.925
1990 10 3 0 92.9654
1991 10 3 1 24.0574
1992 10 3 0 266.12
1993 10 3 1 447.24
1994 10 3 1 1134.97
1995 10 3 1 5.06944
1996 10 3 0 25.0991
1997 10 3 1 31.5065
1998 10 3 1 14.3129
1999 10 3 1 11.6288
2000 10 3 1 79.5308
2001 10 3 0 75.5697
2002 10 3 1 82.1222
2003 10 3 0 56.113
2004 10 3 1 34.5849
2005 10 3 0 21.714
2006 10 3 1 409.992
2007 10 3 1 39.1175
2008 10 3 0 34.5337
2009 10 3 1 34.1544
2010 10 3 1 31.8925
2011 10 3 1 13.7467
2012 10 3 0 39.0679
2013 10 3 0 16.55
2014 10 3 1 33.8535
2015 10 3 1 6.13309
2016 10 3 1 44.4358
1982 11 4 1 39.8078
1983 11 4 1 24.1231
1984 11 4 1 71.964
1985 11 4 0 85.6527
1986 11 4 1 56.2352
1987 11 4 1 31.4185
1988 11 4 1 9.91991
1989 11 4 0 13.396
1990 11 4 0 17.5276
1991 11 4 1 33.7445
1992 11 4 0 23.9691
1993 11 4 1 0.468023
1994 11 4 1 41.6443
1995 11 4 1 4.04763
1996 11 4 0 28.2475
1997 11 4 1 13.0522
1998 11 4 1 76.9672
1999 11 4 1 6.06077
2000 11 4 1 2.30738
2001 11 4 0 3.91861e-05
2002 11 4 1 158.146
2003 11 4 1 127.834
2004 11 4 1 24.1619
2005 11 4 0 21.0956
2006 11 4 1 21.4496
2007 11 4 1 58.2634
2008 11 4 0 1.63091
2009 11 4 1 7.15552
2010 11 4 1 7.96118
2011 11 4 1 85.9246
2012 11 4 0 50.5049
2013 11 4 0 353.165
2014 11 4 1 16.1156
2015 11 4 1 64.0173
2016 11 4 0 84.1349
1982 09 0 1 23.7 0.559
1983 09 0 0 80.4 1.07
1984 09 0 0 0.0 0.0
1985 09 0 0 84.1 0.312
1986 09 0 1 37.4 0.006
1987 09 0 1 508.5 231.1
1988 09 0 1 53.3 8.51
1989 09 0 0 2.14 10.3
1990 09 0 0 151.1 1503
1991 09 0 1 224.4 66.1
1992 09 0 0 97.4 367.3
1993 09 0 1 2.12 0.0
1994 09 0 1 2.52 4.86
1995 09 0 0 189.0 0.010
1996 09 0 0 489.0 13.4
1997 09 0 1 28.9 117.3
1998 09 0 0 2972 555.5
1999 09 0 1 1070 232.1
2000 09 0 0 5.02 0.0
2001 09 0 0 1015 14.2
2002 09 0 1 7150 137.1
2003 09 0 0 175.2 11.8
2004 09 0 1 425.2 283.8
2005 09 0 0 0.0 11.1
2006 09 0 1 155.6 0.0
2007 09 0 1 645.9 2817
2008 09 0 0 88.0 19.4
2009 09 0 1 0.0 0.0
2010 09 0 1 6.39 13.7
2011 09 0 0 0.0 0.0
2012 09 0 1 1.07 0.0
2013 09 0 0 4.02 1.12
2014 09 0 1 0.0 0.014
2015 09 0 1 26.6 0.061
2016 09 0 0 305.8 383.0
1982 09 1 1 35.661
1983 09 1 0 20.1595
1984 09 1 0 1.1582
1985 09 1 0 126.68
1986 09 1 1 3.91879
1987 09 1 1 332.589
1988 09 1 1 381.817
1989 09 1 0 45.125
1990 09 1 0 2788.61
1991 09 1 1 432.98
1992 09 1 0 59.7834
1993 09 1 1 0.0726056
1994 09 1 1 73.1951
1995 09 1 0 1.03689
1996 09 1 0 193.008
1997 09 1 1 0.970764
1998 09 1 0 0.657371
1999 09 1 1 31.9943
2000 09 1 0 0.0722205
2001 09 1 0 3.18859
2002 09 1 1 199.422
2003 09 1 0 51.1436
2004 09 1 1 1296.89
2005 09 1 0 79.4318
2006 09 1 1 0.0134525
2007 09 1 1 854.706
2008 09 1 0 67.0846
2009 09 1 1 0.0668069
2010 09 1 1 195.284
2011 09 1 0 0.167043
2012 09 1 1 0.125531
2013 09 1 0 3.43703
2014 09 1 1 0.507389
2015 09 1 1 0.769787
2016 09 1 0 235.707
1982 10 2 1 57.8707
1983 10 2 0 56.9834
1984 10 2 1 19.7174
1985 10 2 0 39.952
1986 10 2 1 37.821
1987 10 2 1 45.5099
1988 10 2 1 34.3243
1989 10 2 0 42.6329
1990 10 2 0 47.3083
1991 10 2 1 55.0069
1992 10 2 0 157.364
1993 10 2 1 122.269
1994 10 2 1 79.44
1995 10 2 1 32.6246
1996 10 2 0 46.725
1997 10 2 1 100.683
1998 10 2 1 39.0181
1999 10 2 1 37.5022
2000 10 2 1 57.0559
2001 10 2 0 97.6106
2002 10 2 1 96.8183
2003 10 2 0 22.0643
2004 10 2 1 45.0052
2005 10 2 0 21.7045
2006 10 2 1 44.3788
2007 10 2 1 45.8702
2008 10 2 0 43.1998
2009 10 2 1 67.7392
2010 10 2 1 45.5071
2011 10 2 1 23.2813
2012 10 2 0 25.1376
2013 10 2 0 24.9272
2014 10 2 1 31.3496
2015 10 2 1 70.0408
2016 10 2 1 35.9242
1982 11 3 1 40.9733
1983 11 3 1 38.1077
1984 11 3 1 57.0798
1985 11 3 0 59.8006
1986 11 3 1 114.356
1987 11 3 1 31.9866
1988 11 3 1 5.74909
1989 11 3 0 11.907
1990 11 3 0 20.4524
1991 11 3 1 39.396
1992 11 3 0 27.7488
1993 11 3 1 0.645777
1994 11 3 1 45.4128
1995 11 3 1 6.45126
1996 11 3 0 36.5544
1997 11 3 1 25.4164
1998 11 3 1 43.2174
1999 11 3 1 3.26527
2000 11 3 1 2.41197
2001 11 3 0 4.49075e-05
2002 11 3 1 218.142
2003 11 3 1 143.745
2004 11 3 1 16.3586
2005 11 3 0 17.7259
2006 11 3 1 26.2952
2007 11 3 1 28.0908
2008 11 3 0 0.86204
2009 11 3 1 6.88078
2010 11 3 1 4.93696
2011 11 3 1 50.4457
2012 11 3 0 57.3344
2013 11 3 0 274.65
2014 11 3 1 15.6834
2015 11 3 1 511.538
2016 11 3 0 32.9134
1982 12 4 1 1.16514
1983 12 4 0 13.641
1984 12 4 1 13.8546
1985 12 4 0 118.334
1986 12 4 1 103.598
1987 12 4 1 46.0309
1988 12 4 1 8.76019
1989 12 4 0 2.50124
1990 12 4 1 5.31188
1991 12 4 1 11.1971
1992 12 4 0 14.0245
1993 12 4 0 0.000411516
1994 12 4 1 11.7455
1995 12 4 1 50.6127
1996 12 4 0 88.9252
1997 12 4 1 23.5285
1998 12 4 1 7.60968
1999 12 4 1 0.0186434
2000 12 4 1 6.43293
2001 12 4 0 70.4726
2002 12 4 1 147.341
2003 12 4 0 9.81354
2004 12 4 1 61.6251
2005 12 4 1 0.624784
2006 12 4 1 0.00742886
2007 12 4 1 3.90052
2008 12 4 1 0.011365
2009 12 4 1 1.37655
2010 12 4 1 2.24895e-05
2011 12 4 1 0.0917891
2012 12 4 0 2.5617
2013 12 4 0 4.74893
2014 12 4 1 9.9752e-05
2015 12 4 1 66.7591
2016 12 4 0 5.90092
1982 10 0 1 202.3 23.7
1983 10 0 0 82.2 80.4
1984 10 0 1 902.8 0.0
1985 10 0 0 1484 84.1
1986 10 0 1 774.7 37.4
1987 10 0 1 247.4 508.5
1988 10 0 1 21.4 53.3
1989 10 0 0 29.1 2.14
1990 10 0 0 65.2 151.1
1991 10 0 1 219.6 224.4
1992 10 0 0 36.4 97.4
1993 10 0 1 0.0 2.12
1994 10 0 1 189.7 2.52
1995 10 0 1 4.92 189.0
1996 10 0 0 176.0 489.0
1997 10 0 1 64.7 28.9
1998 10 0 1 896.8 2972
1999 10 0 1 17.9 1070
2000 10 0 1 18.2 5.02
2001 10 0 0 0.0 1015
2002 10 0 1 621.5 7150
2003 10 0 0 4080 175.2
2004 10 0 1 108.7 425.2
2005 10 0 0 54.7 0.0
2006 10 0 1 66.1 155.6
2007 10 0 1 255.5 645.9
2008 10 0 0 0.293 88.0
2009 10 0 1 4.05 0.0
2010 10 0 1 0.329 6.39
2011 10 0 1 101.4 0.0
2012 10 0 0 149.3 1.07
2013 10 0 0 5609 4.02
2014 10 0 1 21.6 0.0
2015 10 0 1 281.9 26.6
2016 10 0 1 980.3 305.8
1982 10 1 1 69.202
1983 10 1 0 34.8488
1984 10 1 1 33.9364
1985 10 1 0 35.423
1986 10 1 1 39.3832
1987 10 1 1 47.7589
1988 10 1 1 39.4518
1989 10 1 0 36.4652
1990 10 1 0 44.2652
1991 10 1 1 50.4028
1992 10 1 0 108.912
1993 10 1 1 94.4275
1994 10 1 1 91.6238
1995 10 1 1 31.8553
1996 10 1 0 41.9313
1997 10 1 1 140.594
1998 10 1 1 27.0074
1999 10 1 1 23.3718
2000 10 1 1 56.9948
2001 10 1 0 58.6655
2002 10 1 1 58.6166
2003 10 1 0 26.4832
2004 10 1 1 63.0026
2005 10 1 0 33.1259
2006 10 1 1 31.7837
2007 10 1 1 33.9599
2008 10 1 0 42.0108
2009 10 1 1 63.6957
2010 10 1 1 40.5601
2011 10 1 1 38.1741
2012 10 1 0 21.145
2013 10 1 0 17.031
2014 10 1 1 33.4841
2015 10 1 1 76.8168
2016 10 1 1 30.0526
1982 11 2 1 183.688
1983 11 2 1 28.8554
1984 11 2 1 42.7655
1985 11 2 0 77.5565
1986 11 2 1 118.959
1987 11 2 1 59.6101
1988 11 2 1 4.75459
1989 11 2 0 11.4436
1990 11 2 0 50.5961
1991 11 2 1 34.7118
1992 11 2 0 81.0107
1993 11 2 1 1.01151
1994 11 2 1 47.5674
1995 11 2 1 1.81641
1996 11 2 0 25.0441
1997 11 2 1 33.9869
1998 11 2 1 13.0182
1999 11 2 1 2.84245
2000 11 2 1 3.40405
2001 11 2 0 9.89738e-05
2002 11 2 1 195.165
2003 11 2 1 155.778
2004 11 2 1 35.2452
2005 11 2 0 15.3139
2006 11 2 1 12.5087
2007 11 2 1 20.6388
2008 11 2 0 0.690294
2009 11 2 1 9.42581
2010 11 2 1 2.66313
2011 11 2 1 36.0034
2012 11 2 0 22.8971
2013 11 2 0 142.825
2014 11 2 1 30.7999
2015 11 2 1 298.605
2016 11 2 0 73.9775
1982 12 3 1 2.18143
1983 12 3 0 11.7248
1984 12 3 1 14.359
1985 12 3 0 267.266
1986 12 3 1 62.1967
1987 12 3 1 41.3828
1988 12 3 1 7.91143
1989 12 3 0 2.26037
1990 12 3 1 3.57379
1991 12 3 1 4.77201
1992 12 3 0 22.6996
1993 12 3 0 0.000287681
1994 12 3 1 10.4531
1995 12 3 1 23.139
1996 12 3 0 40.3386
1997 12 3 1 16.8617
1998 12 3 1 3.76969
1999 12 3 1 0.0173169
2000 12 3 1 9.48735
2001 12 3 0 114.576
2002 12 3 1 151.284
2003 12 3 0 10.3424
2004 12 3 1 88.9705
2005 12 3 1 1.91178
2006 12 3 1 0.00414134
2007 12 3 1 2.73291
2008 12 3 1 0.00951376
2009 12 3 1 1.28084
2010 12 3 1 6.71794e-05
2011 12 3 1 0.0864323
2012 12 3 0 2.43428
2013 12 3 0 8.89606
2014 12 3 1 8.91917e-05
2015 12 3 1 47.1027
2016 12 3 0 14.038
1983 01 4 1 1.02065
1984 01 4 1 0.15461
1985 01 4 1 0.326048
1986 01 4 1 25.6461
1987 01 4 1 140.05
1988 01 4 1 140.187
1989 01 4 1 0.167338
1990 01 4 0 0.0178102
1991 01 4 1 4.95673
1992 01 4 1 251.164
1993 01 4 0 4.67524
1994 01 4 0 5.48528e-05
1995 01 4 1 35.1978
1996 01 4 1 1.87485
1997 01 4 0 99.5543
1998 01 4 1 43.9073
1999 01 4 1 839.386
2000 01 4 1 9.09427
2001 01 4 1 80.0706
2002 01 4 0 62.2077
2003 01 4 1 89.5381
2004 01 4 0 45.7528
2005 01 4 1 404.748
2006 01 4 1 0.287753
2007 01 4 1 2.8102
2008 01 4 1 113.857
2009 01 4 1 0.140485
2010 01 4 1 0.235862
2011 01 4 1 6.10152e-05
2012 01 4 1 0.000119253
2013 01 4 0 0.0881372
2014 01 4 0 0.557341
2015 01 4 1 0.000155765
2016 01 4 1 74.9656
2017 01 4 0 58.903
1982 11 0 1 1.90 202.3
1983 11 0 1 58.2 82.2
1984 11 0 1 168.9 902.8
1985 11 0 0 1402 1484
1986 11 0 1 286.5 774.7
1987 11 0 1 150.5 247.4
1988 11 0 1 93.0 21.4
1989 11 0 0 19.6 29.1
1990 11 0 0 24.0 65.2
1991 11 0 1 57.4 219.6
1992 11 0 0 69.6 36.4
1993 11 0 1 0.0 0.0
1994 11 0 1 30.8 189.7
1995 11 0 1 321.3 4.92
1996 11 0 0 599.4 176.0
1997 11 0 1 30.7 64.7
1998 11 0 1 597.7 896.8
1999 11 0 1 5.70 17.9
2000 11 0 1 577.2 18.2
2001 11 0 0 1442 0.0
2002 11 0 1 1586 621.5
2003 11 0 1 181.8 4080
2004 11 0 1 445.3 108.7
2005 11 0 0 6.47 54.7
2006 11 0 1 0.090 66.1
2007 11 0 1 137.1 255.5
2008 11 0 0 0.056 0.293
2009 11 0 1 8.28 4.05
2010 11 0 1 0.0 0.329
2011 11 0 1 0.672 101.4
2012 11 0 0 7.14 149.3
2013 11 0 0 74.6 5609
2014 11 0 1 0.0 21.6
2015 11 0 1 79.6 281.9
2016 11 0 0 133.6 980.3
1982 11 1 1 179.634
1983 11 1 1 6.37651
1984 11 1 1 38.6155
1985 11 1 0 43.3067
1986 11 1 1 194.157
1987 11 1 1 36.763
1988 11 1 1 4.35131
1989 11 1 0 15.2581
1990 11 1 0 55.1397
1991 11 1 1 60.5061
1992 11 1 0 40.8986
1993 11 1 1 0.708361
1994 11 1 1 48.2828
1995 11 1 1 3.12095
1996 11 1 0 31.629
1997 11 1 1 14.3834
1998 11 1 1 21.1162
1999 11 1 1 3.1903
2000 11 1 1 2.79979
2001 11 1 0 0.000156416
2002 11 1 1 182.557
2003 11 1 1 109.531
2004 11 1 1 38.5317
2005 11 1 0 16.6625
2006 11 1 1 34.6361
2007 11 1 1 32.4098
2008 11 1 0 0.836993
2009 11 1 1 9.74899
2010 11 1 1 4.06191
2011 11 1 1 38.2503
2012 11 1 0 31.2913
2013 11 1 0 264.734
2014 11 1 1 41.94
2015 11 1 1 358.46
2016 11 1 0 29.3565
1982 12 2 1 3.20624
1983 12 2 0 2.89814
1984 12 2 1 22.7129
1985 12 2 0 367.392
1986 12 2 1 100.948
1987 12 2 1 9.32063
1988 12 2 1 2.04582
1989 12 2 0 6.20972
1990 12 2 1 23.4357
1991 12 2 1 27.4876
1992 12 2 0 3.25829
1993 12 2 0 0.000296695
1994 12 2 1 33.4127
1995 12 2 1 6.53809
1996 12 2 0 26.8848
1997 12 2 1 6.64861
1998 12 2 1 4.33816
1999 12 2 1 0.0858415
2000 12 2 1 58.9193
2001 12 2 0 118.677
2002 12 2 1 284.63
2003 12 2 0 11.9875
2004 12 2 1 103.131
2005 12 2 1 0.337335
2006 12 2 1 0.0356464
2007 12 2 1 4.16057
2008 12 2 1 0.00199294
2009 12 2 1 20.4512
2010 12 2 1 1.72927e-05
2011 12 2 1 0.085997
2012 12 2 0 2.13379
2013 12 2 0 13.7517
2014 12 2 1 8.50934e-05
2015 12 2 1 7.66195
2016 12 2 0 3.18562
1983 01 3 1 1.4234
1984 01 3 1 0.340742
1985 01 3 1 1.24131
1986 01 3 1 88.0438
1987 01 3 1 27.2198
1988 01 3 1 59.2885
1989 01 3 1 0.0909511
1990 01 3 0 0.00704686
1991 01 3 1 6.57082
1992 01 3 1 217.603
1993 01 3 0 32.2016
1994 01 3 0 0.000609038
1995 01 3 1 37.4237
1996 01 3 1 3.85233
1997 01 3 0 58.2228
1998 01 3 1 4.23892
1999 01 3 1 379.241
2000 01 3 1 5.06268
2001 01 3 1 92.7443
2002 01 3 0 405.888
2003 01 3 1 127.459
2004 01 3 0 82.0005
2005 01 3 1 188.471
2006 01 3 1 0.0443288
2007 01 3 1 1.26764
2008 01 3 1 90.6284
2009 01 3 1 0.561945
2010 01 3 1 0.569262
2011 01 3 1 4.37686e-05
2012 01 3 1 9.98339e-05
2013 01 3 0 0.0509461
2014 01 3 0 1.02053
2015 01 3 1 0.000279245
2016 01 3 1 12.1554
2017 01 3 0 50.4113
1983 02 4 1 0.585778
1984 02 4 0 22.0824
1985 02 4 1 270.381
1986 02 4 1 4.13331
1987 02 4 1 50.7213
1988 02 4 0 22.8689
1989 02 4 1 0.143648
1990 02 4 0 0.000702667
1991 02 4 0 4.49158
1992 02 4 1 208.177
1993 02 4 1 30.7071
1994 02 4 0 0.00101708
1995 02 4 1 19.2157
1996 02 4 1 0.00101346
1997 02 4 0 21.9982
1998 02 4 1 18.7404
1999 02 4 1 48.8093
2000 02 4 1 1.18559
2001 02 4 1 75.9239
2002 02 4 0 23.143
2003 02 4 1 115.724
2004 02 4 0 24.0243
2005 02 4 0 100.961
2006 02 4 1 0.242309
2007 02 4 0 38.8593
2008 02 4 1 26.7846
