1982 01 3 81.2 97.7481 22.7847 39.1096
1983 01 3 0.574 97.7481 85.4631 26.0219
1984 01 3 24.1 97.7481 6.37741 1.11328
1985 01 3 617.5 97.7481 3.33323 14.8353
1986 01 3 5.92 97.7481 12.1236 23.856
1987 01 3 241.3 97.7481 90.1168 44.983
1988 01 3 106.5 97.7481 9.39149 12.4361
1989 01 3 0.080 97.7481 2.1378 2.05545
1990 01 3 0.0 97.7481 1.81068 0.172634
1991 01 3 5.72 97.7481 17.9018 16.8957
1992 01 3 917.9 97.7481 35.0591 29.7694
1993 01 3 74.3 97.7481 3.41375 51.6659
1994 01 3 0.0 97.7481 0.481875 0.367899
1995 01 3 23.6 97.7481 5.48431 36.7315
1996 01 3 0.0 97.7481 3.42503 2.33202
1997 01 3 68.9 97.7481 14.7527 12.5563
1998 01 3 19.4 97.7481 14.7314 8.17459
1999 01 3 204.0 97.7481 6.28686 1.37024
2000 01 3 0.772 97.7481 2.14732 0.430156
2001 01 3 135.8 97.7481 25.3345 10.5153
2002 01 3 111.8 97.7481 55.6054 23.5462
2003 01 3 89.7 97.7481 20.6471 9.36775
2004 01 3 37.9 97.7481 9.43927 89.1429
2005 01 3 259.5 97.7481 14.486 12.9112
2006 01 3 0.157 97.7481 1.31029 3.72237
2007 01 3 84.0 97.7481 17.6527 23.236
2008 01 3 80.1 97.7481 4.96604 12.4418
2009 01 3 0.121 97.7481 21.3635 2.75097
2010 01 3 194.1 97.7481 39.1676 25.4282
2011 01 3 0.283 97.7481 2.24049 1.06808
2012 01 3 0.0 97.7481 0.227375 0.0394097
2013 01 3 0.0 97.7481 0.600168 19.9047
2014 01 3 0.155 97.7481 0.747713 36.2813
2015 01 3 0.0 97.7481 0.0200228 0.0459301
2016 01 3 35.8 97.7481 0.257917 6.66599
1982 02 3 46.4 69.1962 47.3664 19.3957
1983 02 3 1.17 69.1962 0.0384534 3.47386
1984 02 3 0.191 69.1962 0.335837 0.66136
1985 02 3 72.2 69.1962 102.409 16.9077
1986 02 3 4.85 69.1962 1.23034 1.33685
1987 02 3 147.5 69.1962 88.0713 90.3434
1988 02 3 66.0 69.1962 13.7976 22.3037
1989 02 3 0.354 69.1962 1.01194 0.442905
1990 02 3 0.0 69.1962 151.788 86.6049
1991 02 3 62.8 69.1962 1.14924 1.71345
1992 02 3 912.8 69.1962 818.214 841.313
1993 02 3 87.3 69.1962 60.6584 80.4862
1994 02 3 0.0 69.1962 9.22001 6.66977
1995 02 3 2.73 69.1962 9.00622 6.18632
1996 02 3 0.0 69.1962 -9.0985e-05 -9.51019e-05
1997 02 3 10.4 69.1962 52.2028 62.6572
1998 02 3 3.04 69.1962 4.8501 26.0628
1999 02 3 106.4 69.1962 97.362 32.5355
2000 02 3 2.77 69.1962 84.737 15.308
2001 02 3 89.9 69.1962 106.827 60.4376
2002 02 3 56.5 69.1962 3.563 0.52808
2003 02 3 80.9 69.1962 32.832 79.7483
2004 02 3 88.6 69.1962 193.351 110.7
2005 02 3 232.2 69.1962 439.971 209.599
2006 02 3 0.171 69.1962 0.055013 0.16104
2007 02 3 13.0 69.1962 2.44249 13.4758
