1982 01 4 22.1 27.3461 19.1845 13.8511
1983 01 4 46.5 27.3461 30.6089 8.01425
1984 01 4 26.1 27.3461 5.89299 4.79939
1985 01 4 78.4 27.3461 38.8003 25.5109
1986 01 4 18.4 27.3461 9.10944 5.24577
1987 01 4 61.5 27.3461 90.0718 89.7986
1988 01 4 13.5 27.3461 6.69513 29.4665
1989 01 4 3.14 27.3461 5.47658 12.5275
1990 01 4 26.3 27.3461 60.5149 53.8678
1991 01 4 31.8 27.3461 6.34061 6.3345
1992 01 4 129.2 27.3461 86.416 115.99
1993 01 4 27.8 27.3461 25.6691 24.8912
1994 01 4 1.33 27.3461 1.21965 1.23491
1995 01 4 0.605 27.3461 0.161002 0.0769808
1996 01 4 2.36 27.3461 0.253582 0.540092
1997 01 4 10.0 27.3461 28.4652 18.3003
1998 01 4 8.87 27.3461 21.7928 10.0277
1999 01 4 0.950 27.3461 3.10189 9.61981
2000 01 4 0.329 27.3461 1173.92 1595.39
2001 01 4 77.1 27.3461 181.239 78.9314
2002 01 4 6.30 27.3461 18.7104 19.4425
2003 01 4 16.7 27.3461 5.30486 4.64692
2004 01 4 2.42 27.3461 167.546 109.48
2005 01 4 120.1 27.3461 80.0174 102.623
2006 01 4 14.9 27.3461 11.8716 16.9357
2007 01 4 37.9 27.3461 75.0324 45.5719
2008 01 4 20.5 27.3461 5.72854 6.05619
2009 01 4 27.2 27.3461 15.7215 8.92465
2010 01 4 13.4 27.3461 59.7255 52.4381
2011 01 4 24.3 27.3461 10.5411 18.9828
2012 01 4 3.66 27.3461 1.56165 2.23759
2013 01 4 2.70 27.3461 0.586272 0.359417
2014 01 4 8.35 27.3461 2.5349 3.24808
2015 01 4 32.7 27.3461 15.9403 13.0954
2016 01 4 39.7 27.3461 14.0395 23.0228
1982 02 4 23.0 40.1112 82.5979 40.8688
1983 02 4 41.9 40.1112 132.717 197.702
1984 02 4 13.9 40.1112 33.6796 38.3966
1985 02 4 57.5 40.1112 159.563 22.7818
1986 02 4 17.9 40.1112 102.52 34.8261
1987 02 4 124.1 40.1112 640.356 126.513
1988 02 4 16.2 40.1112 33.018 64.3586
1989 02 4 29.6 40.1112 32.1206 25.0836
1990 02 4 11.0 40.1112 156.939 71.1262
1991 02 4 14.3 40.1112 8.92412 66.2944
1992 02 4 427.4 40.1112 1155.52 118.244
1993 02 4 47.1 40.1112 35.0242 59.9623
1994 02 4 3.27 40.1112 9.48001 97.2238
1995 02 4 0.038 40.1112 24.1951 94.8329
1996 02 4 0.728 40.1112 9.16928 42.2133
1997 02 4 142.6 40.1112 138.232 104.131
1998 02 4 9.54 40.1112 73.3053 203.552
1999 02 4 0.005 40.1112 5.54373 12.8773
2000 02 4 1.89 40.1112 6.23771 15.5773
2001 02 4 81.4 40.1112 82.9971 45.3218
2002 02 4 9.27 40.1112 24.4989 28.7778
2003 02 4 9.79 40.1112 25.3432 93.4856
2004 02 4 5.35 40.1112 41.6168 32.2952
2005 02 4 88.5 40.1112 74.0473 78.8076
2006 02 4 12.3 40.1112 18.1845 46.4508
2007 02 4 34.0 40.1112 58.2247 51.5622
2008 02 4 13.8 40.1112 36.1127 17.4269
2009 02 4 23.9 40.1112 15.3851 12.6845
2010 02 4 51.0 40.1112 41.6315 44.5822
2011 02 4 23.8 40.1112 7.55289 14.5377
