Y	M	L	ENSO	(m,m0)_(CV)
1994 01 2 0 150.298
1995 01 2 1 248.575
1996 01 2 1 147.586
1997 01 2 0 289.536
1998 01 2 1 204.661
1999 01 2 1 251.648
2000 01 2 1 162.355
2001 01 2 1 394.197
2002 01 2 0 255.715
2003 01 2 1 201.344
2004 01 2 0 161.645
2005 01 2 1 330.385
2006 01 2 1 147.554
2007 01 2 1 119.699
2008 01 2 1 212.081
2009 01 2 1 131.829
2010 01 2 1 166.062
2011 01 2 1 140.127
2012 01 2 1 152.656
2013 01 2 0 74.1892
2014 01 2 0 137.757
2015 01 2 1 88.501
2016 01 2 1 194.669
2017 01 2 0 237.555
1983 02 3 1 204.313
1984 02 3 0 110.565
1985 02 3 1 2486.97
1986 02 3 1 162.087
1987 02 3 1 804.759
1988 02 3 0 360.325
1989 02 3 1 205.983
1990 02 3 0 194.786
1991 02 3 0 250.357
1992 02 3 1 724.057
1993 02 3 1 426.476
1994 02 3 0 238.192
1995 02 3 1 389.118
1996 02 3 1 139.089
1997 02 3 0 179.209
1998 02 3 1 307.257
1999 02 3 1 234.45
2000 02 3 1 139.275
2001 02 3 1 509.44
2002 02 3 0 241.9
2003 02 3 1 291.96
2004 02 3 0 217.389
2005 02 3 0 361.395
2006 02 3 1 176.58
2007 02 3 0 192.978
2008 02 3 1 193.167
2009 02 3 1 112.553
2010 02 3 1 590.636
2011 02 3 1 99.9233
2012 02 3 1 99.5661
2013 02 3 0 154.556
2014 02 3 0 141.188
2015 02 3 1 133.567
2016 02 3 1 274.286
2017 02 3 0 201.137
1983 03 4 1 443.281
1984 03 4 0 135.7
1985 03 4 1 308.166
1986 03 4 0 384.456
1987 03 4 1 550.339
1988 03 4 0 330.143
1989 03 4 1 354.695
1990 03 4 0 200.276
1991 03 4 0 169.741
1992 03 4 1 4048.68
1993 03 4 1 312.57
1994 03 4 0 231.014
1995 03 4 0 316.156
1996 03 4 0 181.475
1997 03 4 0 838.118
1998 03 4 1 532.33
1999 03 4 1 156.076
2000 03 4 1 131.199
2001 03 4 0 440.271
2002 03 4 0 278.494
2003 03 4 1 301.282
2004 03 4 0 168.837
2005 03 4 0 397.735
2006 03 4 1 162.223
2007 03 4 0 146.797
2008 03 4 1 194.026
2009 03 4 1 137.551
2010 03 4 1 733.023
2011 03 4 1 139.583
2012 03 4 0 251.039
2013 03 4 0 118.188
2014 03 4 0 140.785
2015 03 4 1 111.338
2016 03 4 1 213.613
2017 03 4 0 321.229
