Y	M	L	ENSO	(m,m0)_(CV)
2001 08 3 0 0.311636
2002 08 3 1 119.662
2003 08 3 0 3.39643
2004 08 3 1 4.8146
2005 08 3 0 0.555241
2006 08 3 0 0.179312
2007 08 3 0 12.6762
2008 08 3 0 3.37796
2009 08 3 1 5.08979
2010 08 3 1 2.47907
2011 08 3 0 0.0150477
2012 08 3 1 0.00778153
2013 08 3 0 50.1068
2014 08 3 0 15.724
2015 08 3 1 1524.36
2016 08 3 0 68.3402
1983 09 4 0 9.82979
1984 09 4 0 11.5074
1985 09 4 0 9.27813
1986 09 4 1 9.87664
1987 09 4 1 11.1693
1988 09 4 1 3.10226
1989 09 4 0 3.44574
1990 09 4 0 76.1969
1991 09 4 1 289.073
1992 09 4 0 28.5988
1993 09 4 1 8.43496
1994 09 4 1 3.06663
1995 09 4 0 73.6945
1996 09 4 0 17.9102
1997 09 4 1 217.066
1998 09 4 0 0.0264017
1999 09 4 1 0.25035
2000 09 4 0 0.0112702
2001 09 4 0 0.00381223
2002 09 4 1 48.9398
2003 09 4 0 2.91299
2004 09 4 1 108.343
2005 09 4 0 496.898
2006 09 4 1 0.00242854
2007 09 4 1 525.798
2008 09 4 0 64.8262
2009 09 4 1 63.505
2010 09 4 1 21.8485
2011 09 4 0 0.473977
2012 09 4 1 0.0174617
2013 09 4 0 38.9633
2014 09 4 1 3.41854
2015 09 4 1 20.678
2016 09 4 0 79.8503
1983 07 0 0 57.1 104.9
1984 07 0 0 0.0 1.10
1985 07 0 0 85.9 471.7
1986 07 0 0 264.3 496.6
1987 07 0 1 167.9 742.9
1988 07 0 1 100.8 70.9
1989 07 0 0 10.2 344.3
1990 07 0 0 27.4 352.9
1991 07 0 1 251.9 2025
1992 07 0 1 522.5 1898
1993 07 0 1 21.9 284.4
1994 07 0 0 15.0 61.1
1995 07 0 0 30.9 232.5
1996 07 0 0 10.0 78.0
1997 07 0 1 115.5 841.3
1998 07 0 1 30.7 8.39
1999 07 0 1 8.20 262.9
2000 07 0 0 153.5 92.6
2001 07 0 0 0.096 20.2
2002 07 0 1 518.3 151.8
2003 07 0 0 30.3 662.4
2004 07 0 1 175.3 109.9
2005 07 0 0 10.0 102.2
2006 07 0 0 0.594 9.90
2007 07 0 0 453.9 941.6
2008 07 0 0 15.3 250.6
2009 07 0 1 45.7 169.2
2010 07 0 1 194.9 115.5
2011 07 0 0 0.0 0.100
2012 07 0 1 0.0 0.002
2013 07 0 0 102.2 66.7
2014 07 0 0 11.1 73.4
2015 07 0 1 212.9 746.1
2016 07 0 0 67.4 1744
1983 07 1 0 54.1816
1984 07 1 0 0.206001
1985 07 1 0 76.313
1986 07 1 0 110.081
1987 07 1 1 146.303
1988 07 1 1 5.93425
1989 07 1 0 82.5167
1990 07 1 0 58.4071
1991 07 1 1 710.662
1992 07 1 1 378.965
1993 07 1 1 35.681
1994 07 1 0 4.18056
1995 07 1 0 44.0189
1996 07 1 0 23.4196
1997 07 1 1 201.98
1998 07 1 1 0.410159
1999 07 1 1 263.219
2000 07 1 0 3.78651
2001 07 1 0 4.44786
2002 07 1 1 34.7057
2003 07 1 0 108.037
2004 07 1 1 10.8362
2005 07 1 0 28.4663
2006 07 1 0 0.63602
2007 07 1 0 337.54
2008 07 1 0 57.2548
2009 07 1 1 36.7113
2010 07 1 1 18.3666
2011 07 1 0 0.000491667
2012 07 1 1 -9.80347e-05
2013 07 1 0 8.52925
2014 07 1 0 17.798
2015 07 1 1 73.0207
2016 07 1 0 324.628
1983 08 2 0 0.886948
1984 08 2 0 0.0025416
1985 08 2 0 390.118
1986 08 2 0 6.55552
1987 08 2 1 45.589
1988 08 2 1 17.9248
1989 08 2 0 4.1253
1990 08 2 0 5.67465
1991 08 2 1 5.24613
1992 08 2 0 2.83315
1993 08 2 0 6.62903
1994 08 2 1 14.0304
1995 08 2 0 2.58758
1996 08 2 0 0.473766
1997 08 2 1 4.26145
1998 08 2 1 3.63288
1999 08 2 1 1.01695
2000 08 2 0 2.38292
2001 08 2 0 1.23251
2002 08 2 1 21.2914
2003 08 2 0 3.30736
2004 08 2 1 49.5889
2005 08 2 0 0.771917
2006 08 2 0 0.0749472
2007 08 2 0 525.256
2008 08 2 0 0.330042
2009 08 2 1 1.07156
2010 08 2 1 6.62208
2011 08 2 0 0.000298731
2012 08 2 1 -1.88216e-05
2013 08 2 0 1.89137
2014 08 2 0 1.39589
2015 08 2 1 40.4666
2016 08 2 0 5.03261
1983 09 3 0 20.1206
1984 09 3 0 20.7443
1985 09 3 0 26.85
1986 09 3 1 21.9808
1987 09 3 1 19.9815
1988 09 3 1 11.1033
1989 09 3 0 1.56771
1990 09 3 0 55.1998
1991 09 3 1 104.091
1992 09 3 0 254.452
1993 09 3 1 28.0214
1994 09 3 1 6.30977
1995 09 3 0 94.778
1996 09 3 0 26.7358
1997 09 3 1 59.8049
1998 09 3 0 0.144125
1999 09 3 1 5.25377
2000 09 3 0 0.0682806
2001 09 3 0 0.00787864
2002 09 3 1 20.2848
2003 09 3 0 2.4776
2004 09 3 1 116.504
2005 09 3 0 558.748
2006 09 3 1 0.00392861
2007 09 3 1 938.716
2008 09 3 0 26.0195
2009 09 3 1 22.5891
2010 09 3 1 25.3097
2011 09 3 0 0.390076
2012 09 3 1 0.11622
2013 09 3 0 1.48893
2014 09 3 1 0.775935
2015 09 3 1 5.84145
2016 09 3 0 25.3507
1983 10 4 0 1.6744
1984 10 4 1 13.0929
1985 10 4 0 28.8698
1986 10 4 1 23.6277
1987 10 4 1 265.989
1988 10 4 1 11.8294
1989 10 4 0 22.4807
1990 10 4 0 154.468
1991 10 4 1 262.604
1992 10 4 0 89.4269
1993 10 4 1 73.1547
1994 10 4 1 38.4345
1995 10 4 1 145.682
1996 10 4 0 52.5157
1997 10 4 1 28.946
1998 10 4 1 0.802465
1999 10 4 1 0.0779739
2000 10 4 1 0.343067
2001 10 4 0 39.3265
2002 10 4 1 28.1667
2003 10 4 0 14.4732
2004 10 4 1 34.6151
2005 10 4 0 53.706
2006 10 4 1 17.8006
2007 10 4 1 34.1412
2008 10 4 0 15.7894
2009 10 4 1 103.126
2010 10 4 1 68.7607
2011 10 4 1 0.0321442
2012 10 4 0 5.21713
2013 10 4 0 6.58736
2014 10 4 1 74.8345
2015 10 4 1 4.11927
2016 10 4 1 38.3165
1983 08 0 0 8.52 57.1
1984 08 0 0 7.16 0.0
1985 08 0 0 31.2 85.9
1986 08 0 0 12.5 264.3
1987 08 0 1 33.2 167.9
1988 08 0 1 11.6 100.8
1989 08 0 0 0.505 10.2
1990 08 0 0 151.4 27.4
1991 08 0 1 497.9 251.9
1992 08 0 0 301.5 522.5
1993 08 0 0 11.5 21.9
1994 08 0 1 3.05 15.0
1995 08 0 0 578.9 30.9
1996 08 0 0 41.3 10.0
1997 08 0 1 43.2 115.5
1998 08 0 1 0.0 30.7
1999 08 0 1 0.0 8.20
2000 08 0 0 0.0 153.5
2001 08 0 0 0.0 0.096
2002 08 0 1 16.6 518.3
2003 08 0 0 1.00 30.3
2004 08 0 1 146.0 175.3
2005 08 0 0 2672 10.0
2006 08 0 0 0.0 0.594
2007 08 0 0 1821 453.9
2008 08 0 0 30.1 15.3
2009 08 0 1 39.3 45.7
2010 08 0 1 48.5 194.9
2011 08 0 0 0.041 0.0
2012 08 0 1 0.0 0.0
2013 08 0 0 8.21 102.2
2014 08 0 0 0.110 11.1
2015 08 0 1 4.80 212.9
2016 08 0 0 54.1 67.4
1983 08 1 0 1.36328
1984 08 1 0 0.136832
1985 08 1 0 24.7107
1986 08 1 0 23.8096
1987 08 1 1 5.79678
1988 08 1 1 2.97516
1989 08 1 0 3.05442
1990 08 1 0 16.1046
1991 08 1 1 10.6414
1992 08 1 0 178.685
1993 08 1 0 32.0065
1994 08 1 1 15.6815
1995 08 1 0 0.188307
1996 08 1 0 2.2315
1997 08 1 1 20.7018
1998 08 1 1 0.588342
1999 08 1 1 1.21001
2000 08 1 0 33.2083
2001 08 1 0 0.495461
2002 08 1 1 35.6178
2003 08 1 0 0.256198
2004 08 1 1 13.1664
2005 08 1 0 2.85507
2006 08 1 0 0.383271
2007 08 1 0 287.932
2008 08 1 0 0.496713
2009 08 1 1 0.701218
2010 08 1 1 1.65408
2011 08 1 0 -9.09749e-05
2012 08 1 1 0.046905
2013 08 1 0 14.2442
2014 08 1 0 0.322453
2015 08 1 1 23.2692
2016 08 1 0 0.215237
1983 09 2 0 88.4335
1984 09 2 0 33.1983
1985 09 2 0 119.835
1986 09 2 1 42.4199
1987 09 2 1 92.1051
1988 09 2 1 10.1493
1989 09 2 0 5.50323
1990 09 2 0 98.215
1991 09 2 1 154.544
1992 09 2 0 128.471
1993 09 2 1 4.90891
1994 09 2 1 18.221
1995 09 2 0 43.8845
1996 09 2 0 14.5398
1997 09 2 1 185.835
1998 09 2 0 0.0193329
1999 09 2 1 0.274624
2000 09 2 0 0.00596876
2001 09 2 0 0.0194846
2002 09 2 1 226.829
2003 09 2 0 0.0616714
2004 09 2 1 25.9926
2005 09 2 0 391.055
2006 09 2 1 0.0369924
2007 09 2 1 3883.28
2008 09 2 0 53.3316
2009 09 2 1 73.981
2010 09 2 1 3.43282
2011 09 2 0 0.0372942
2012 09 2 1 0.00930544
2013 09 2 0 3.51246
2014 09 2 1 0.164267
2015 09 2 1 0.562955
2016 09 2 0 9.92496
1983 10 3 0 8.67532
1984 10 3 1 13.3336
1985 10 3 0 8.03576
1986 10 3 1 259.412
1987 10 3 1 20.0425
1988 10 3 1 44.648
1989 10 3 0 91.5296
1990 10 3 0 343.684
1991 10 3 1 134.712
1992 10 3 0 258.423
1993 10 3 1 143.993
1994 10 3 1 50.817
1995 10 3 1 56.7272
1996 10 3 0 181.767
1997 10 3 1 100.566
1998 10 3 1 2.38774
1999 10 3 1 0.142047
2000 10 3 1 0.594873
2001 10 3 0 15.1492
2002 10 3 1 10.6814
2003 10 3 0 17.0868
2004 10 3 1 106.048
2005 10 3 0 66.1139
2006 10 3 1 19.8547
2007 10 3 1 30.3447
2008 10 3 0 29.7399
2009 10 3 1 96.7601
2010 10 3 1 35.4378
2011 10 3 1 0.0275302
2012 10 3 0 1.37103
2013 10 3 0 4.49943
2014 10 3 1 51.4811
2015 10 3 1 0.874631
2016 10 3 1 6.61161
1983 11 4 1 46.7263
1984 11 4 1 64.1419
1985 11 4 0 94.6243
1986 11 4 1 268.278
1987 11 4 1 38.7493
1988 11 4 1 35.2992
1989 11 4 0 22.5783
1990 11 4 0 69.2874
1991 11 4 1 92.1626
1992 11 4 0 43.6624
1993 11 4 1 106.539
1994 11 4 1 114.572
1995 11 4 1 33.4414
1996 11 4 0 35.6935
1997 11 4 1 28.2064
1998 11 4 1 2.27166
1999 11 4 1 0.00537628
2000 11 4 1 55.1929
2001 11 4 0 51.7924
2002 11 4 1 55.7233
2003 11 4 1 5.8394
2004 11 4 1 26.049
2005 11 4 0 32.1094
2006 11 4 1 7.85138
2007 11 4 1 61.3011
2008 11 4 0 22.1503
2009 11 4 1 68.0906
2010 11 4 1 45.7838
2011 11 4 1 6.85781
2012 11 4 0 81.9245
2013 11 4 0 0.0345169
2014 11 4 1 0.494157
2015 11 4 1 2.28454
2016 11 4 0 6.19905
1983 09 0 0 0.338 8.52
1984 09 0 0 3.16 7.16
1985 09 0 0 13.8 31.2
1986 09 0 1 327.7 12.5
1987 09 0 1 66.8 33.2
1988 09 0 1 258.7 11.6
1989 09 0 0 81.6 0.505
1990 09 0 0 955.7 151.4
1991 09 0 1 295.2 497.9
1992 09 0 0 148.3 301.5
1993 09 0 1 40.2 11.5
1994 09 0 1 38.7 3.05
1995 09 0 0 271.2 578.9
1996 09 0 0 195.1 41.3
1997 09 0 1 12.7 43.2
1998 09 0 0 0.0 0.0
1999 09 0 1 0.0 0.0
2000 09 0 0 0.0 0.0
2001 09 0 0 18.6 0.0
2002 09 0 1 15.3 16.6
2003 09 0 0 9.34 1.00
2004 09 0 1 26.5 146.0
2005 09 0 0 115.5 2672
2006 09 0 1 2.94 0.0
2007 09 0 1 240.6 1821
2008 09 0 0 53.9 30.1
2009 09 0 1 17.0 39.3
2010 09 0 1 286.7 48.5
2011 09 0 0 0.0 0.041
2012 09 0 1 0.074 0.0
2013 09 0 0 0.048 8.21
2014 09 0 1 22.3 0.110
2015 09 0 1 0.150 4.80
2016 09 0 0 268.1 54.1
1983 09 1 0 33.4925
1984 09 1 0 10.0128
1985 09 1 0 90.3692
1986 09 1 1 37.2913
1987 09 1 1 52.1605
1988 09 1 1 4.58216
1989 09 1 0 1.04844
1990 09 1 0 9.08524
1991 09 1 1 1247.96
1992 09 1 0 63.088
1993 09 1 1 18.328
1994 09 1 1 2.63298
1995 09 1 0 38.1124
1996 09 1 0 33.2142
1997 09 1 1 89.4802
1998 09 1 0 0.0112287
1999 09 1 1 0.065272
2000 09 1 0 0.00376827
2001 09 1 0 0.0154762
2002 09 1 1 11.6833
2003 09 1 0 0.765535
2004 09 1 1 143.313
2005 09 1 0 117.178
2006 09 1 1 0.0326189
2007 09 1 1 457.906
2008 09 1 0 7.79731
2009 09 1 1 150.297
2010 09 1 1 2.86754
2011 09 1 0 0.308764
2012 09 1 1 0.0664027
2013 09 1 0 9.98745
2014 09 1 1 8.85242
2015 09 1 1 15.5616
2016 09 1 0 3621.66
1983 10 2 0 9.24534
1984 10 2 1 24.4428
1985 10 2 0 32.8656
1986 10 2 1 60.1846
1987 10 2 1 21.2372
1988 10 2 1 7.7506
1989 10 2 0 12.0055
1990 10 2 0 30.8751
1991 10 2 1 67.2758
1992 10 2 0 294.823
1993 10 2 1 169.705
1994 10 2 1 670.468
1995 10 2 1 10.5667
1996 10 2 0 52.3559
1997 10 2 1 444.594
1998 10 2 1 3.41674
1999 10 2 1 4.91789
2000 10 2 1 17.1935
2001 10 2 0 14.873
2002 10 2 1 14.8761
2003 10 2 0 9.76331
2004 10 2 1 84.3276
2005 10 2 0 19.9588
2006 10 2 1 28.7436
2007 10 2 1 42.1118
2008 10 2 0 20.073
2009 10 2 1 145.505
2010 10 2 1 1.95409
2011 10 2 1 0.20356
2012 10 2 0 2.64897
2013 10 2 0 2.59005
2014 10 2 1 4.05934
2015 10 2 1 5.33247
2016 10 2 1 0.711892
1983 11 3 1 52.6095
1984 11 3 1 66.0306
1985 11 3 0 80.0657
1986 11 3 1 266.989
1987 11 3 1 32.6883
1988 11 3 1 44.5767
1989 11 3 0 21.947
1990 11 3 0 48.6333
1991 11 3 1 79.1979
1992 11 3 0 40.4989
1993 11 3 1 76.1981
1994 11 3 1 96.3895
1995 11 3 1 40.1266
1996 11 3 0 36.586
1997 11 3 1 19.6783
1998 11 3 1 2.44486
1999 11 3 1 0.00334725
2000 11 3 1 46.7862
2001 11 3 0 46.274
2002 11 3 1 41.055
2003 11 3 1 5.6328
2004 11 3 1 19.3822
2005 11 3 0 28.9642
2006 11 3 1 7.14497
2007 11 3 1 58.4459
2008 11 3 0 33.1369
2009 11 3 1 50.8475
2010 11 3 1 92.9269
2011 11 3 1 7.41481
2012 11 3 0 35.2499
2013 11 3 0 0.0326165
2014 11 3 1 0.446226
2015 11 3 1 1.76632
2016 11 3 0 8.2762
1983 12 4 0 60.7421
1984 12 4 1 73.4663
1985 12 4 0 37.2428
1986 12 4 1 123.028
1987 12 4 1 21.5978
1988 12 4 1 35.0381
1989 12 4 0 19.5502
1990 12 4 1 42.111
1991 12 4 1 86.2553
1992 12 4 0 57.962
1993 12 4 0 39.7915
1994 12 4 1 55.8364
1995 12 4 1 31.0913
1996 12 4 0 59.6863
1997 12 4 1 38.518
1998 12 4 1 13.6814
1999 12 4 1 4.72609
2000 12 4 1 73.6317
2001 12 4 0 45.6622
2002 12 4 1 86.7354
2003 12 4 0 10.8939
2004 12 4 1 80.3684
2005 12 4 1 30.4127
2006 12 4 1 11.1811
2007 12 4 1 68.2143
2008 12 4 1 25.364
2009 12 4 1 41.5206
2010 12 4 1 12.5325
2011 12 4 1 0.285677
2012 12 4 0 7.49182
2013 12 4 0 46.8807
2014 12 4 1 49.5749
2015 12 4 1 129.549
2016 12 4 0 58.969
1983 10 0 0 75.9 0.338
1984 10 0 1 102.7 3.16
1985 10 0 0 212.5 13.8
1986 10 0 1 2566 327.7
1987 10 0 1 32.6 66.8
1988 10 0 1 35.1 258.7
1989 10 0 0 9.70 81.6
1990 10 0 0 123.4 955.7
1991 10 0 1 287.4 295.2
1992 10 0 0 49.4 148.3
1993 10 0 1 257.2 40.2
1994 10 0 1 347.8 38.7
1995 10 0 1 44.1 271.2
1996 10 0 0 37.9 195.1
1997 10 0 1 14.7 12.7
1998 10 0 1 1.01 0.0
1999 10 0 1 0.0 0.0
2000 10 0 1 90.1 0.0
2001 10 0 0 72.1 18.6
2002 10 0 1 62.7 15.3
2003 10 0 0 0.814 9.34
2004 10 0 1 25.8 26.5
2005 10 0 0 24.1 115.5
2006 10 0 1 0.471 2.94
2007 10 0 1 75.4 240.6
2008 10 0 0 18.9 53.9
2009 10 0 1 50.6 17.0
2010 10 0 1 77.1 286.7
2011 10 0 1 0.072 0.0
2012 10 0 0 29.3 0.074
2013 10 0 0 0.002 0.048
2014 10 0 1 3.51 22.3
2015 10 0 1 175.6 0.150
2016 10 0 1 121.9 268.1
1983 10 1 0 8.09828
1984 10 1 1 13.679
1985 10 1 0 4.47311
1986 10 1 1 1010.02
1987 10 1 1 27.6553
1988 10 1 1 21.6533
1989 10 1 0 41.2364
1990 10 1 0 138.681
1991 10 1 1 9.17891
1992 10 1 0 33.526
1993 10 1 1 79.1588
1994 10 1 1 172.334
1995 10 1 1 36.911
1996 10 1 0 48.7541
1997 10 1 1 51.4173
1998 10 1 1 2.16198
1999 10 1 1 0.0612715
2000 10 1 1 0.39012
2001 10 1 0 27.3336
2002 10 1 1 47.0047
2003 10 1 0 17.2121
2004 10 1 1 184.531
2005 10 1 0 88.273
2006 10 1 1 59.1053
2007 10 1 1 40.4889
2008 10 1 0 63.49
2009 10 1 1 63.6351
2010 10 1 1 19.6434
2011 10 1 1 0.0232283
2012 10 1 0 1.53954
2013 10 1 0 0.953945
2014 10 1 1 16.9545
2015 10 1 1 169.454
2016 10 1 1 116.306
1983 11 2 1 40.9578
1984 11 2 1 71.3944
1985 11 2 0 71.4163
1986 11 2 1 283.271
1987 11 2 1 31.0987
1988 11 2 1 27.5318
1989 11 2 0 24.5497
1990 11 2 0 65.0521
1991 11 2 1 90.4869
1992 11 2 0 51.5054
1993 11 2 1 120.267
1994 11 2 1 109.121
1995 11 2 1 40.255
1996 11 2 0 35.1886
1997 11 2 1 30.5827
1998 11 2 1 1.94843
1999 11 2 1 0.00678078
2000 11 2 1 36.8054
2001 11 2 0 63.7283
2002 11 2 1 67.463
2003 11 2 1 6.07007
2004 11 2 1 35.9048
2005 11 2 0 24.7441
2006 11 2 1 8.13328
2007 11 2 1 44.4546
2008 11 2 0 29.2146
2009 11 2 1 87.8218
2010 11 2 1 45.7498
2011 11 2 1 5.53311
2012 11 2 0 57.9157
2013 11 2 0 0.0831019
2014 11 2 1 0.615688
2015 11 2 1 1.0192
2016 11 2 0 3.82776
1983 12 3 0 38.8807
1984 12 3 1 47.0796
1985 12 3 0 22.3193
1986 12 3 1 66.8871
1987 12 3 1 43.6423
1988 12 3 1 26.1036
1989 12 3 0 25.6412
1990 12 3 1 41.2603
1991 12 3 1 70.6567
1992 12 3 0 45.5776
1993 12 3 0 60.033
1994 12 3 1 24.2402
1995 12 3 1 59.1183
1996 12 3 0 75.1544
1997 12 3 1 32.2503
1998 12 3 1 22.4757
1999 12 3 1 13.973
2000 12 3 1 67.5467
2001 12 3 0 61.3011
2002 12 3 1 34.0399
2003 12 3 0 22.1936
2004 12 3 1 319.24
2005 12 3 1 22.5296
2006 12 3 1 6.73665
2007 12 3 1 50.2475
2008 12 3 1 22.95
2009 12 3 1 30.6851
2010 12 3 1 43.5295
2011 12 3 1 0.178773
2012 12 3 0 4.75751
2013 12 3 0 28.7098
2014 12 3 1 40.6014
2015 12 3 1 91.0833
2016 12 3 0 53.5047
1984 01 4 1 34.1421
1985 01 4 1 60.8248
1986 01 4 1 32.6786
1987 01 4 1 245.887
1988 01 4 1 146.321
1989 01 4 1 44.1711
1990 01 4 0 20.4981
1991 01 4 1 49.5493
1992 01 4 1 553.881
1993 01 4 0 76.8184
1994 01 4 0 42.5709
1995 01 4 1 43.5182
1996 01 4 1 40.7608
1997 01 4 0 67.4161
1998 01 4 1 51.6909
1999 01 4 1 23.5257
2000 01 4 1 13.8845
2001 01 4 1 28.7972
2002 01 4 0 38.7727
2003 01 4 1 36.8026
2004 01 4 0 6.06131
2005 01 4 1 87.6591
2006 01 4 1 24.247
2007 01 4 1 10.6196
2008 01 4 1 53.4469
2009 01 4 1 15.3233
2010 01 4 1 16.9819
2011 01 4 1 45.1354
2012 01 4 1 9.86439
2013 01 4 0 7.39796
2014 01 4 0 17.4012
2015 01 4 1 15.7828
2016 01 4 1 128.642
2017 01 4 0 33.3157
1983 11 0 1 67.3 75.9
1984 11 0 1 206.0 102.7
1985 11 0 0 32.3 212.5
1986 11 0 1 387.2 2566
1987 11 0 1 33.8 32.6
1988 11 0 1 36.0 35.1
1989 11 0 0 8.66 9.70
1990 11 0 0 64.3 123.4
1991 11 0 1 158.4 287.4
1992 11 0 0 89.6 49.4
1993 11 0 1 50.3 257.2
1994 11 0 1 56.6 347.8
1995 11 0 1 61.4 44.1
1996 11 0 0 80.8 37.9
1997 11 0 1 21.2 14.7
1998 11 0 1 11.3 1.01
1999 11 0 1 1.31 0.0
2000 11 0 1 174.9 90.1
2001 11 0 0 46.7 72.1
2002 11 0 1 48.4 62.7
2003 11 0 1 1.55 0.814
2004 11 0 1 720.4 25.8
2005 11 0 0 14.6 24.1
2006 11 0 1 0.461 0.471
2007 11 0 1 53.0 75.4
2008 11 0 0 10.7 18.9
2009 11 0 1 14.0 50.6
2010 11 0 1 22.9 77.1
2011 11 0 1 0.002 0.072
2012 11 0 0 1.08 29.3
2013 11 0 0 1.13 0.002
2014 11 0 1 24.5 3.51
2015 11 0 1 132.8 175.6
2016 11 0 0 166.7 121.9
1983 11 1 1 34.0666
1984 11 1 1 69.3586
1985 11 1 0 105.931
1986 11 1 1 331.324
1987 11 1 1 25.903
1988 11 1 1 20.2935
1989 11 1 0 19.8154
1990 11 1 0 46.3038
1991 11 1 1 180.142
1992 11 1 0 49.7331
1993 11 1 1 134.65
1994 11 1 1 74.1963
1995 11 1 1 26.6603
1996 11 1 0 93.2976
1997 11 1 1 139.749
1998 11 1 1 2.00544
1999 11 1 1 0.000893007
2000 11 1 1 103.051
2001 11 1 0 19.2013
2002 11 1 1 71.6813
2003 11 1 1 4.03378
2004 11 1 1 43.8815
2005 11 1 0 13.352
2006 11 1 1 4.33411
2007 11 1 1 21.4898
2008 11 1 0 11.242
2009 11 1 1 34.9778
2010 11 1 1 38.4283
2011 11 1 1 2.25862
2012 11 1 0 32.6558
2013 11 1 0 1.36229
2014 11 1 1 29.5207
2015 11 1 1 52.223
2016 11 1 0 20.3034
1983 12 2 0 53.0804
1984 12 2 1 58.1098
1985 12 2 0 28.1025
1986 12 2 1 76.8699
1987 12 2 1 29.3474
1988 12 2 1 28.171
1989 12 2 0 25.1615
1990 12 2 1 40.0825
1991 12 2 1 67.7907
1992 12 2 0 52.1954
1993 12 2 0 38.4826
1994 12 2 1 47.274
1995 12 2 1 50.4091
1996 12 2 0 60.6185
1997 12 2 1 33.7384
1998 12 2 1 22.0585
1999 12 2 1 10.427
2000 12 2 1 71.1558
2001 12 2 0 40.6227
2002 12 2 1 63.9363
2003 12 2 0 15.374
2004 12 2 1 119.728
2005 12 2 1 30.0325
2006 12 2 1 9.07275
2007 12 2 1 40.189
2008 12 2 1 26.2169
2009 12 2 1 21.2783
2010 12 2 1 25.8018
2011 12 2 1 0.124584
2012 12 2 0 5.66013
2013 12 2 0 27.5173
2014 12 2 1 60.4771
2015 12 2 1 190.284
2016 12 2 0 90.4677
1984 01 3 1 31.7187
1985 01 3 1 54.3252
1986 01 3 1 32.5502
1987 01 3 1 232.601
1988 01 3 1 152.532
1989 01 3 1 44.7606
1990 01 3 0 20.4225
1991 01 3 1 47.5201
1992 01 3 1 540.559
1993 01 3 0 65.5395
1994 01 3 0 36.9304
1995 01 3 1 39.937
1996 01 3 1 39.0211
1997 01 3 0 63.5866
1998 01 3 1 47.9459
1999 01 3 1 21.9679
2000 01 3 1 14.1312
2001 01 3 1 29.576
2002 01 3 0 38.3128
2003 01 3 1 38.1699
2004 01 3 0 5.60952
2005 01 3 1 92.4702
2006 01 3 1 25.3745
2007 01 3 1 9.7176
2008 01 3 1 60.7326
2009 01 3 1 17.1634
2010 01 3 1 16.7247
2011 01 3 1 41.3276
2012 01 3 1 13.0165
2013 01 3 0 8.61336
2014 01 3 0 22.116
2015 01 3 1 20.3039
2016 01 3 1 174.984
2017 01 3 0 42.3736
1984 02 4 0 45.5037
1985 02 4 1 413.562
1986 02 4 1 40.3128
1987 02 4 1 518.465
1988 02 4 0 112.756
1989 02 4 1 42.0985
1990 02 4 0 42.2925
1991 02 4 0 188.404
1992 02 4 1 833.23
1993 02 4 1 115.568
1994 02 4 0 99.5858
1995 02 4 1 62.4343
1996 02 4 1 55.6203
1997 02 4 0 50.574
1998 02 4 1 51.9603
1999 02 4 1 20.2218
2000 02 4 1 14.2206
2001 02 4 1 25.6461
2002 02 4 0 26.0448
2003 02 4 1 21.9289
2004 02 4 0 6.9471
2005 02 4 0 79.4821
2006 02 4 1 23.8538
2007 02 4 0 16.8653
2008 02 4 1 82.1727
2009 02 4 1 16.7231
2010 02 4 1 166.138
2011 02 4 1 50.4055
2012 02 4 1 10.2976
2013 02 4 0 6.96858
2014 02 4 0 9.34403
2015 02 4 1 14.872
2016 02 4 1 470.932
2017 02 4 0 113.078
1983 12 0 0 30.7 67.3
1984 12 0 1 66.1 206.0
1985 12 0 0 29.2 32.3
1986 12 0 1 410.8 387.2
1987 12 0 1 193.4 33.8
1988 12 0 1 38.2 36.0
1989 12 0 0 14.5 8.66
1990 12 0 1 51.7 64.3
1991 12 0 1 1593 158.4
1992 12 0 0 86.3 89.6
1993 12 0 0 37.5 50.3
1994 12 0 1 37.8 56.6
1995 12 0 1 35.5 61.4
1996 12 0 0 69.1 80.8
1997 12 0 1 44.7 21.2
1998 12 0 1 14.9 11.3
1999 12 0 1 7.60 1.31
2000 12 0 1 22.6 174.9
2001 12 0 0 30.5 46.7
2002 12 0 1 30.6 48.4
2003 12 0 0 2.30 1.55
2004 12 0 1 100.3 720.4
2005 12 0 1 17.9 14.6
2006 12 0 1 5.98 0.461
2007 12 0 1 58.2 53.0
2008 12 0 1 12.3 10.7
2009 12 0 1 13.8 14.0
2010 12 0 1 37.4 22.9
2011 12 0 1 8.84 0.002
2012 12 0 0 4.33 1.08
2013 12 0 0 14.2 1.13
2014 12 0 1 13.1 24.5
2015 12 0 1 464.3 132.8
2016 12 0 0 63.4 166.7
1983 12 1 0 25.4067
1984 12 1 1 92.5476
1985 12 1 0 34.5512
1986 12 1 1 106.927
1987 12 1 1 31.7745
1988 12 1 1 33.3905
1989 12 1 0 19.5332
1990 12 1 1 43.1908
1991 12 1 1 67.2423
1992 12 1 0 90.8198
1993 12 1 0 99.3668
1994 12 1 1 65.2155
1995 12 1 1 29.6837
1996 12 1 0 52.5719
1997 12 1 1 28.8791
1998 12 1 1 21.9047
1999 12 1 1 6.36162
2000 12 1 1 95.1768
2001 12 1 0 37.9071
2002 12 1 1 62.8418
2003 12 1 0 12.2154
2004 12 1 1 175.455
2005 12 1 1 23.7823
2006 12 1 1 7.35404
2007 12 1 1 26.2931
2008 12 1 1 13.6713
2009 12 1 1 40.8383
2010 12 1 1 15.0872
