Y	M	L	ENSO	(m,m0)_(CV)
2000 08 0 0 7.19 52.6
2001 08 0 0 10.2 14.9
2002 08 0 1 17.3 135.4
2003 08 0 0 35.8 17.2
2004 08 0 1 128.8 156.2
2005 08 0 0 920.9 26.7
2006 08 0 0 4.34 8.99
2007 08 0 0 237.3 74.3
2008 08 0 0 57.1 27.5
2009 08 0 1 26.7 107.6
2010 08 0 1 205.6 1268
1984 08 1 0 0.47522
1985 08 1 0 67.62
1986 08 1 0 11.1554
1987 08 1 1 6.84246
1988 08 1 1 37.2737
1989 08 1 0 7.31735
1990 08 1 0 13.5062
1991 08 1 1 7.73763
1992 08 1 0 123.231
1993 08 1 0 11.8634
1994 08 1 1 2.89156
1995 08 1 0 11.989
1996 08 1 0 20.7465
1997 08 1 1 56.8915
1998 08 1 1 7.35703
1999 08 1 1 3.50388
2000 08 1 0 1.33923
2001 08 1 0 13.8929
2002 08 1 1 51.6796
2003 08 1 0 285.97
2004 08 1 1 1219.34
2005 08 1 0 37.7486
2006 08 1 0 0.896628
2007 08 1 0 42.3538
2008 08 1 0 130.906
2009 08 1 1 51.9227
2010 08 1 1 25.706
1984 09 2 0 445.582
1985 09 2 0 8.51021
1986 09 2 1 23.0072
1987 09 2 1 5.40243
1988 09 2 1 9.47965
1989 09 2 0 7.33617
1990 09 2 0 87.6099
1991 09 2 1 4.30289
1992 09 2 0 21.8811
1993 09 2 1 54.4657
1994 09 2 1 3.37945e-05
1995 09 2 0 18.3039
1996 09 2 0 226.975
1997 09 2 1 93.9035
1998 09 2 0 1.85478
1999 09 2 1 226.623
2000 09 2 0 2.4739
2001 09 2 0 83.9098
2002 09 2 1 7.67938
2003 09 2 0 26.167
2004 09 2 1 116.379
2005 09 2 0 114.076
2006 09 2 1 7.95359
2007 09 2 1 67.1427
2008 09 2 0 103.36
2009 09 2 1 80.5805
2010 09 2 1 37.616
1984 10 3 1 34.6132
1985 10 3 0 18.5453
1986 10 3 1 7.99769
1987 10 3 1 10.7321
1988 10 3 1 38.1886
1989 10 3 0 95.5261
1990 10 3 0 72.2485
1991 10 3 1 31.5396
1992 10 3 0 17.3466
1993 10 3 1 76.1047
1994 10 3 1 23.9162
1995 10 3 1 74.2806
1996 10 3 0 23.1145
1997 10 3 1 31.0453
1998 10 3 1 155.57
1999 10 3 1 33.853
2000 10 3 1 17.3297
2001 10 3 0 28.4547
2002 10 3 1 40.9567
2003 10 3 0 67.7992
2004 10 3 1 42.0312
2005 10 3 0 33.4467
2006 10 3 1 7.75429
2007 10 3 1 38.8235
2008 10 3 0 69.0222
2009 10 3 1 35.4534
2010 10 3 1 31.9068
1984 11 4 1 116.709
1985 11 4 0 282.93
1986 11 4 1 478.31
1987 11 4 1 4.38512
1988 11 4 1 5.95367
1989 11 4 0 2.98704
1990 11 4 0 8.46454
1991 11 4 1 53.9924
1992 11 4 0 0.719268
1993 11 4 1 5.27902
1994 11 4 1 4.0644
1995 11 4 1 8.0066
1996 11 4 0 26.5869
1997 11 4 1 6.7699
1998 11 4 1 1.50556
1999 11 4 1 5.18403
2000 11 4 1 49.7945
2001 11 4 0 1.38128
2002 11 4 1 22.9176
2003 11 4 1 6.15327
2004 11 4 1 92.5126
2005 11 4 0 14.3302
2006 11 4 1 207.334
2007 11 4 1 11.0798
2008 11 4 0 118.381
2009 11 4 1 22.8868
2010 11 4 1 11.6748
1984 09 0 0 89.1 35.3
1985 09 0 0 69.2 14.9
1986 09 0 1 719.3 302.5
1987 09 0 1 105.7 23.1
1988 09 0 1 141.7 1.39
1989 09 0 0 76.8 17.2
1990 09 0 0 31.8 276.4
1991 09 0 1 291.7 132.6
1992 09 0 0 99.5 105.5
1993 09 0 1 19.5 28.6
1994 09 0 1 4.30 0.0
1995 09 0 0 231.2 139.2
1996 09 0 0 133.0 151.7
1997 09 0 1 6.83 15.3
1998 09 0 0 0.0 0.0
1999 09 0 1 52.6 33.2
2000 09 0 0 0.005 7.19
2001 09 0 0 11.4 10.2
2002 09 0 1 5.57 17.3
2003 09 0 0 33.9 35.8
2004 09 0 1 115.1 128.8
2005 09 0 0 91.4 920.9
2006 09 0 1 154.0 4.34
2007 09 0 1 90.0 237.3
2008 09 0 0 546.6 57.1
2009 09 0 1 22.8 26.7
2010 09 0 1 160.3 205.6
1984 09 1 0 180.446
1985 09 1 0 0.562784
1986 09 1 1 33.0334
1987 09 1 1 1.90181
1988 09 1 1 0.505414
1989 09 1 0 2.11368
1990 09 1 0 227.815
1991 09 1 1 207.784
1992 09 1 0 1.68172
1993 09 1 1 3.23378
1994 09 1 1 0.00036855
1995 09 1 0 73.2881
1996 09 1 0 20.6465
1997 09 1 1 32.3601
1998 09 1 0 1.70726
1999 09 1 1 28.3307
2000 09 1 0 14.9391
2001 09 1 0 6.22068
2002 09 1 1 10.618
2003 09 1 0 93.658
2004 09 1 1 207.604
2005 09 1 0 21.99
2006 09 1 1 40.5976
2007 09 1 1 2.86899
2008 09 1 0 109.287
2009 09 1 1 232.66
2010 09 1 1 15.9133
1984 10 2 1 50.9492
1985 10 2 0 31.2757
1986 10 2 1 103.612
1987 10 2 1 68.3952
1988 10 2 1 12.5998
1989 10 2 0 16.955
1990 10 2 0 29.601
1991 10 2 1 43.2695
1992 10 2 0 71.2926
1993 10 2 1 80.5919
1994 10 2 1 80.3652
1995 10 2 1 50.676
1996 10 2 0 11.6757
1997 10 2 1 19.883
1998 10 2 1 21.9457
1999 10 2 1 8.93127
2000 10 2 1 24.2989
2001 10 2 0 26.2331
2002 10 2 1 50.32
2003 10 2 0 4.94549
2004 10 2 1 7.64306
2005 10 2 0 92.4883
2006 10 2 1 41.6815
2007 10 2 1 17.2739
2008 10 2 0 13.3885
2009 10 2 1 23.5749
2010 10 2 1 26.0705
1984 11 3 1 29.0731
1985 11 3 0 316.209
1986 11 3 1 967.626
1987 11 3 1 4.26899
1988 11 3 1 3.1745
1989 11 3 0 4.08961
1990 11 3 0 6.95264
1991 11 3 1 45.8928
1992 11 3 0 2.88552
1993 11 3 1 13.158
1994 11 3 1 10.74
1995 11 3 1 13.3287
1996 11 3 0 6.40802
1997 11 3 1 6.92906
1998 11 3 1 3.71021
1999 11 3 1 5.99608
2000 11 3 1 33.5204
2001 11 3 0 1.78623
2002 11 3 1 22.7726
2003 11 3 1 7.10476
2004 11 3 1 41.0717
2005 11 3 0 10.3769
2006 11 3 1 263.911
2007 11 3 1 22.7442
2008 11 3 0 96.9407
2009 11 3 1 17.5751
2010 11 3 1 2.09975
1984 12 4 1 959.966
1985 12 4 0 2.01686
1986 12 4 1 1462.53
1987 12 4 1 0.877291
1988 12 4 1 0.022545
1989 12 4 0 0.0175627
1990 12 4 1 31.7959
1991 12 4 1 63.4021
1992 12 4 0 10.4865
1993 12 4 0 9.99109
1994 12 4 1 1.31524
1995 12 4 1 8.91667
1996 12 4 0 19.7032
1997 12 4 1 7.16513
1998 12 4 1 1.16407
1999 12 4 1 2.37211
2000 12 4 1 14.536
2001 12 4 0 11.0412
2002 12 4 1 9.04439
2003 12 4 0 9.60203
2004 12 4 1 42.7314
2005 12 4 1 2.27568
2006 12 4 1 53.6978
2007 12 4 1 6.09514
2008 12 4 1 253.623
2009 12 4 1 1.43391
2010 12 4 1 0.468477
1984 10 0 1 207.9 89.1
1985 10 0 0 739.8 69.2
1986 10 0 1 683.5 719.3
1987 10 0 1 4.77 105.7
1988 10 0 1 6.60 141.7
1989 10 0 0 5.37 76.8
1990 10 0 0 24.0 31.8
1991 10 0 1 162.7 291.7
1992 10 0 0 1.01 99.5
1993 10 0 1 6.92 19.5
1994 10 0 1 3.21 4.30
1995 10 0 1 25.4 231.2
1996 10 0 0 14.0 133.0
1997 10 0 1 4.42 6.83
1998 10 0 1 0.941 0.0
1999 10 0 1 9.00 52.6
2000 10 0 1 102.0 0.005
2001 10 0 0 2.79 11.4
2002 10 0 1 50.2 5.57
2003 10 0 0 5.98 33.9
2004 10 0 1 302.0 115.1
2005 10 0 0 50.3 91.4
2006 10 0 1 559.6 154.0
2007 10 0 1 23.5 90.0
2008 10 0 0 236.5 546.6
2009 10 0 1 10.0 22.8
2010 10 0 1 43.6 160.3
1984 10 1 1 27.5894
1985 10 1 0 17.2089
1986 10 1 1 30.1985
1987 10 1 1 24.5739
1988 10 1 1 18.3821
1989 10 1 0 28.528
1990 10 1 0 11.6051
1991 10 1 1 6.14195
1992 10 1 0 17.1153
1993 10 1 1 57.4483
1994 10 1 1 40.31
1995 10 1 1 20.6052
1996 10 1 0 35.1862
1997 10 1 1 88.2465
1998 10 1 1 29.9085
1999 10 1 1 19.9105
2000 10 1 1 87.3482
2001 10 1 0 17.9387
2002 10 1 1 81.6028
2003 10 1 0 18.1389
2004 10 1 1 26.5205
2005 10 1 0 18.5296
2006 10 1 1 36.5343
2007 10 1 1 16.0508
2008 10 1 0 30.2668
2009 10 1 1 41.8717
2010 10 1 1 21.9562
1984 11 2 1 77.8842
1985 11 2 0 141.218
1986 11 2 1 1258.13
1987 11 2 1 7.98914
1988 11 2 1 4.35702
1989 11 2 0 4.41465
1990 11 2 0 5.25398
1991 11 2 1 56.0173
1992 11 2 0 1.48968
1993 11 2 1 4.65393
1994 11 2 1 1.87454
1995 11 2 1 12.7147
1996 11 2 0 9.44263
1997 11 2 1 12.9946
1998 11 2 1 0.65091
1999 11 2 1 3.15224
2000 11 2 1 41.1995
2001 11 2 0 1.80049
2002 11 2 1 22.815
2003 11 2 1 4.68247
2004 11 2 1 109.644
2005 11 2 0 16.1834
2006 11 2 1 155.801
2007 11 2 1 15.293
2008 11 2 0 67.8191
2009 11 2 1 5.08534
2010 11 2 1 9.01146
1984 12 3 1 11.1109
1985 12 3 0 3.63621
1986 12 3 1 101.851
1987 12 3 1 0.146224
1988 12 3 1 0.216603
1989 12 3 0 0.244042
1990 12 3 1 20.9779
1991 12 3 1 178.036
1992 12 3 0 5.94669
1993 12 3 0 0.0363171
1994 12 3 1 2.03829
1995 12 3 1 14.9846
1996 12 3 0 40.9726
1997 12 3 1 0.20006
1998 12 3 1 1.785
1999 12 3 1 4.13957
2000 12 3 1 35.5316
2001 12 3 0 11.5921
2002 12 3 1 13.1537
2003 12 3 0 7.78098
2004 12 3 1 1672.69
2005 12 3 1 5.36695
2006 12 3 1 82.8479
2007 12 3 1 1.781
2008 12 3 1 14.6852
2009 12 3 1 9.54283
2010 12 3 1 0.81808
1985 01 4 1 43.7723
1986 01 4 1 24.563
1987 01 4 1 24.0501
1988 01 4 1 10.1727
1989 01 4 1 8.82972
1990 01 4 0 4.07873
1991 01 4 1 15.9366
1992 01 4 1 44.8375
1993 01 4 0 16.4066
1994 01 4 0 6.28387
1995 01 4 1 13.3745
1996 01 4 1 15.1535
1997 01 4 0 35.8567
1998 01 4 1 5.6849
1999 01 4 1 0.0213962
2000 01 4 1 0.0185441
2001 01 4 1 31.8696
2002 01 4 0 10.6939
2003 01 4 1 22.2441
2004 01 4 0 4.85819
2005 01 4 1 16.7316
2006 01 4 1 19.96
2007 01 4 1 19.7435
2008 01 4 1 24.7362
2009 01 4 1 32.7335
2010 01 4 1 12.2938
2011 01 4 1 16.5558
1984 11 0 1 261.4 207.9
1985 11 0 0 48.8 739.8
1986 11 0 1 159.0 683.5
1987 11 0 1 1.65 4.77
1988 11 0 1 0.732 6.60
1989 11 0 0 0.232 5.37
1990 11 0 0 35.9 24.0
1991 11 0 1 93.0 162.7
1992 11 0 0 15.0 1.01
1993 11 0 1 0.248 6.92
1994 11 0 1 1.40 3.21
1995 11 0 1 9.04 25.4
1996 11 0 0 35.4 14.0
1997 11 0 1 1.05 4.42
1998 11 0 1 0.692 0.941
1999 11 0 1 1.05 9.00
2000 11 0 1 134.2 102.0
2001 11 0 0 41.1 2.79
2002 11 0 1 50.7 50.2
2003 11 0 1 7.89 5.98
2004 11 0 1 889.5 302.0
2005 11 0 0 15.9 50.3
2006 11 0 1 114.9 559.6
2007 11 0 1 13.6 23.5
2008 11 0 0 88.4 236.5
2009 11 0 1 3.66 10.0
2010 11 0 1 37.7 43.6
1984 11 1 1 175.956
1985 11 1 0 75.0582
1986 11 1 1 649.851
1987 11 1 1 2.80227
1988 11 1 1 2.38553
1989 11 1 0 3.85445
1990 11 1 0 11.0852
1991 11 1 1 56.1222
1992 11 1 0 1.19451
1993 11 1 1 3.91237
1994 11 1 1 1.76249
1995 11 1 1 6.98535
1996 11 1 0 16.7935
1997 11 1 1 6.55132
1998 11 1 1 0.213709
1999 11 1 1 4.23791
2000 11 1 1 68.3216
2001 11 1 0 98.2659
2002 11 1 1 34.7758
2003 11 1 1 3.19392
2004 11 1 1 492.055
2005 11 1 0 26.2034
2006 11 1 1 50.8451
2007 11 1 1 39.8322
2008 11 1 0 51.6538
2009 11 1 1 3.42281
2010 11 1 1 5.67504
1984 12 2 1 1678.85
1985 12 2 0 75.5289
1986 12 2 1 12.4246
1987 12 2 1 0.151024
1988 12 2 1 0.0320034
1989 12 2 0 0.340081
1990 12 2 1 32.2709
1991 12 2 1 146.442
1992 12 2 0 18.8402
1993 12 2 0 0.917927
1994 12 2 1 3.01977
1995 12 2 1 1.40402
1996 12 2 0 14.5727
1997 12 2 1 2.01143
1998 12 2 1 1.62698
1999 12 2 1 3.84317
2000 12 2 1 58.4029
2001 12 2 0 112.828
2002 12 2 1 38.447
2003 12 2 0 4.44603
2004 12 2 1 1218.76
2005 12 2 1 7.48455
2006 12 2 1 10.6031
2007 12 2 1 1.17962
2008 12 2 1 6.2398
2009 12 2 1 1.32345
2010 12 2 1 1.44927
1985 01 3 1 43.6755
1986 01 3 1 21.6375
1987 01 3 1 56.5883
1988 01 3 1 23.6103
1989 01 3 1 15.1426
1990 01 3 0 1.81368
1991 01 3 1 8.92714
1992 01 3 1 53.4067
1993 01 3 0 21.1465
1994 01 3 0 6.10204
1995 01 3 1 11.6619
1996 01 3 1 5.71846
1997 01 3 0 19.4217
1998 01 3 1 36.0234
1999 01 3 1 0.0548834
2000 01 3 1 0.0861268
2001 01 3 1 17.4399
2002 01 3 0 15.5132
2003 01 3 1 37.872
2004 01 3 0 5.30386
2005 01 3 1 41.9014
2006 01 3 1 14.531
2007 01 3 1 27.5403
2008 01 3 1 15.1713
2009 01 3 1 22.7728
2010 01 3 1 9.5156
2011 01 3 1 9.70705
1985 02 4 1 69.2331
1986 02 4 1 37.4166
1987 02 4 1 43.4474
1988 02 4 0 77.1856
1989 02 4 1 5.15793
1990 02 4 0 11.773
1991 02 4 0 29.0967
1992 02 4 1 216.061
1993 02 4 1 15.4244
1994 02 4 0 6.72956
1995 02 4 1 3.74151
1996 02 4 1 1.21636
1997 02 4 0 9.26419
1998 02 4 1 5.24366
1999 02 4 1 1.57455
2000 02 4 1 0.373044
2001 02 4 1 67.9984
2002 02 4 0 5.1609
2003 02 4 1 21.7509
2004 02 4 0 3.001
2005 02 4 0 305.545
2006 02 4 1 23.9036
2007 02 4 0 69.8784
2008 02 4 1 26.3222
2009 02 4 1 96.9687
2010 02 4 1 14.6039
2011 02 4 1 15.0806
1984 12 0 1 164.7 261.4
1985 12 0 0 28.8 48.8
1986 12 0 1 98.3 159.0
1987 12 0 1 8.41 1.65
1988 12 0 1 2.38 0.732
1989 12 0 0 0.209 0.232
1990 12 0 1 17.4 35.9
1991 12 0 1 354.2 93.0
1992 12 0 0 28.2 15.0
1993 12 0 0 0.454 0.248
1994 12 0 1 0.913 1.40
1995 12 0 1 1.92 9.04
1996 12 0 0 20.9 35.4
1997 12 0 1 9.43 1.05
1998 12 0 1 0.0 0.692
1999 12 0 1 0.0 1.05
2000 12 0 1 70.3 134.2
2001 12 0 0 23.7 41.1
2002 12 0 1 35.7 50.7
2003 12 0 0 1.21 7.89
2004 12 0 1 207.4 889.5
2005 12 0 1 16.4 15.9
2006 12 0 1 47.1 114.9
2007 12 0 1 26.5 13.6
2008 12 0 1 41.0 88.4
2009 12 0 1 6.65 3.66
2010 12 0 1 26.4 37.7
1984 12 1 1 171.924
1985 12 1 0 8.97903
1986 12 1 1 177.47
1987 12 1 1 3.77875
1988 12 1 1 0.0737236
1989 12 1 0 0.0108183
1990 12 1 1 16.222
1991 12 1 1 674.164
1992 12 1 0 17.4794
1993 12 1 0 0.0399154
1994 12 1 1 2.04383
1995 12 1 1 4.54032
1996 12 1 0 14.241
1997 12 1 1 0.602197
1998 12 1 1 1.03583
1999 12 1 1 1.59248
2000 12 1 1 10.9522
2001 12 1 0 4.33941
2002 12 1 1 9.95938
2003 12 1 0 1.49657
2004 12 1 1 1626.34
2005 12 1 1 2.9493
2006 12 1 1 74.0392
2007 12 1 1 3.72997
2008 12 1 1 11.4078
2009 12 1 1 1.04968
2010 12 1 1 11.282
1985 01 2 1 28.5416
1986 01 2 1 9.12974
1987 01 2 1 19.8184
1988 01 2 1 7.8891
1989 01 2 1 6.69418
1990 01 2 0 4.889
1991 01 2 1 17.1912
1992 01 2 1 52.3296
1993 01 2 0 25.0205
1994 01 2 0 5.84105
1995 01 2 1 10.7803
1996 01 2 1 7.86728
1997 01 2 0 21.3648
1998 01 2 1 14.8163
1999 01 2 1 0.0121374
2000 01 2 1 0.0251798
2001 01 2 1 32.621
2002 01 2 0 14.1461
2003 01 2 1 39.8296
2004 01 2 0 13.8699
2005 01 2 1 95.1048
2006 01 2 1 18.7099
2007 01 2 1 14.7992
2008 01 2 1 17.7108
2009 01 2 1 26.5553
2010 01 2 1 12.6126
2011 01 2 1 14.8394
1985 02 3 1 41.5675
1986 02 3 1 11.1096
1987 02 3 1 47.9886
1988 02 3 0 14.1259
1989 02 3 1 2.52155
1990 02 3 0 26.6218
1991 02 3 0 17.4019
1992 02 3 1 155.737
1993 02 3 1 15.5161
1994 02 3 0 7.94081
1995 02 3 1 4.43832
1996 02 3 1 4.0462
1997 02 3 0 13.7122
1998 02 3 1 16.3772
1999 02 3 1 0.755914
2000 02 3 1 0.523893
2001 02 3 1 68.2509
2002 02 3 0 4.46953
2003 02 3 1 13.5338
2004 02 3 0 1.5313
2005 02 3 0 79.7871
2006 02 3 1 14.8492
2007 02 3 0 64.2469
2008 02 3 1 13.446
2009 02 3 1 7.96987
2010 02 3 1 8.20714
2011 02 3 1 6.50776
1985 03 4 1 85.1106
1986 03 4 0 6.58609
1987 03 4 1 41.0231
1988 03 4 0 20.6719
1989 03 4 1 15.6717
1990 03 4 0 11.9843
1991 03 4 0 3.66965
1992 03 4 1 319.191
1993 03 4 1 20.705
1994 03 4 0 12.9456
1995 03 4 0 7.65197
1996 03 4 0 5.79734
1997 03 4 0 26.0871
1998 03 4 1 1.84535
1999 03 4 1 0.0483136
2000 03 4 1 3.01724
2001 03 4 0 42.7584
2002 03 4 0 85.7714
2003 03 4 1 30.5512
2004 03 4 0 31.3533
2005 03 4 0 96.5134
2006 03 4 1 35.1101
2007 03 4 0 22.613
2008 03 4 1 20.2672
2009 03 4 1 32.9531
2010 03 4 1 116.588
2011 03 4 1 28.7922
