xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	07.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1982	6.9682509599174818
1983	2.8372762737020625
1984	-2.0564763347438344
1985	4.3221200098511350
1986	3.2841643388322019
1987	5.7149393589571300
1988	2.1250089502093856
1989	4.1276149726669695
1990	4.5570601427118280
1991	5.8429356782549480
1992	6.7548047634814390
1993	5.0581646210403983
1994	1.7224308256246350
1995	3.8303549295700172
1996	2.1041259758736652
1997	4.7971453658743757
1998	-0.76351318969941540
1999	3.7323305706792880
2000	2.3594535907671257
2001	0.48567473498371072
2002	2.4739519844474822
2003	4.8647121110216576
2004	2.8890276048427501
2005	2.4223689399773773
2006	-0.56792633834714135
2007	6.1314315456689279
2008	3.4562206285324804
2009	3.3553479724361752
2010	2.8536848478353245
2011	-6.2301840637366688
2012	-11.186133590135178
2013	1.8142908577518693
2014	2.4151919729552902
2015	6.1649265135787497
2016	8.5280805886334985
