xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	03.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1982	4.0414752664306608
1983	5.0210890593440469
1984	3.7144502364458987
1985	5.3084375363304241
1986	3.7398201738482024
1987	5.8305422734472803
1988	4.0200352788650111
1989	4.3815326615406143
1990	3.4179789802079945
1991	4.3769768075797097
1992	7.0514660275488401
1993	4.3056812167635812
1994	4.8043524301057818
1995	3.7750706443660782
1996	3.5546625063334747
1997	4.9652718942518828
1998	3.9312221371391076
1999	3.3419616147156312
2000	2.4820186790744669
2001	4.8603019484263790
2002	3.3476992511071257
2003	3.2796742065704825
2004	3.1045764737653538
2005	4.3117320763994726
2006	3.1978126595917984
2007	3.2005059175279573
2008	3.4770343044409979
2009	2.7517294452353473
2010	4.8810033144425375
2011	3.8100565042356442
2012	3.0882461492555660
2013	3.0116909200760338
2014	3.2064598299674563
2015	2.8815440895283948
2016	4.1149593780639417
