xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	09.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1982	4.3230798189898749
1983	1.5752140347549553
1984	3.1911524753708695
1985	5.4520218084808620
1986	2.9616816321654129
1987	1.8662590626494171
1988	0.66046332298989874
1989	0.77137815965105250
1990	5.3116442091695042
1991	8.0239078616571327
1992	8.0639319544725705
1993	4.6921349212252839
1994	4.8262714177904886
1995	4.2722210108077379
1996	2.6716517315204369
1997	6.4640350915239297
1998	-0.57281875233634016
1999	1.0332748911959619
2000	-2.3285042808989900
2001	-0.59244552053894628
2002	1.7844243138525155
2003	-2.3822901965370211
2004	3.4380867713821996
2005	5.4228544789543598
2006	-6.7921534441680969
2007	1.6036970929048815
2008	2.3881258291978096
2009	-0.13950945132712933
2010	1.3143050612701601
2011	-0.37789338025265895
2012	-5.0006392663211372
2013	1.1711028272329549
2014	1.6003782927399017
2015	1.5872053854556845
2016	2.6659588488601007
