xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	06.0
cpt:Y	28.308889059999998
cpt:X	-98.557238400000003
1983	2.4364369643609867
1984	3.3417838910759290
1985	8.7349051989327240
1986	4.1270885960537047
1987	6.5471326773387286
1988	2.5205777415286255
1989	1.7654793149979575
1990	4.5634953547052017
1991	3.5024499008449830
1992	7.9019971869386865
1993	4.7549423597998235
1994	3.5789436805465380
1995	0.42549457032122362
1996	-2.0788800792445654
1997	5.7849450870234298
1998	-2.8724562744660203
1999	6.6731928790562076
2000	2.1616772051961339
2001	2.9359291188547791
2002	1.6841395126922327
2003	2.7469268935695541
2004	3.8257839684369408
2005	3.2007284207508522
2006	-0.21828184268907957
2007	4.7900772597071253
2008	-0.57377321410057514
2009	2.1926125411353321
2010	2.6126680866339500
