xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=Predictor_scores, cpt:nrow=28, cpt:ncol=4, cpt:row=T, cpt:col=index 
	1	2	3	4
1983	-3.6526819811404665	0.54634122229415705	-0.31390157729309370	0.10655986412209954
1984	-2.1457648420940272	-0.69675511537244084	-3.0378514473818718	0.25842405912038802
1985	-0.51838906787820016	-3.7381338045248755	0.15113699846713480	1.5145095874980870
1986	4.0551868076046782	-2.0647117865872331	1.0178211902250727	-6.2027290054991635E-002
1987	-5.4055241932747800	0.71890131682624347	1.0771538500590216	0.97858452459751266
1988	5.2959674741733602	0.72493944337205085	0.10316885048973701	-0.68831223172931810
1989	5.4723131736212210E-003	-2.0532638714709543	-0.74757206001617971	-0.31057105948265440
1990	1.2906223062011730	0.86094957854145260	0.65517902785044935	-0.58013990668927451
1991	3.0090304497770677	-0.29316886902757777	0.51864955433644233	-6.1878257236911698E-002
1992	-4.5816941659984218	-1.6652655770915326	0.54768449085982007	-0.25240543648535430
1993	-5.2899996640057694	-1.7657155791446162	-0.15260419796584856	-8.3339797811617503E-002
1994	1.9985729821302167	-0.88580867205105529	0.32392363578130701	0.89178483251497276
1995	1.0454266762997957	5.0449779633503198	0.80483162550637877	1.5044773117002188
1996	3.7768852413990013	1.5800218057064561	-1.9562569804416619E-003	3.4831293080768239E-002
1997	-2.0888117437504237	-1.2551631623129615	0.75043621756430379	0.41883004319920758
1998	2.8967255393873161	2.6137652959637405	-2.4191242685338539	-0.28961775835583287
1999	3.5902214555851923	-1.4571317003975028	0.91471395220112239	-0.34914417511713047
2000	5.7828516920212678	-1.7141696973191676	0.42282136169905082	7.8978396410356658E-002
2001	3.4998110576068959	-1.7297150918789121	3.4130014780243079E-002	-0.54603977312895946
2002	1.7805491111348262	7.5169632181910445E-002	-0.16317287310823692	-0.26645698668911411
2003	5.4767324448922808E-002	-0.71394327610225261	0.20850497688093039	-0.81851222632827780
2004	-4.3822380924422637	-3.8324783269872751	-2.8554331297633406E-002	-0.12868477896826477
2005	-6.2694126681564901	2.2536335563842433	0.15260034215718832	-1.4194912898134275
2006	-1.1202314992528257	2.2252082289477202	-0.85893100825775870	0.75541056027709186
2007	-3.8523722116052697	1.3505984340200499	0.86691578108497780	-0.79057017113431904
2008	1.0827891422893761E-002	2.2658387849167201	-0.40152171877279064	0.67802493525101415
2009	1.6128806049763895	-1.1556185168756996	-1.2774696853964802	-9.4229849210195823E-002
2010	-0.39867879774317033	4.7606977846398291	0.85298755506021506	-0.47899441953706884
