xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	14.0
cpt:Y	28.308889059999998
cpt:X	-98.557238400000003
1983	2.0960445995264125
1984	4.9864172808166263
1985	0.76244103666426710
1986	5.0519443053806699
1987	3.8493660198544979
1988	-2.6102201739786186
1989	-8.3692181406219479
1990	1.2088680658748243
1991	6.4381592732245547
1992	3.7165565381358752
1993	-9.0820666157995120
1994	3.2709310032699186
1995	-8.7742423318224034
1996	4.0089765624564029
1997	1.4066627292280056
1998	4.6668982535367256
1999	2.9831790395479452E-002
2000	4.8193648327508374
2001	3.8891061069373984
2002	3.7538390992548805
2003	3.1217694853180236
2004	5.1615952432482644
2005	-2.2012086604638195
2006	3.4083420362361108
2007	3.8493222910651186
2008	-1.7103949280922017
2009	4.9741437190593931
2010	-1.2076974214560665
