xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	13.0
cpt:Y	28.308889059999998
cpt:X	-98.557238400000003
1983	-1.1649731514954684
1984	1.7268900803325082
1985	5.1914987228109020
1986	5.7608818644891464
1987	5.0547463665593018
1988	-1.9725044332326864
1989	-3.0345124541185147
1990	2.0963044707720191
1991	6.0380377908335179
1992	3.8792346781953255
1993	-6.1885000911145802
1994	3.5515381950765903
1995	-1.0521884255149749
1996	4.4857800455807251
1997	4.0947876942849959
1998	4.6065892867495650
1999	-0.35812790731712285
2000	4.3249398235412020
2001	5.3527710080066875
2002	4.3184466263818182
2003	3.3739426873806742
2004	6.5527819583584321
2005	-1.7277639477973725
2006	1.2054672567439058
2007	2.7940473721229382
2008	-1.0213022460075711
2009	0.80827169406858435
2010	-6.8427159656907701
