xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	06.0
cpt:Y	28.308889059999998
cpt:X	-98.557238400000003
1983	0.91494787803758726
1984	4.2733300168753079
1985	5.5173891832140436
1986	2.5400798386423915
1987	6.5488157534188938
1988	2.7024165476436046
1989	3.4400945078824221
1990	3.7512496804832645
1991	3.4879370291113769
1992	6.8194434051473429
1993	5.4630275910657664
1994	3.6548555252714472
1995	1.2573112917465095
1996	-2.4637713223647610
1997	4.4550095031957033
1998	-4.3212403584259649
1999	4.6981445622917226
2000	1.8082066500499461
2001	5.0604502367449937
2002	4.0083792709570059
2003	1.3246762727414259
2004	5.7756351574218101
2005	3.0800806268360956
2006	1.9082380244839725
2007	5.9077814435387213
2008	1.3858038592008974
2009	1.2098168077705376
2010	2.8579080170171403
