xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	10.0
cpt:Y	28.308889059999998
cpt:X	-98.557238400000003
1983	3.3119511863604862
1984	4.8097338839575992
1985	4.4437582732006824
1986	3.3406924416194315
1987	4.4249140801093763
1988	2.9691688753259129
1989	3.4296948427388818
1990	2.5795121921646329
1991	3.4522635300488149
1992	2.4985432984182152
1993	2.4924893656479274
1994	4.7783767664885737
1995	2.6601122261230392
1996	2.6850044151470858
1997	1.9886694257743314
1998	2.6992773527264466
1999	1.6305806693373195
2000	4.3371262570899960
2001	2.7159625693615648
2002	7.6085547799475659
2003	1.9312894868237591
2004	3.7781469193235422
2005	2.7735452459034136
2006	3.7061232816804939
2007	2.5667231428953290
2008	2.7449290454924955
2009	3.3520046660553260
2010	3.1438317802377389
